date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-08-15 05:40:00,378.0,2.8,1.09,387.57,386.95,386.72,1.7,8.9,8.5,4.27,102087.91,60.0,0.0,0.0,26.40000153,28.0
2022-08-15 05:45:00,304.5,3.1,0.96,386.52,385.92,385.72,1.7,8.8,8.4,4.21,102087.91,60.0,0.0,0.0,26.29999924,28.0
2022-08-15 05:50:00,415.5,3.0,1.26,387.03,386.43,386.13,1.6,8.9,8.4,4.21,102087.91,60.0,0.0,0.0,26.5,28.2
2022-08-15 05:55:00,241.0,3.2,0.79,387.48,386.88,386.88,1.6,8.8,8.4,4.2,102087.91,60.0,9.06,11.81,27.40000153,28.8
2022-08-15 06:05:00,487.0,3.2,1.59,391.28,390.56,390.28,1.5,8.9,8.5,4.26,102087.91,59.9,0.0,9.06,27.79999924,29.0
2022-08-15 06:10:00,536.0,3.2,1.72,391.37,390.88,390.77,1.7,8.9,8.5,4.31,102087.91,60.0,0.0,10.63,28.0,29.1
2022-08-15 06:15:00,542.0,3.4,1.88,387.52,387.02,386.73,1.5,8.8,8.5,4.2,102087.91,59.9,9.45,12.21,28.09999847,29.2
2022-08-15 06:20:00,558.0,3.4,1.95,388.94,388.35,388.22,1.3,8.8,8.5,4.17,102087.91,60.0,10.63,13.78,28.29999924,29.3
2022-08-15 06:25:00,564.5,3.7,2.16,389.28,388.48,388.18,1.4,8.9,8.7,4.26,102087.91,60.0,14.18,16.54,28.29999924,29.3
2022-08-15 06:30:00,543.5,4.3,2.35,389.24,388.43,388.03,1.4,9.0,8.7,4.28,102087.91,59.9,16.93,19.69,28.40000153,29.3
2022-08-15 06:35:00,560.5,4.7,2.69,389.44,388.48,388.38,1.3,9.1,8.9,4.33,102088.1,60.0,21.26,24.02,28.59999847,29.5
2022-08-15 06:40:00,561.5,4.9,2.79,389.02,388.38,387.98,1.0,9.2,9.1,4.32,102088.91,60.0,22.84,25.59,28.59999847,29.5
2022-08-15 06:45:00,571.5,5.1,2.99,388.96,388.14,387.66,1.2,9.3,9.1,4.39,102088.91,60.0,25.99,28.35,28.79999924,29.5
2022-08-15 06:50:00,568.5,5.5,3.16,388.98,388.48,388.11,1.0,9.5,9.4,4.46,102089.22,60.0,28.35,31.11,28.79999924,29.6
2022-08-15 06:55:00,569.0,6.8,3.9,389.01,388.61,388.36,0.8,10.2,10.2,4.75,102089.91,60.0,40.56,41.74,28.79999924,29.6
2022-08-15 07:00:00,576.0,9.6,5.6,389.07,388.82,388.83,0.8,13.0,13.2,6.06,102090.00000000004,59.9,66.15,64.57,29.0,29.5
2022-08-15 07:05:00,581.0,9.6,5.68,389.27,389.22,388.88,0.6,13.1,13.3,6.06,102090.91,59.9,69.3,67.72,29.59999847,29.6
2022-08-15 07:10:00,586.0,9.2,5.42,388.78,388.32,388.48,0.7,12.6,12.9,5.87,102091.1,59.9,66.94,65.76,29.59999847,29.5
2022-08-15 07:15:00,576.0,10.8,6.24,389.12,388.84,388.52,0.8,14.2,14.5,6.62,102091.91,60.0,78.36,76.39,29.70000076,29.6
2022-08-15 07:20:00,584.0,12.6,7.46,388.82,388.78,388.48,1.2,16.4,16.8,7.72,102092.1,60.0,95.68,92.53,29.79999924,29.7
2022-08-15 07:25:00,579.0,9.8,5.76,388.92,388.62,388.22,0.9,13.3,13.5,6.21,102092.91,60.0,68.91,68.12,29.79999924,29.8
2022-08-15 07:30:00,576.0,8.8,5.11,389.12,388.62,387.92,0.9,12.2,12.3,5.69,102093.22,60.0,59.06,58.67,29.70000076,29.7
2022-08-15 07:35:00,576.0,8.2,4.74,388.52,388.12,387.32,0.7,11.4,11.6,5.3,102093.91,59.9,52.76,53.16,29.5,29.7
2022-08-15 07:40:00,581.0,7.8,4.6,388.73,388.13,387.94,0.8,11.2,11.4,5.24,102094.1,60.0,50.79,51.58,29.40000153,29.6
2022-08-15 07:45:00,563.0,7.8,4.5,388.68,388.28,387.78,0.7,11.1,11.3,5.17,102094.91,59.9,49.22,49.61,29.29999924,29.5
2022-08-15 07:50:00,575.0,8.2,4.78,388.87,388.42,387.98,0.8,11.5,11.7,5.38,102095.00000000004,59.9,55.13,55.13,29.29999924,29.5
2022-08-15 07:55:00,582.5,9.6,5.62,388.12,388.12,387.88,0.7,13.0,13.3,6.05,102095.91,59.9,70.09,68.91,29.5,29.7
2022-08-15 08:00:00,581.0,10.4,6.06,387.86,387.73,387.42,0.8,13.9,14.2,6.47,102096.00000000004,59.9,77.18,75.21,29.59999847,29.7
2022-08-15 08:05:00,586.0,11.0,6.42,388.12,387.98,387.78,0.9,14.5,14.9,6.78,102096.91,59.9,81.11,79.14,29.79999924,29.6
2022-08-15 08:10:00,582.0,11.8,6.9,388.46,388.48,387.78,0.8,15.5,15.8,7.19,102097.1,59.9,87.41,85.05,29.90000153,29.6
2022-08-15 08:15:00,587.0,18.6,10.92,388.56,389.38,388.76,3.0,24.0,24.5,11.57,102098.00000000004,60.0,156.32,149.23,30.40000153,29.7
2022-08-15 08:20:00,577.0,24.6,14.3,388.18,389.37,388.51,5.4,31.7,32.6,15.65,102099.00000000004,59.9,205.93,197.27,31.40000153,29.8
2022-08-15 08:25:00,587.0,13.8,8.22,387.77,388.38,387.98,1.8,18.0,18.4,8.56,102100.41,59.9,105.92,102.38,32.5,30.0
2022-08-15 08:30:00,583.0,12.4,7.28,387.78,388.08,387.58,1.2,16.1,16.6,7.59,102100.91,60.0,90.96,88.59,31.59999847,29.9
2022-08-15 08:35:00,587.0,11.8,7.02,388.08,388.22,387.52,1.2,15.7,16.1,7.39,102101.91,59.9,90.96,88.2,30.90000153,29.8
