date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-08-10 05:45:00,484.0,2.7,0.0,386.82,386.72,386.32,1.6,8.9,8.4,4.22,101231.91,60.0,9.84,9.06,20.5,20.9
2022-08-10 05:50:00,393.0,2.8,1.14,386.46,386.38,386.18,1.8,8.8,8.4,4.24,101231.91,60.0,9.84,9.06,20.5,20.9
2022-08-10 05:55:00,429.0,2.7,1.24,389.2,389.1,388.6,1.6,8.8,8.4,4.22,101231.91,59.9,9.84,9.06,20.5,20.9
2022-08-10 06:05:00,323.0,2.9,0.97,388.42,388.32,388.12,1.7,8.8,8.4,4.24,101231.91,60.0,10.63,9.45,20.5,20.8
2022-08-10 06:20:00,446.5,3.1,1.4,388.75,388.37,387.74,1.5,8.9,8.5,4.23,101231.91,60.0,12.6,11.42,20.5,20.8
2022-08-10 06:25:00,541.0,3.2,1.82,388.42,388.12,387.82,1.7,8.8,8.4,4.23,101231.91,60.0,14.96,13.78,20.59999847,20.9
2022-08-10 06:30:00,559.5,3.3,1.9,388.34,388.14,387.74,1.7,8.9,8.5,4.28,101231.91,60.0,15.75,14.57,20.70000076,20.9
2022-08-10 06:35:00,569.0,3.2,1.85,387.38,387.32,386.92,1.6,8.8,8.4,4.2,101231.91,60.0,15.75,14.57,20.70000076,21.0
2022-08-10 06:40:00,563.0,3.6,2.05,386.82,386.62,386.32,1.4,8.9,8.6,4.22,101231.91,60.0,18.9,16.93,20.90000153,21.0
2022-08-10 06:45:00,558.0,3.4,1.94,386.08,385.92,385.78,1.7,8.8,8.5,4.23,101231.91,60.0,16.93,14.96,20.90000153,21.1
2022-08-10 06:50:00,566.0,3.7,2.11,386.22,385.78,385.78,1.4,8.9,8.5,4.19,101231.91,59.9,20.08,18.11,20.90000153,21.1
2022-08-10 06:55:00,563.0,3.5,2.03,386.68,386.22,386.18,1.6,8.8,8.5,4.21,101231.91,60.0,18.11,16.54,21.0,21.2
2022-08-10 07:00:00,564.0,3.8,2.18,386.88,386.68,386.42,1.4,8.9,8.6,4.22,101232.00000000004,60.0,20.87,18.51,21.0,21.2
2022-08-10 07:05:00,580.0,4.3,2.54,386.68,386.38,386.18,1.3,9.0,8.7,4.24,101232.41,60.0,25.2,23.23,21.0,21.2
