date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-08-09 05:30:00,309.5,2.7,0.86,385.04,384.57,384.57,1.8,8.8,8.4,4.22,101166.91,59.9,0.0,0.0,24.29999924,24.9
2022-08-09 05:35:00,265.0,2.8,0.75,384.88,384.68,384.38,1.7,8.8,8.3,4.17,101166.91,59.9,9.45,9.06,24.29999924,24.9
2022-08-09 05:55:00,403.0,2.7,1.12,383.93,383.73,383.52,1.5,8.8,8.4,4.14,101166.91,60.0,0.0,0.0,24.29999924,24.9
2022-08-09 06:10:00,285.5,2.8,0.84,383.42,383.68,383.32,1.6,8.8,8.4,4.16,101166.91,60.0,9.45,0.0,24.20000076,24.9
2022-08-09 06:15:00,304.0,2.9,0.88,384.25,383.92,383.86,1.8,8.8,8.3,4.19,101166.91,59.9,9.84,0.0,24.29999924,24.9
2022-08-09 06:25:00,481.0,3.1,1.5,382.88,382.78,382.52,1.7,8.8,8.4,4.17,101166.91,60.0,11.81,11.42,24.29999924,24.8
2022-08-09 06:30:00,536.0,3.1,1.71,383.05,383.05,382.93,1.3,8.8,8.5,4.11,101166.91,60.0,12.6,12.21,24.29999924,24.8
2022-08-09 06:35:00,552.0,3.2,1.77,382.95,382.75,382.65,1.6,8.8,8.5,4.17,101166.91,59.9,12.99,12.99,24.29999924,24.8
2022-08-09 06:40:00,556.0,3.2,1.79,384.18,383.42,383.72,1.7,8.8,8.5,4.21,101166.91,60.0,13.39,12.99,24.29999924,24.8
2022-08-09 06:45:00,566.0,3.3,1.96,384.12,383.72,383.98,1.7,8.8,8.5,4.21,101166.91,59.9,16.14,15.75,24.40000153,24.9
2022-08-09 06:50:00,565.0,3.7,2.09,384.39,383.97,383.87,1.4,8.9,8.6,4.19,101166.91,59.9,18.11,17.33,24.5,25.0
2022-08-09 06:55:00,569.0,4.0,2.24,383.78,383.92,383.78,1.5,8.9,8.6,4.21,101166.91,60.0,20.48,19.69,24.59999847,25.0
2022-08-09 07:00:00,568.0,4.1,2.38,383.43,383.36,383.55,1.3,9.0,8.7,4.21,101166.91,59.9,22.84,22.05,24.70000076,25.1
2022-08-09 07:05:00,576.0,4.8,2.81,384.32,384.38,383.88,1.4,9.2,9.0,4.35,101167.41,59.9,29.92,28.74,24.70000076,25.0
2022-08-09 07:10:00,571.0,4.7,2.72,384.47,384.37,384.35,1.2,9.2,9.0,4.3,101167.91,60.0,27.56,26.38,24.79999924,25.0
2022-08-09 07:15:00,574.0,4.1,2.43,384.62,384.65,384.62,1.6,9.0,8.7,4.28,101168.1,60.0,23.63,22.84,24.79999924,25.0
2022-08-09 07:20:00,575.0,4.7,2.71,384.25,383.95,383.92,1.2,9.2,8.9,4.28,101168.41,59.9,26.38,26.77,24.79999924,25.0
2022-08-09 07:25:00,583.0,5.6,3.26,384.71,384.65,384.41,1.2,9.6,9.5,4.51,101168.91,59.9,35.04,33.86,25.0,25.1
2022-08-09 07:30:00,575.0,5.0,2.96,385.18,384.95,384.75,1.5,9.4,9.1,4.44,101169.1,60.0,29.14,28.74,24.90000153,25.0
2022-08-09 07:35:00,567.0,4.4,2.56,384.08,383.48,383.38,1.4,9.0,8.8,4.25,101169.91,59.9,24.02,23.63,24.79999924,25.0
2022-08-09 07:40:00,565.5,4.7,2.72,384.32,383.72,383.68,1.4,9.2,9.0,4.34,101169.91,60.0,26.77,26.77,24.70000076,25.0
2022-08-09 07:45:00,595.0,6.0,3.62,384.42,384.22,383.92,1.2,10.0,9.9,4.68,101170.31999999998,60.0,40.16,40.16,24.70000076,24.9
2022-08-09 07:50:00,588.0,6.6,3.98,385.08,384.93,384.73,0.7,10.4,10.4,4.78,101170.91,60.0,44.89,44.89,24.70000076,24.9
2022-08-09 07:55:00,591.0,6.6,3.93,384.08,384.08,383.98,0.8,10.4,10.4,4.79,101171.1,59.9,44.49,44.89,24.79999924,24.9
2022-08-09 08:00:00,589.0,7.0,4.16,384.72,384.58,384.08,0.9,10.6,10.7,4.92,101171.41,59.9,47.25,47.25,24.90000153,24.9
2022-08-09 08:05:00,582.0,6.3,3.76,384.28,383.68,383.48,1.2,10.1,10.1,4.74,101171.91,59.9,41.34,41.34,24.90000153,25.0
2022-08-09 08:10:00,580.0,6.0,3.53,383.78,383.48,383.42,1.2,9.9,9.8,4.63,101172.31999999998,60.0,37.41,37.41,24.79999924,24.8
2022-08-09 08:15:00,586.0,5.8,3.42,383.32,383.22,382.82,1.0,9.8,9.7,4.53,101172.91,60.0,37.01,37.01,24.79999924,24.9
2022-08-09 08:20:00,588.5,5.6,3.39,383.28,383.12,382.88,1.1,9.7,9.6,4.51,101173.00000000004,60.0,35.83,35.83,24.79999924,24.8
2022-08-09 08:25:00,591.0,8.0,4.84,383.48,383.88,383.52,0.6,11.8,12.0,5.4,101173.91,60.0,58.28,58.28,24.90000153,24.9
2022-08-09 08:30:00,598.0,9.8,5.98,384.45,384.78,384.38,1.1,13.9,14.1,6.46,101173.91,59.9,74.81,74.81,25.20000076,24.9
2022-08-09 08:35:00,598.0,10.2,6.16,384.22,384.72,384.28,0.9,14.1,14.4,6.52,101174.91,59.9,79.54,79.14,25.70000076,25.0
2022-08-09 08:40:00,581.0,7.8,4.6,384.46,384.32,384.03,0.6,11.4,11.5,5.21,101174.91,60.0,51.19,50.79,25.59999847,25.0
2022-08-09 08:45:00,589.0,7.6,4.5,383.32,383.42,383.22,0.6,11.2,11.4,5.13,101175.41,60.0,52.37,51.97,25.29999924,25.0
2022-08-09 08:50:00,584.5,8.0,4.74,383.96,383.8,383.7,0.6,11.7,11.8,5.34,101175.91,60.0,55.91,55.91,25.40000153,25.1
2022-08-09 08:55:00,575.0,7.0,4.06,384.92,384.82,384.49,0.7,10.6,10.7,4.89,101176.31999999998,60.0,44.89,44.89,25.20000076,25.0
2022-08-09 09:00:00,587.0,7.1,4.22,386.12,385.82,385.62,0.8,10.8,10.9,5.01,101176.91,60.0,47.64,48.04,25.40000153,25.0
2022-08-09 09:05:00,586.0,6.9,4.06,388.58,388.28,387.92,0.9,10.6,10.6,4.95,101177.1,60.0,46.46,46.07,25.59999847,25.0
2022-08-09 09:10:00,586.0,7.6,4.56,383.54,383.54,383.24,0.9,11.3,11.4,5.22,101177.91,60.0,53.16,53.16,25.59999847,25.0
2022-08-09 09:15:00,594.0,9.2,5.56,383.22,383.42,383.12,0.6,13.3,13.5,6.06,101178.00000000004,60.0,68.12,68.51,25.90000153,25.3
2022-08-09 09:20:00,590.0,8.0,4.8,383.42,383.62,383.38,0.6,11.8,12.0,5.4,101178.41,60.0,55.13,55.52,26.0,25.0
2022-08-09 09:25:00,585.0,6.8,4.04,382.32,382.69,382.32,0.9,10.6,10.7,4.9,101178.91,60.0,43.71,43.71,26.0,25.6
2022-08-09 09:30:00,580.0,6.6,3.86,383.28,383.44,383.26,0.6,10.4,10.5,4.76,101179.22,59.9,43.71,43.31,25.79999924,25.6
2022-08-09 09:35:00,585.0,6.6,3.88,381.32,381.48,380.86,0.9,10.4,10.5,4.8,101179.91,60.0,44.49,44.49,25.79999924,25.6
2022-08-09 09:40:00,585.0,6.6,3.94,383.14,383.04,382.74,0.7,10.4,10.5,4.77,101180.1,60.0,44.49,44.49,26.0,25.7
2022-08-09 09:45:00,579.0,7.4,4.32,382.77,383.02,382.67,0.7,11.1,11.3,5.1,101180.91,60.0,50.79,51.58,26.79999924,25.2
2022-08-09 09:50:00,579.5,7.8,4.56,382.88,383.08,382.75,0.7,11.5,11.6,5.26,101180.91,60.0,53.94,54.73,26.59999847,25.5
2022-08-09 09:55:00,582.0,6.6,3.88,381.58,381.82,381.28,0.8,10.4,10.4,4.76,101181.41,60.0,42.53,42.92,26.40000153,26.2
2022-08-09 10:00:00,579.0,6.0,3.56,382.28,382.45,381.95,0.9,10.0,10.0,4.61,101181.91,60.0,37.8,38.59,26.29999924,26.2
2022-08-09 10:05:00,572.0,5.8,3.34,381.62,381.98,381.28,0.9,9.8,9.7,4.49,101182.22,60.0,35.04,35.44,26.29999924,26.3
2022-08-09 10:10:00,569.5,5.6,3.28,382.28,382.38,381.91,0.8,9.7,9.7,4.46,101182.91,60.0,34.65,35.04,26.20000076,26.0
