date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-08-22 05:30:00,223.5,3.0,0.71,385.72,385.72,385.27,1.6,8.8,8.4,4.18,103482.91,59.9,0.0,0.0,19.29999924,21.6
2022-08-22 05:35:00,424.5,3.1,1.38,385.42,385.12,385.02,1.5,8.8,8.4,4.16,103482.91,59.9,0.0,0.0,19.40000153,21.7
2022-08-22 05:40:00,524.0,3.1,1.72,385.98,385.48,385.38,1.6,8.8,8.4,4.18,103482.91,59.9,9.45,9.06,19.5,21.7
2022-08-22 05:45:00,537.5,3.3,1.84,386.38,386.18,385.88,1.6,8.7,8.4,4.17,103482.91,60.0,10.63,10.63,19.59999847,21.8
2022-08-22 05:50:00,570.0,3.8,2.12,385.82,385.52,385.32,1.4,8.9,8.5,4.18,103482.91,59.9,14.96,14.96,19.70000076,21.8
2022-08-22 05:55:00,588.5,4.0,2.43,385.38,385.38,384.96,1.3,9.0,8.7,4.22,103482.91,60.0,19.29,19.29,19.79999924,21.9
2022-08-22 06:00:00,589.5,4.5,2.73,385.82,385.82,385.48,1.2,9.0,8.8,4.23,103482.91,59.9,24.02,24.02,20.0,22.0
2022-08-22 06:05:00,576.0,5.1,2.94,384.97,385.01,384.67,1.1,9.3,9.1,4.33,103483.1,59.9,27.17,26.77,20.20000076,22.1
2022-08-22 06:10:00,603.0,6.2,3.81,385.48,385.08,384.78,1.2,9.9,9.9,4.67,103483.31999999998,59.9,40.16,39.77,20.40000153,22.2
2022-08-22 06:15:00,580.5,4.4,2.63,384.88,384.52,384.48,1.3,9.0,8.7,4.22,103483.91,59.9,19.69,19.29,20.59999847,22.2
2022-08-22 06:20:00,572.5,4.5,2.63,384.77,384.17,384.17,1.3,9.0,8.8,4.24,103484.1,59.9,19.69,19.29,20.5,22.1
2022-08-22 06:25:00,603.0,6.8,4.09,384.88,384.92,384.68,0.8,10.4,10.4,4.8,103484.91,59.9,41.34,40.95,20.5,22.0
2022-08-22 06:30:00,590.0,5.6,3.4,385.28,385.08,384.73,1.2,9.5,9.5,4.49,103484.91,59.9,29.53,29.53,20.79999924,22.0
