
###################################################################
###################################################################
###################################################################

Current time: 2023-11-01 04:19:10.818597

--------------------Hyperparameters--------------------

model: {'seqLeng': 60, 'input_dim': 8, 'output_dim': 1, 'in_moving_mean': False, 'decomp_kernel': [3, 6, 12], 'feature_wise_norm': False, 'nHidden': 128, 'rec_dropout': 0, 'num_layers': 2, 'activ': 'relu', 'cnn_dropout': 0, 'kernel_size': [3, 3], 'padding': [1, 1], 'stride': [1, 1], 'nb_filters': [16, 32], 'pooling': [1, 1], 'batch_start_idx': 5, 'batch_end_idx': 21, 'dropout': 0.5, 'previous_steps': 5}

learning: {'nBatch': 24, 'lr': 0.001, 'max_epoch': 2000}

plot_corr: False

loss_plot_flag: True

save_losses: True

save_result: True

Model name: RNN


--------------------Training Mode (Training and Validating)--------------------
Training on the interval from 20220101 to 20221231.
Validating on the interval from 20220201 to 20221231.

The number of parameter in model : 50952

Epoch [1/2000], Trn Loss: 391.9179, Val Loss: 328.0161 [(kW/hour)^2], MinVal : 328.0160827636719
Epoch [12/2000], Trn Loss: 222.8457, Val Loss: 202.4322 [(kW/hour)^2], MinVal : 202.4321746826172
Epoch [13/2000], Trn Loss: 219.7953, Val Loss: 201.3248 [(kW/hour)^2], MinVal : 201.3247833251953
Epoch [14/2000], Trn Loss: 217.5757, Val Loss: 200.5374 [(kW/hour)^2], MinVal : 200.53738403320312
Epoch [15/2000], Trn Loss: 215.6773, Val Loss: 199.8685 [(kW/hour)^2], MinVal : 199.8684539794922
Epoch [16/2000], Trn Loss: 214.2227, Val Loss: 199.4016 [(kW/hour)^2], MinVal : 199.40164184570312
Epoch [17/2000], Trn Loss: 212.9777, Val Loss: 199.0393 [(kW/hour)^2], MinVal : 199.03932189941406
Epoch [18/2000], Trn Loss: 211.8136, Val Loss: 198.7935 [(kW/hour)^2], MinVal : 198.79348754882812
Epoch [19/2000], Trn Loss: 210.7756, Val Loss: 198.5494 [(kW/hour)^2], MinVal : 198.54940795898438
Epoch [20/2000], Trn Loss: 209.7921, Val Loss: 198.4930 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [21/2000], Trn Loss: 208.9882, Val Loss: 198.5024 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [22/2000], Trn Loss: 208.3151, Val Loss: 198.5727 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [23/2000], Trn Loss: 207.8039, Val Loss: 198.6671 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [24/2000], Trn Loss: 207.4026, Val Loss: 198.7815 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [25/2000], Trn Loss: 207.0824, Val Loss: 198.9060 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [26/2000], Trn Loss: 206.8229, Val Loss: 199.0357 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [27/2000], Trn Loss: 206.6086, Val Loss: 199.1676 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [28/2000], Trn Loss: 206.4284, Val Loss: 199.2987 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [29/2000], Trn Loss: 206.2724, Val Loss: 199.4285 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [30/2000], Trn Loss: 206.1194, Val Loss: 199.5571 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [31/2000], Trn Loss: 206.0039, Val Loss: 199.6985 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [32/2000], Trn Loss: 205.9075, Val Loss: 199.8344 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [33/2000], Trn Loss: 205.8210, Val Loss: 199.9678 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [34/2000], Trn Loss: 205.7443, Val Loss: 200.0987 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [35/2000], Trn Loss: 205.6762, Val Loss: 200.2261 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [36/2000], Trn Loss: 205.6153, Val Loss: 200.3486 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [37/2000], Trn Loss: 205.5596, Val Loss: 200.4898 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [38/2000], Trn Loss: 205.5374, Val Loss: 200.6167 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [39/2000], Trn Loss: 205.5117, Val Loss: 200.7371 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [40/2000], Trn Loss: 205.4795, Val Loss: 200.8529 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [41/2000], Trn Loss: 205.4510, Val Loss: 200.9638 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [42/2000], Trn Loss: 205.4258, Val Loss: 201.0679 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [43/2000], Trn Loss: 205.4435, Val Loss: 201.1769 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [44/2000], Trn Loss: 205.3898, Val Loss: 201.2745 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [45/2000], Trn Loss: 205.3603, Val Loss: 201.3670 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [46/2000], Trn Loss: 205.3470, Val Loss: 201.4571 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [47/2000], Trn Loss: 205.3517, Val Loss: 201.5402 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [48/2000], Trn Loss: 205.3426, Val Loss: 201.6174 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [49/2000], Trn Loss: 205.3343, Val Loss: 201.6887 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [50/2000], Trn Loss: 205.3265, Val Loss: 201.7535 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [51/2000], Trn Loss: 205.3186, Val Loss: 201.8466 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [52/2000], Trn Loss: 205.3562, Val Loss: 201.9039 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [53/2000], Trn Loss: 205.3521, Val Loss: 201.9551 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [54/2000], Trn Loss: 205.3474, Val Loss: 202.0006 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [55/2000], Trn Loss: 205.3424, Val Loss: 202.0402 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [56/2000], Trn Loss: 205.3369, Val Loss: 202.0736 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [57/2000], Trn Loss: 205.3303, Val Loss: 202.0997 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [58/2000], Trn Loss: 205.3220, Val Loss: 202.1118 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [59/2000], Trn Loss: 205.3089, Val Loss: 202.1382 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [60/2000], Trn Loss: 205.3241, Val Loss: 202.1509 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [61/2000], Trn Loss: 205.3777, Val Loss: 202.1797 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [62/2000], Trn Loss: 205.3192, Val Loss: 202.1957 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [63/2000], Trn Loss: 205.2969, Val Loss: 202.1703 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [64/2000], Trn Loss: 205.2455, Val Loss: 202.1883 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [65/2000], Trn Loss: 205.2481, Val Loss: 202.1943 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [66/2000], Trn Loss: 205.2447, Val Loss: 202.1931 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [67/2000], Trn Loss: 205.2348, Val Loss: 202.1916 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [68/2000], Trn Loss: 205.2300, Val Loss: 202.1850 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [69/2000], Trn Loss: 205.2221, Val Loss: 202.1738 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [70/2000], Trn Loss: 205.2121, Val Loss: 202.1566 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [71/2000], Trn Loss: 205.1983, Val Loss: 202.1289 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [72/2000], Trn Loss: 205.1783, Val Loss: 202.1151 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [73/2000], Trn Loss: 205.1749, Val Loss: 202.1418 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [74/2000], Trn Loss: 205.2370, Val Loss: 202.0996 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [75/2000], Trn Loss: 205.1659, Val Loss: 202.1092 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [76/2000], Trn Loss: 205.1792, Val Loss: 202.1049 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [77/2000], Trn Loss: 205.1813, Val Loss: 202.0521 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [78/2000], Trn Loss: 205.1291, Val Loss: 202.0501 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [79/2000], Trn Loss: 205.1322, Val Loss: 202.0397 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [80/2000], Trn Loss: 205.1310, Val Loss: 202.0258 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [81/2000], Trn Loss: 205.1275, Val Loss: 202.0095 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [82/2000], Trn Loss: 205.1224, Val Loss: 201.9917 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [83/2000], Trn Loss: 205.1163, Val Loss: 201.9723 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [84/2000], Trn Loss: 205.1090, Val Loss: 201.9519 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [85/2000], Trn Loss: 205.1010, Val Loss: 201.9306 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [86/2000], Trn Loss: 205.0922, Val Loss: 201.9086 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [87/2000], Trn Loss: 205.0825, Val Loss: 201.8857 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [88/2000], Trn Loss: 205.0723, Val Loss: 201.8622 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [89/2000], Trn Loss: 205.0612, Val Loss: 201.8382 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [90/2000], Trn Loss: 205.0494, Val Loss: 201.8135 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [91/2000], Trn Loss: 205.0368, Val Loss: 201.7883 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [92/2000], Trn Loss: 205.0232, Val Loss: 201.7620 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [93/2000], Trn Loss: 205.0087, Val Loss: 201.7347 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [94/2000], Trn Loss: 204.9932, Val Loss: 201.7056 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [95/2000], Trn Loss: 204.9764, Val Loss: 201.6724 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [96/2000], Trn Loss: 204.9577, Val Loss: 201.7101 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [97/2000], Trn Loss: 204.9370, Val Loss: 201.6905 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [98/2000], Trn Loss: 204.9121, Val Loss: 201.6599 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [99/2000], Trn Loss: 204.9583, Val Loss: 201.6165 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [100/2000], Trn Loss: 204.9609, Val Loss: 201.5670 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [101/2000], Trn Loss: 204.9400, Val Loss: 201.5819 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [102/2000], Trn Loss: 204.9268, Val Loss: 201.5362 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [103/2000], Trn Loss: 204.9911, Val Loss: 201.7755 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [104/2000], Trn Loss: 205.2897, Val Loss: 201.8716 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [105/2000], Trn Loss: 205.8021, Val Loss: 204.9773 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [106/2000], Trn Loss: 207.6961, Val Loss: 208.2039 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [107/2000], Trn Loss: 213.0244, Val Loss: 211.7263 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [108/2000], Trn Loss: 218.7457, Val Loss: 213.4917 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [109/2000], Trn Loss: 220.9993, Val Loss: 214.4396 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [110/2000], Trn Loss: 222.6706, Val Loss: 214.5677 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [111/2000], Trn Loss: 222.9985, Val Loss: 214.3251 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [112/2000], Trn Loss: 222.4312, Val Loss: 213.3989 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [113/2000], Trn Loss: 222.0354, Val Loss: 212.5190 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [114/2000], Trn Loss: 221.1116, Val Loss: 211.7648 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [115/2000], Trn Loss: 220.0273, Val Loss: 211.0576 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [116/2000], Trn Loss: 218.4220, Val Loss: 209.5076 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [117/2000], Trn Loss: 216.9622, Val Loss: 208.5787 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [118/2000], Trn Loss: 215.9408, Val Loss: 207.7573 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [119/2000], Trn Loss: 213.8455, Val Loss: 207.5612 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [120/2000], Trn Loss: 213.2800, Val Loss: 207.0220 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [121/2000], Trn Loss: 212.4578, Val Loss: 206.5055 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [122/2000], Trn Loss: 212.0539, Val Loss: 205.3857 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [123/2000], Trn Loss: 211.4651, Val Loss: 204.9905 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [124/2000], Trn Loss: 210.2603, Val Loss: 204.4427 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [125/2000], Trn Loss: 209.3508, Val Loss: 203.7179 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [126/2000], Trn Loss: 208.9023, Val Loss: 203.4378 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [127/2000], Trn Loss: 208.4359, Val Loss: 202.0253 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [128/2000], Trn Loss: 207.6307, Val Loss: 201.7416 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [129/2000], Trn Loss: 207.1055, Val Loss: 201.3950 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [130/2000], Trn Loss: 206.4795, Val Loss: 201.4508 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [131/2000], Trn Loss: 206.1676, Val Loss: 200.7642 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [132/2000], Trn Loss: 205.7337, Val Loss: 200.8510 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [133/2000], Trn Loss: 205.6143, Val Loss: 201.0433 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [134/2000], Trn Loss: 205.5862, Val Loss: 201.1453 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [135/2000], Trn Loss: 205.7419, Val Loss: 201.2543 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [136/2000], Trn Loss: 205.8402, Val Loss: 201.4043 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [137/2000], Trn Loss: 206.0222, Val Loss: 201.6675 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [138/2000], Trn Loss: 206.2360, Val Loss: 201.8138 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [139/2000], Trn Loss: 206.3394, Val Loss: 201.8693 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [140/2000], Trn Loss: 206.3758, Val Loss: 201.9332 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [141/2000], Trn Loss: 206.4762, Val Loss: 201.9807 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [142/2000], Trn Loss: 206.5344, Val Loss: 202.0345 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [143/2000], Trn Loss: 206.6358, Val Loss: 202.1797 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [144/2000], Trn Loss: 206.7563, Val Loss: 202.3109 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [145/2000], Trn Loss: 206.7606, Val Loss: 202.3471 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [146/2000], Trn Loss: 206.9084, Val Loss: 202.4845 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [147/2000], Trn Loss: 206.9246, Val Loss: 202.5145 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [148/2000], Trn Loss: 206.9727, Val Loss: 202.5576 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [149/2000], Trn Loss: 206.9935, Val Loss: 202.6203 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [150/2000], Trn Loss: 207.1153, Val Loss: 202.6450 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [151/2000], Trn Loss: 207.1171, Val Loss: 202.7737 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [152/2000], Trn Loss: 207.2036, Val Loss: 202.8105 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [153/2000], Trn Loss: 207.5492, Val Loss: 202.8278 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [154/2000], Trn Loss: 207.5280, Val Loss: 202.8640 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [155/2000], Trn Loss: 207.5260, Val Loss: 203.1883 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [156/2000], Trn Loss: 207.5156, Val Loss: 203.2374 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [157/2000], Trn Loss: 207.5248, Val Loss: 203.2386 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [158/2000], Trn Loss: 207.5479, Val Loss: 202.8856 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [159/2000], Trn Loss: 207.4601, Val Loss: 202.8256 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [160/2000], Trn Loss: 207.0715, Val Loss: 202.7080 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [161/2000], Trn Loss: 207.0347, Val Loss: 202.5315 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [162/2000], Trn Loss: 206.9100, Val Loss: 202.4966 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [163/2000], Trn Loss: 206.7181, Val Loss: 202.4963 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [164/2000], Trn Loss: 206.7160, Val Loss: 202.4729 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [165/2000], Trn Loss: 206.6626, Val Loss: 202.4661 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [166/2000], Trn Loss: 206.6540, Val Loss: 202.4289 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [167/2000], Trn Loss: 206.6585, Val Loss: 202.4059 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [168/2000], Trn Loss: 206.6549, Val Loss: 202.3837 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [169/2000], Trn Loss: 206.6459, Val Loss: 202.4547 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [170/2000], Trn Loss: 206.6716, Val Loss: 202.5064 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [171/2000], Trn Loss: 206.6613, Val Loss: 202.4585 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [172/2000], Trn Loss: 206.6494, Val Loss: 202.4627 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [173/2000], Trn Loss: 206.6313, Val Loss: 202.4425 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [174/2000], Trn Loss: 206.9348, Val Loss: 202.4136 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [175/2000], Trn Loss: 206.9005, Val Loss: 202.5690 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [176/2000], Trn Loss: 206.9050, Val Loss: 202.6019 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [177/2000], Trn Loss: 206.9315, Val Loss: 202.5643 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [178/2000], Trn Loss: 206.9277, Val Loss: 202.5457 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [179/2000], Trn Loss: 206.9386, Val Loss: 202.3354 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [180/2000], Trn Loss: 206.8636, Val Loss: 202.3078 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [181/2000], Trn Loss: 206.5411, Val Loss: 202.2954 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [182/2000], Trn Loss: 206.5024, Val Loss: 202.1348 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [183/2000], Trn Loss: 206.4676, Val Loss: 202.0749 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [184/2000], Trn Loss: 206.3899, Val Loss: 201.9434 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [185/2000], Trn Loss: 206.2306, Val Loss: 201.8889 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [186/2000], Trn Loss: 206.0892, Val Loss: 201.7614 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [187/2000], Trn Loss: 206.0190, Val Loss: 201.7325 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [188/2000], Trn Loss: 205.9836, Val Loss: 201.7100 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [189/2000], Trn Loss: 205.9321, Val Loss: 201.7692 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [190/2000], Trn Loss: 206.1846, Val Loss: 201.5785 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [191/2000], Trn Loss: 205.9170, Val Loss: 201.5190 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [192/2000], Trn Loss: 205.7715, Val Loss: 201.1941 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [193/2000], Trn Loss: 205.6462, Val Loss: 201.0818 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [194/2000], Trn Loss: 205.4194, Val Loss: 200.9229 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [195/2000], Trn Loss: 205.3948, Val Loss: 200.8543 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [196/2000], Trn Loss: 205.3406, Val Loss: 200.7569 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [197/2000], Trn Loss: 205.2791, Val Loss: 200.8445 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [198/2000], Trn Loss: 205.4821, Val Loss: 200.8242 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [199/2000], Trn Loss: 205.8196, Val Loss: 200.9787 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [200/2000], Trn Loss: 205.8834, Val Loss: 200.9741 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [201/2000], Trn Loss: 205.8412, Val Loss: 200.9639 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [202/2000], Trn Loss: 205.8137, Val Loss: 200.9600 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [203/2000], Trn Loss: 205.7710, Val Loss: 201.0114 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [204/2000], Trn Loss: 205.7370, Val Loss: 201.0353 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [205/2000], Trn Loss: 205.7749, Val Loss: 201.0302 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [206/2000], Trn Loss: 205.7619, Val Loss: 201.0495 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [207/2000], Trn Loss: 205.6847, Val Loss: 200.9529 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [208/2000], Trn Loss: 205.6551, Val Loss: 200.7593 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [209/2000], Trn Loss: 205.5031, Val Loss: 200.5669 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [210/2000], Trn Loss: 205.3559, Val Loss: 200.2320 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [211/2000], Trn Loss: 205.1722, Val Loss: 199.8369 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [212/2000], Trn Loss: 204.9646, Val Loss: 199.3499 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [213/2000], Trn Loss: 204.7436, Val Loss: 198.7495 [(kW/hour)^2], MinVal : 198.49301147460938
Epoch [214/2000], Trn Loss: 204.6502, Val Loss: 198.0986 [(kW/hour)^2], MinVal : 198.0985565185547
Epoch [215/2000], Trn Loss: 204.1588, Val Loss: 197.1061 [(kW/hour)^2], MinVal : 197.1060791015625
Epoch [216/2000], Trn Loss: 203.5228, Val Loss: 194.6731 [(kW/hour)^2], MinVal : 194.673095703125
Epoch [217/2000], Trn Loss: 201.5353, Val Loss: 189.6978 [(kW/hour)^2], MinVal : 189.6978302001953
