
###################################################################
###################################################################
###################################################################

Current time: 2023-11-19 13:25:16.057984

--------------------Hyperparameters--------------------

model: {'seqLeng': 60, 'input_dim': 8, 'output_dim': 1, 'in_moving_mean': False, 'decomp_kernel': [3, 6, 12], 'feature_wise_norm': False, 'nHidden': 128, 'rec_dropout': 0, 'num_layers': 2, 'activ': 'relu', 'cnn_dropout': 0, 'kernel_size': [3, 3], 'padding': [1, 1], 'stride': [1, 1], 'nb_filters': [16, 32], 'pooling': [1, 1], 'batch_start_idx': 5, 'batch_end_idx': 21, 'dropout': 0.5, 'previous_steps': 5}

learning: {'nBatch': 24, 'lr': 0.001, 'max_epoch': 2000}

plot_corr: False

loss_plot_flag: True

save_losses: True

save_result: True

Model name: RNN


--------------------Training Mode (Training and Validating)--------------------
Training on the interval from 20220101 to 20221231.
Validating on the interval from 20220201 to 20221231.

The number of parameter in model : 50952

Epoch [1/2000], Trn Loss: 398.1927, Val Loss: 336.1837 [(kW/hour)^2], MinVal : 336.1836853027344
Epoch [12/2000], Trn Loss: 227.5438, Val Loss: 204.1841 [(kW/hour)^2], MinVal : 204.18409729003906
Epoch [13/2000], Trn Loss: 223.8329, Val Loss: 202.7751 [(kW/hour)^2], MinVal : 202.77513122558594
Epoch [14/2000], Trn Loss: 221.0009, Val Loss: 201.8039 [(kW/hour)^2], MinVal : 201.80393981933594
Epoch [15/2000], Trn Loss: 218.8851, Val Loss: 201.0244 [(kW/hour)^2], MinVal : 201.02439880371094
Epoch [16/2000], Trn Loss: 217.1428, Val Loss: 200.4578 [(kW/hour)^2], MinVal : 200.45779418945312
Epoch [17/2000], Trn Loss: 215.6885, Val Loss: 199.9469 [(kW/hour)^2], MinVal : 199.94692993164062
Epoch [18/2000], Trn Loss: 214.3607, Val Loss: 199.5638 [(kW/hour)^2], MinVal : 199.5637969970703
Epoch [19/2000], Trn Loss: 213.3358, Val Loss: 199.3220 [(kW/hour)^2], MinVal : 199.322021484375
Epoch [20/2000], Trn Loss: 212.3799, Val Loss: 199.0904 [(kW/hour)^2], MinVal : 199.09036254882812
Epoch [21/2000], Trn Loss: 211.5703, Val Loss: 198.9689 [(kW/hour)^2], MinVal : 198.9688720703125
Epoch [22/2000], Trn Loss: 210.8103, Val Loss: 198.8393 [(kW/hour)^2], MinVal : 198.83929443359375
Epoch [23/2000], Trn Loss: 210.1461, Val Loss: 198.7356 [(kW/hour)^2], MinVal : 198.73558044433594
Epoch [24/2000], Trn Loss: 209.5430, Val Loss: 198.7001 [(kW/hour)^2], MinVal : 198.70008850097656
Epoch [25/2000], Trn Loss: 209.0768, Val Loss: 198.7068 [(kW/hour)^2], MinVal : 198.70008850097656
Epoch [26/2000], Trn Loss: 208.5720, Val Loss: 198.6711 [(kW/hour)^2], MinVal : 198.67111206054688
Epoch [27/2000], Trn Loss: 208.1426, Val Loss: 198.6413 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [28/2000], Trn Loss: 207.6858, Val Loss: 198.6418 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [29/2000], Trn Loss: 207.3422, Val Loss: 198.6765 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [30/2000], Trn Loss: 206.9678, Val Loss: 198.7663 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [31/2000], Trn Loss: 206.7695, Val Loss: 198.7557 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [32/2000], Trn Loss: 206.4258, Val Loss: 198.8624 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [33/2000], Trn Loss: 206.2378, Val Loss: 198.9716 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [34/2000], Trn Loss: 206.0691, Val Loss: 199.0972 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [35/2000], Trn Loss: 205.9160, Val Loss: 199.2415 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [36/2000], Trn Loss: 205.8086, Val Loss: 199.3905 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [37/2000], Trn Loss: 205.6859, Val Loss: 199.5409 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [38/2000], Trn Loss: 205.5711, Val Loss: 199.6921 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [39/2000], Trn Loss: 205.4655, Val Loss: 199.8468 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [40/2000], Trn Loss: 205.3705, Val Loss: 199.9878 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [41/2000], Trn Loss: 205.2857, Val Loss: 200.1198 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [42/2000], Trn Loss: 205.2102, Val Loss: 200.2474 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [43/2000], Trn Loss: 205.1383, Val Loss: 200.3798 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [44/2000], Trn Loss: 205.0775, Val Loss: 200.4733 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [45/2000], Trn Loss: 205.0299, Val Loss: 200.7477 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [46/2000], Trn Loss: 205.0712, Val Loss: 200.9598 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [47/2000], Trn Loss: 205.1255, Val Loss: 201.1442 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [48/2000], Trn Loss: 205.1637, Val Loss: 201.3100 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [49/2000], Trn Loss: 205.1950, Val Loss: 201.4608 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [50/2000], Trn Loss: 205.2219, Val Loss: 201.5986 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [51/2000], Trn Loss: 205.2455, Val Loss: 201.7247 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [52/2000], Trn Loss: 205.2668, Val Loss: 201.8403 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [53/2000], Trn Loss: 205.2863, Val Loss: 201.9456 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [54/2000], Trn Loss: 205.3042, Val Loss: 202.0416 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [55/2000], Trn Loss: 205.3205, Val Loss: 202.1284 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [56/2000], Trn Loss: 205.3355, Val Loss: 202.2065 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [57/2000], Trn Loss: 205.3494, Val Loss: 202.2763 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [58/2000], Trn Loss: 205.3616, Val Loss: 202.3383 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [59/2000], Trn Loss: 205.3727, Val Loss: 202.3925 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [60/2000], Trn Loss: 205.3828, Val Loss: 202.4395 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [61/2000], Trn Loss: 205.3915, Val Loss: 202.4796 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [62/2000], Trn Loss: 205.3993, Val Loss: 202.5133 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [63/2000], Trn Loss: 205.4060, Val Loss: 202.5407 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [64/2000], Trn Loss: 205.4114, Val Loss: 202.5625 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [65/2000], Trn Loss: 205.4159, Val Loss: 202.5789 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [66/2000], Trn Loss: 205.4195, Val Loss: 202.5903 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [67/2000], Trn Loss: 205.4220, Val Loss: 202.5970 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [68/2000], Trn Loss: 205.4240, Val Loss: 202.5993 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [69/2000], Trn Loss: 205.4250, Val Loss: 202.5977 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [70/2000], Trn Loss: 205.4255, Val Loss: 202.5927 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [71/2000], Trn Loss: 205.4255, Val Loss: 202.5844 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [72/2000], Trn Loss: 205.4246, Val Loss: 202.5732 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [73/2000], Trn Loss: 205.4234, Val Loss: 202.5595 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [74/2000], Trn Loss: 205.4216, Val Loss: 202.5433 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [75/2000], Trn Loss: 205.4195, Val Loss: 202.5253 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [76/2000], Trn Loss: 205.4170, Val Loss: 202.5055 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [77/2000], Trn Loss: 205.4143, Val Loss: 202.4843 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [78/2000], Trn Loss: 205.4113, Val Loss: 202.4619 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [79/2000], Trn Loss: 205.4083, Val Loss: 202.4386 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [80/2000], Trn Loss: 205.4049, Val Loss: 202.4145 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [81/2000], Trn Loss: 205.4013, Val Loss: 202.3899 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [82/2000], Trn Loss: 205.3977, Val Loss: 202.3649 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [83/2000], Trn Loss: 205.3940, Val Loss: 202.3398 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [84/2000], Trn Loss: 205.3901, Val Loss: 202.3146 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [85/2000], Trn Loss: 205.3862, Val Loss: 202.2894 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [86/2000], Trn Loss: 205.3823, Val Loss: 202.2646 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [87/2000], Trn Loss: 205.3784, Val Loss: 202.2400 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [88/2000], Trn Loss: 205.3744, Val Loss: 202.2160 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [89/2000], Trn Loss: 205.3703, Val Loss: 202.1923 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [90/2000], Trn Loss: 205.3661, Val Loss: 202.1693 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [91/2000], Trn Loss: 205.3620, Val Loss: 202.1469 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [92/2000], Trn Loss: 205.3576, Val Loss: 202.1253 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [93/2000], Trn Loss: 205.3533, Val Loss: 202.1044 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [94/2000], Trn Loss: 205.3488, Val Loss: 202.0842 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [95/2000], Trn Loss: 205.3442, Val Loss: 202.0647 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [96/2000], Trn Loss: 205.3395, Val Loss: 202.0460 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [97/2000], Trn Loss: 205.3347, Val Loss: 202.0280 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [98/2000], Trn Loss: 205.3295, Val Loss: 202.0107 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [99/2000], Trn Loss: 205.3241, Val Loss: 201.9941 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [100/2000], Trn Loss: 205.3183, Val Loss: 201.9777 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [101/2000], Trn Loss: 205.3120, Val Loss: 201.9617 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [102/2000], Trn Loss: 205.3050, Val Loss: 201.9459 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [103/2000], Trn Loss: 205.2977, Val Loss: 201.9305 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [104/2000], Trn Loss: 205.2901, Val Loss: 201.9155 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [105/2000], Trn Loss: 205.2820, Val Loss: 201.9005 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [106/2000], Trn Loss: 205.2721, Val Loss: 201.8837 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [107/2000], Trn Loss: 205.2788, Val Loss: 201.8868 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [108/2000], Trn Loss: 205.2706, Val Loss: 201.8741 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [109/2000], Trn Loss: 205.2604, Val Loss: 201.8600 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [110/2000], Trn Loss: 205.2432, Val Loss: 201.8373 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [111/2000], Trn Loss: 205.2772, Val Loss: 201.8584 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [112/2000], Trn Loss: 205.2835, Val Loss: 201.8423 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [113/2000], Trn Loss: 205.3171, Val Loss: 201.8468 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [114/2000], Trn Loss: 205.3230, Val Loss: 201.8390 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [115/2000], Trn Loss: 205.3697, Val Loss: 201.8772 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [116/2000], Trn Loss: 205.3596, Val Loss: 201.8650 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [117/2000], Trn Loss: 205.3474, Val Loss: 201.8510 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [118/2000], Trn Loss: 205.3330, Val Loss: 201.8340 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [119/2000], Trn Loss: 205.3684, Val Loss: 201.8145 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [120/2000], Trn Loss: 205.3510, Val Loss: 201.8313 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [121/2000], Trn Loss: 205.3640, Val Loss: 201.8324 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [122/2000], Trn Loss: 205.4447, Val Loss: 201.8795 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [123/2000], Trn Loss: 205.4333, Val Loss: 201.8347 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [124/2000], Trn Loss: 205.4661, Val Loss: 201.8584 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [125/2000], Trn Loss: 205.4431, Val Loss: 201.8195 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [126/2000], Trn Loss: 205.5767, Val Loss: 201.9125 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [127/2000], Trn Loss: 205.6284, Val Loss: 201.8692 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [128/2000], Trn Loss: 205.7941, Val Loss: 201.7838 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [129/2000], Trn Loss: 205.4455, Val Loss: 201.7327 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [130/2000], Trn Loss: 205.4259, Val Loss: 201.6916 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [131/2000], Trn Loss: 205.2497, Val Loss: 201.6543 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [132/2000], Trn Loss: 205.2100, Val Loss: 201.6553 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [133/2000], Trn Loss: 205.2210, Val Loss: 201.6433 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [134/2000], Trn Loss: 205.1968, Val Loss: 201.5708 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [135/2000], Trn Loss: 205.0961, Val Loss: 201.6306 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [136/2000], Trn Loss: 205.1819, Val Loss: 201.6141 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [137/2000], Trn Loss: 205.1878, Val Loss: 201.6179 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [138/2000], Trn Loss: 205.1667, Val Loss: 201.6062 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [139/2000], Trn Loss: 205.2055, Val Loss: 201.5925 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [140/2000], Trn Loss: 205.1806, Val Loss: 201.6714 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [141/2000], Trn Loss: 205.2037, Val Loss: 201.6551 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [142/2000], Trn Loss: 205.2074, Val Loss: 201.6629 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [143/2000], Trn Loss: 205.2632, Val Loss: 201.6945 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [144/2000], Trn Loss: 205.2869, Val Loss: 201.7117 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [145/2000], Trn Loss: 205.2673, Val Loss: 201.6890 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [146/2000], Trn Loss: 205.3068, Val Loss: 201.6815 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [147/2000], Trn Loss: 205.4376, Val Loss: 201.7734 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [148/2000], Trn Loss: 205.5029, Val Loss: 201.8117 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [149/2000], Trn Loss: 205.5369, Val Loss: 201.7930 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [150/2000], Trn Loss: 205.6800, Val Loss: 201.9213 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [151/2000], Trn Loss: 205.7220, Val Loss: 201.9311 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [152/2000], Trn Loss: 205.8266, Val Loss: 202.0193 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [153/2000], Trn Loss: 206.0344, Val Loss: 202.1621 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [154/2000], Trn Loss: 206.2700, Val Loss: 202.2542 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [155/2000], Trn Loss: 206.4102, Val Loss: 202.3305 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [156/2000], Trn Loss: 206.5216, Val Loss: 202.4764 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [157/2000], Trn Loss: 206.5089, Val Loss: 202.4902 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [158/2000], Trn Loss: 206.5528, Val Loss: 202.4749 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [159/2000], Trn Loss: 206.5926, Val Loss: 202.4520 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [160/2000], Trn Loss: 206.5788, Val Loss: 202.4598 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [161/2000], Trn Loss: 206.5627, Val Loss: 202.4830 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [162/2000], Trn Loss: 206.5448, Val Loss: 202.4537 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [163/2000], Trn Loss: 206.5259, Val Loss: 202.4227 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [164/2000], Trn Loss: 206.5058, Val Loss: 202.3932 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [165/2000], Trn Loss: 206.4843, Val Loss: 202.3661 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [166/2000], Trn Loss: 206.4611, Val Loss: 202.3410 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [167/2000], Trn Loss: 206.4156, Val Loss: 202.3154 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [168/2000], Trn Loss: 206.4380, Val Loss: 202.2866 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [169/2000], Trn Loss: 206.4124, Val Loss: 202.2518 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [170/2000], Trn Loss: 206.3847, Val Loss: 202.2110 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [171/2000], Trn Loss: 206.3553, Val Loss: 202.1671 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [172/2000], Trn Loss: 206.3242, Val Loss: 202.1232 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [173/2000], Trn Loss: 206.2913, Val Loss: 202.0816 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [174/2000], Trn Loss: 206.2564, Val Loss: 202.0423 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [175/2000], Trn Loss: 206.2193, Val Loss: 202.0024 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [176/2000], Trn Loss: 206.1800, Val Loss: 201.9568 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [177/2000], Trn Loss: 206.1384, Val Loss: 201.9036 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [178/2000], Trn Loss: 206.0943, Val Loss: 201.8454 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [179/2000], Trn Loss: 206.0485, Val Loss: 201.7915 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [180/2000], Trn Loss: 205.9987, Val Loss: 201.7768 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [181/2000], Trn Loss: 205.9455, Val Loss: 201.7207 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [182/2000], Trn Loss: 205.9511, Val Loss: 201.6572 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [183/2000], Trn Loss: 205.8937, Val Loss: 201.5868 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [184/2000], Trn Loss: 205.8318, Val Loss: 201.5137 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [185/2000], Trn Loss: 205.7662, Val Loss: 201.4409 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [186/2000], Trn Loss: 205.6974, Val Loss: 201.3660 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [187/2000], Trn Loss: 205.6248, Val Loss: 201.2833 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [188/2000], Trn Loss: 205.5478, Val Loss: 201.1920 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [189/2000], Trn Loss: 205.4659, Val Loss: 201.0964 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [190/2000], Trn Loss: 205.3783, Val Loss: 200.9964 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [191/2000], Trn Loss: 205.2837, Val Loss: 200.8852 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [192/2000], Trn Loss: 205.1802, Val Loss: 200.7544 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [193/2000], Trn Loss: 205.0648, Val Loss: 200.6003 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [194/2000], Trn Loss: 204.9322, Val Loss: 200.4642 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [195/2000], Trn Loss: 204.7718, Val Loss: 200.2027 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [196/2000], Trn Loss: 204.5966, Val Loss: 199.7737 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [197/2000], Trn Loss: 204.3012, Val Loss: 199.3403 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [198/2000], Trn Loss: 204.0331, Val Loss: 198.9807 [(kW/hour)^2], MinVal : 198.6412811279297
Epoch [199/2000], Trn Loss: 203.8255, Val Loss: 198.5973 [(kW/hour)^2], MinVal : 198.5973358154297
Epoch [200/2000], Trn Loss: 203.5774, Val Loss: 198.1618 [(kW/hour)^2], MinVal : 198.16175842285156
Epoch [201/2000], Trn Loss: 203.2947, Val Loss: 197.7361 [(kW/hour)^2], MinVal : 197.73611450195312
Epoch [202/2000], Trn Loss: 202.9545, Val Loss: 197.3428 [(kW/hour)^2], MinVal : 197.3428192138672
Epoch [203/2000], Trn Loss: 202.5227, Val Loss: 196.7711 [(kW/hour)^2], MinVal : 196.77110290527344
Epoch [204/2000], Trn Loss: 201.8927, Val Loss: 196.0278 [(kW/hour)^2], MinVal : 196.02777099609375
Epoch [205/2000], Trn Loss: 201.1689, Val Loss: 194.7327 [(kW/hour)^2], MinVal : 194.732666015625
Epoch [206/2000], Trn Loss: 200.1826, Val Loss: 193.2775 [(kW/hour)^2], MinVal : 193.27748107910156
Epoch [207/2000], Trn Loss: 199.2206, Val Loss: 192.0282 [(kW/hour)^2], MinVal : 192.02816772460938
Epoch [208/2000], Trn Loss: 198.2950, Val Loss: 190.1512 [(kW/hour)^2], MinVal : 190.15118408203125
Epoch [209/2000], Trn Loss: 197.0202, Val Loss: 188.0296 [(kW/hour)^2], MinVal : 188.02960205078125
Epoch [210/2000], Trn Loss: 195.0493, Val Loss: 184.8160 [(kW/hour)^2], MinVal : 184.81597900390625
Epoch [211/2000], Trn Loss: 192.3622, Val Loss: 181.0680 [(kW/hour)^2], MinVal : 181.06796264648438
Epoch [212/2000], Trn Loss: 189.0772, Val Loss: 175.7457 [(kW/hour)^2], MinVal : 175.7456512451172
Epoch [213/2000], Trn Loss: 184.9716, Val Loss: 171.4396 [(kW/hour)^2], MinVal : 171.4395751953125
Epoch [214/2000], Trn Loss: 180.1579, Val Loss: 165.9167 [(kW/hour)^2], MinVal : 165.916748046875
Epoch [215/2000], Trn Loss: 185.0417, Val Loss: 169.3243 [(kW/hour)^2], MinVal : 165.916748046875
Epoch [216/2000], Trn Loss: 176.4122, Val Loss: 172.9922 [(kW/hour)^2], MinVal : 165.916748046875
Epoch [217/2000], Trn Loss: 178.4449, Val Loss: 159.2300 [(kW/hour)^2], MinVal : 159.23001098632812
