date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-03-09 06:30:00,420.0,2.6,1.11,386.28,388.98,387.58,1.7,8.8,8.3,4.21,64392.91,59.9,0.0,0.0,3.799999237,5.8
2022-03-09 06:45:00,390.5,2.9,1.15,387.01,389.21,387.94,1.5,8.7,8.4,4.17,64392.91,60.0,0.0,0.0,4.200000763,6.3
2022-03-09 06:50:00,546.5,3.1,1.7,386.95,389.25,387.98,1.5,8.7,8.4,4.17,64392.91,60.0,0.0,9.06,4.5,6.3
2022-03-09 06:55:00,605.0,3.3,2.09,386.69,389.28,387.88,1.6,8.7,8.4,4.19,64392.91,59.9,9.84,12.6,4.600000381,6.5
2022-03-09 07:00:00,608.5,3.8,2.33,386.58,388.82,387.83,1.4,8.8,8.7,4.24,64392.91,59.9,13.78,16.14,4.700000763,6.5
2022-03-09 07:05:00,628.0,4.6,2.95,388.02,390.28,389.08,1.2,9.2,9.1,4.39,64392.91,60.0,22.05,25.2,4.700000763,6.4
2022-03-09 07:10:00,626.5,5.4,3.46,388.42,390.72,389.42,1.2,9.7,9.6,4.62,64392.91,60.0,29.53,33.08,4.700000763,6.2
2022-03-09 07:15:00,635.5,6.8,4.35,388.42,390.92,389.72,0.9,10.9,10.9,5.11,64393.41,60.0,41.34,46.07,5.0,6.1
2022-03-09 07:20:00,651.0,7.5,4.99,388.58,391.18,389.88,1.2,11.7,11.7,5.54,64393.91,59.9,50.01,54.73,5.399999619,6.3
2022-03-09 07:25:00,652.5,9.1,6.0,388.78,391.82,390.18,1.0,13.5,13.7,6.36,64394.32000000001,59.9,63.79,69.69,5.899999619,6.4
2022-03-09 07:30:00,650.0,10.3,6.77,389.22,392.32,390.42,1.2,15.0,15.2,7.09,64394.91,59.9,73.63,79.93,6.200000763,6.4
2022-03-09 07:35:00,652.5,12.0,7.88,390.3,393.67,391.64,1.4,17.2,17.5,8.18,64395.91,60.0,89.38,96.86,6.700000763,6.5
2022-03-09 07:40:00,650.5,13.2,8.62,391.02,394.62,392.58,1.8,18.7,19.1,9.0,64396.110000000015,60.0,99.62,107.89,7.0,6.5
2022-03-09 07:45:00,650.5,14.8,9.72,392.58,395.48,393.62,2.4,20.9,21.5,10.2,64397.110000000015,59.9,114.58,123.24,7.5,6.6
2022-03-09 07:50:00,657.0,16.0,10.52,388.98,392.18,390.18,2.4,22.9,23.3,10.97,64397.91,60.0,125.61,135.45,8.0,6.7
2022-03-09 07:55:00,654.0,17.7,11.64,390.78,394.38,392.38,3.3,25.3,25.8,12.35,64398.91,60.0,141.75,151.99,8.700000763,6.9
2022-03-09 08:00:00,647.0,19.0,12.46,391.44,395.27,393.47,3.8,27.1,27.7,13.33,64399.91,59.9,153.56,164.98,9.200000763,7.0
