date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-03-01 06:45:00,420.5,2.5,1.08,382.92,384.32,382.68,1.5,8.8,8.4,4.14,62254.110000000015,59.9,0.0,0.0,7.299999237,9.0
2022-03-01 06:50:00,211.5,2.6,0.58,383.08,384.38,383.18,1.7,8.7,8.3,4.14,62254.110000000015,59.9,0.0,0.0,7.399999619,9.0
2022-03-01 07:00:00,341.5,2.9,1.01,382.88,383.98,383.02,1.8,8.7,8.3,4.16,62254.110000000015,59.9,0.0,0.0,7.200000763,8.9
2022-03-01 07:05:00,570.5,3.0,1.76,383.08,384.32,383.58,1.4,8.7,8.4,4.1,62254.110000000015,59.9,0.0,9.84,6.700000763,8.7
2022-03-01 07:10:00,594.5,3.2,1.96,383.08,384.08,383.18,1.5,8.7,8.4,4.12,62254.110000000015,59.9,9.84,12.6,6.600000381,8.7
2022-03-01 07:15:00,596.5,3.6,2.2,383.32,384.52,383.62,1.5,8.8,8.6,4.19,62254.110000000015,60.0,13.39,15.75,6.399999619,8.6
2022-03-01 07:20:00,598.5,4.1,2.49,383.52,384.72,383.68,1.3,8.9,8.8,4.21,62254.110000000015,60.0,17.33,20.48,6.299999237,8.5
2022-03-01 07:25:00,611.5,4.4,2.74,384.36,385.48,384.64,1.1,9.1,9.0,4.27,62254.41,60.0,21.26,24.41,6.399999619,8.5
2022-03-01 07:30:00,616.5,4.8,3.0,384.02,385.22,384.42,1.2,9.4,9.3,4.42,62254.91,60.0,24.81,28.35,6.600000381,8.5
2022-03-01 07:35:00,620.5,5.5,3.47,383.52,384.65,383.82,1.0,9.9,9.8,4.59,62255.20999999999,60.0,31.11,35.04,7.0,8.6
2022-03-01 07:40:00,621.5,6.1,3.81,383.22,384.58,383.63,1.1,10.2,10.3,4.79,62255.91,59.9,37.01,40.95,7.299999237,8.5
2022-03-01 07:45:00,623.0,7.6,4.76,383.57,385.04,383.86,0.8,11.8,11.9,5.44,62256.0,60.0,51.97,56.7,7.700000763,8.6
2022-03-01 07:50:00,630.0,9.2,5.85,383.39,385.44,384.24,1.0,13.7,13.8,6.33,62256.41,60.0,69.3,74.81,8.100000381,8.6
2022-03-01 07:55:00,626.0,7.6,4.83,383.48,384.58,383.78,1.2,11.8,11.9,5.52,62257.0,59.9,52.76,57.49,8.700000763,8.7
2022-03-01 08:00:00,626.0,7.1,4.49,383.78,385.38,384.32,1.0,11.2,11.3,5.22,62257.32000000001,60.0,46.86,51.97,8.700000763,8.7
2022-03-01 08:05:00,624.0,7.0,4.41,384.22,385.33,384.33,1.1,11.2,11.3,5.24,62257.91,60.0,45.67,50.4,8.600000381,8.8
2022-03-01 08:10:00,638.0,8.8,5.62,384.22,385.12,384.12,1.0,13.2,13.3,6.1,62258.20999999999,60.0,63.0,68.51,8.600000381,8.9
2022-03-01 08:15:00,634.0,10.4,6.66,384.08,385.36,383.98,0.9,15.2,15.5,7.02,62258.91,59.9,81.11,87.02,9.299999237,9.1
2022-03-01 08:20:00,628.5,11.3,7.17,384.42,385.82,384.62,1.4,16.3,16.6,7.63,62259.41,59.9,87.81,94.5,9.799999237,9.2
2022-03-01 08:25:00,634.0,10.8,6.98,384.52,385.92,384.92,1.1,15.8,16.1,7.34,62260.20999999999,60.0,83.87,90.17,10.5,9.3
2022-03-01 08:30:00,629.0,10.2,6.57,384.36,385.82,384.76,1.0,15.1,15.4,7.0,62260.91,59.9,76.78,83.08,10.60000038,9.3
2022-03-01 08:35:00,624.0,8.8,5.52,384.06,385.06,384.06,0.9,13.1,13.3,6.06,62261.41,59.9,61.03,66.54,10.60000038,9.4
2022-03-01 08:40:00,631.0,8.8,5.58,384.02,384.86,383.96,0.6,13.3,13.5,6.08,62261.91,60.0,63.0,68.51,10.39999962,9.4
2022-03-01 08:45:00,637.0,10.4,6.72,384.58,385.78,384.86,1.1,15.4,15.6,7.14,62262.41,60.0,82.29,88.59,10.29999924,9.4
2022-03-01 08:50:00,639.0,11.8,7.59,384.53,385.83,384.82,1.3,17.2,17.5,8.01,62262.91,60.0,93.71,100.8,10.60000038,9.6
2022-03-01 08:55:00,628.0,10.8,6.78,385.38,386.63,385.23,1.3,15.5,15.8,7.26,62263.91,60.0,81.11,87.41,11.10000038,9.7
2022-03-01 09:00:00,623.0,11.6,7.34,385.38,386.58,385.08,1.4,16.7,17.1,7.84,62264.110000000015,60.0,92.93,99.62,11.29999924,9.8
2022-03-01 09:05:00,626.0,13.8,8.68,386.27,387.87,386.57,2.2,19.3,19.9,9.25,62265.0,60.0,111.43,119.31,11.5,9.9
2022-03-01 09:10:00,651.0,27.9,18.02,386.72,389.94,388.22,8.4,39.9,41.3,20.11,62265.91,59.9,244.52,262.63,12.5,10.3
2022-03-01 09:15:00,632.0,11.6,7.4,385.28,386.78,385.28,1.4,16.7,17.1,7.84,62266.91,60.0,90.96,98.04,14.0,10.4
2022-03-01 09:20:00,623.5,10.2,6.45,385.77,387.17,385.67,1.0,15.0,15.3,6.98,62267.32000000001,60.0,72.84,79.14,13.5,10.2
2022-03-01 09:25:00,636.0,15.9,10.18,386.55,388.18,386.62,2.9,22.8,23.4,10.98,62268.32000000001,59.9,130.73,138.99,13.40000153,10.5
2022-03-01 09:30:00,611.5,41.5,25.51,387.71,391.48,389.76,15.5,57.0,60.0,29.85,62269.70999999999,60.0,384.69,407.14,15.20000076,10.6
2022-03-01 09:35:00,617.0,45.2,28.18,388.34,392.13,390.63,18.6,62.1,65.4,32.98,62272.82000000001,60.0,460.69,487.07,20.09999847,11.3
2022-03-01 09:40:00,571.5,35.3,19.72,387.14,390.62,388.94,8.2,46.4,47.9,23.05,62274.82000000001,59.9,281.14,306.73,22.09999847,11.6
2022-03-01 09:45:00,608.0,25.0,15.25,387.08,389.58,387.77,6.8,33.8,35.0,16.96,62276.91,60.0,210.26,220.89,21.70000076,11.8
2022-03-01 09:50:00,620.5,30.8,19.13,386.95,390.05,388.38,9.8,42.3,43.8,21.54,62278.110000000015,59.9,282.71,294.92,20.90000153,11.7
2022-03-01 09:55:00,607.0,43.4,26.79,388.19,392.33,390.28,10.2,62.3,64.1,30.84,62280.5,60.1,415.41,432.73,21.5,12.2
2022-03-01 10:00:00,608.0,23.4,13.9,386.78,389.48,387.78,6.0,31.5,32.5,15.7,62281.91,59.9,186.64,195.69,21.09999847,12.1
2022-03-01 10:05:00,611.0,21.6,13.27,387.58,389.58,388.08,5.0,29.3,30.3,14.5,62283.5,60.0,179.55,189.39,20.5,12.1
2022-03-01 10:10:00,631.0,19.7,12.65,387.48,389.22,387.98,5.2,27.7,28.7,13.82,62284.5,60.0,172.46,180.73,19.5,12.0
2022-03-01 10:15:00,642.0,24.4,16.12,387.02,389.83,388.18,7.6,35.0,36.2,17.69,62286.32000000001,59.9,223.65,236.25,17.20000076,11.3
2022-03-01 10:20:00,645.0,46.2,31.05,388.48,392.52,390.83,24.2,65.2,68.0,35.55,62288.32000000001,60.0,490.22,520.14,18.40000153,11.5
2022-03-01 10:30:00,641.5,52.4,32.22,387.22,392.57,389.83,13.2,70.3,72.0,35.09,62293.70999999999,60.1,536.68,566.21,21.90000153,11.6
2022-03-01 10:35:00,644.0,47.2,30.38,388.42,392.42,390.48,21.7,64.9,67.8,34.85,62297.20999999999,59.9,513.45,540.22,23.0,11.8
2022-03-01 10:40:00,639.5,45.7,29.05,388.28,391.92,390.12,22.2,61.2,63.4,33.1,62299.32000000001,59.9,456.36,476.44,23.09999847,11.7
2022-03-01 10:45:00,632.0,44.4,28.99,387.72,391.62,389.72,22.5,62.2,64.6,33.63,62302.70999999999,60.0,442.97,466.2,22.90000153,12.0
2022-03-01 10:50:00,608.0,47.5,29.31,387.32,392.16,389.78,11.2,66.2,67.8,32.75,62304.91,59.9,471.71,491.4,23.0,12.1
2022-03-01 10:55:00,564.0,44.6,25.59,387.36,391.22,389.48,14.6,57.5,60.0,29.74,62308.110000000015,60.0,397.69,415.8,22.59999847,12.1
2022-03-01 11:00:00,578.5,45.8,26.51,386.53,391.08,389.02,10.7,61.8,63.8,30.67,62310.110000000015,59.9,408.71,428.01,21.59999847,12.0
2022-03-01 11:05:00,609.5,46.5,27.77,386.82,391.47,389.28,10.6,64.7,66.4,31.91,62313.20999999999,59.9,437.85,458.33,22.5,12.5
2022-03-01 11:10:00,626.0,46.2,29.22,387.28,391.72,389.62,22.1,62.4,64.9,33.65,62315.41,60.0,476.44,498.49,23.29999924,12.8
2022-03-01 11:15:00,640.0,47.4,30.43,387.51,391.98,389.8,24.2,65.1,67.6,35.36,62318.70999999999,59.9,519.36,543.38,23.59999847,12.5
2022-03-01 11:20:00,626.0,45.3,29.44,387.86,391.96,390.12,21.1,62.6,65.3,33.6,62321.0,60.0,489.83,510.69,24.20000076,12.8
2022-03-01 11:25:00,637.0,50.4,30.88,388.24,392.82,390.77,22.1,65.4,68.4,35.22,62324.20999999999,59.9,542.59,568.18,23.29999924,12.7
2022-03-01 11:30:00,646.0,50.7,32.47,388.84,393.26,391.16,26.2,69.0,72.0,37.81,62326.70999999999,60.1,600.86,627.64,25.0,13.3
2022-03-01 11:35:00,643.0,50.6,32.96,389.08,393.18,391.17,27.2,68.4,71.6,37.81,62330.32000000001,59.9,624.88,650.08,27.09999847,13.7
2022-03-01 11:40:00,524.0,46.1,24.95,387.78,391.57,389.84,12.6,55.6,57.8,28.4,62332.70999999999,60.0,414.62,430.76,28.59999847,14.3
2022-03-01 11:45:00,553.5,47.9,27.32,388.86,392.53,391.0,14.1,60.2,62.6,30.94,62335.91,60.0,435.49,454.78,25.59999847,13.6
2022-03-01 11:50:00,634.0,50.0,31.27,389.88,393.87,391.77,22.7,65.9,68.8,35.66,62338.20999999999,60.1,568.18,588.26,25.20000076,13.5
2022-03-01 11:55:00,633.0,48.6,31.05,389.39,394.16,391.94,24.7,65.8,67.9,35.89,62341.610000000015,60.0,561.49,579.6,28.20000076,14.5
2022-03-01 12:00:00,623.0,51.3,30.69,389.54,394.54,392.72,11.0,68.6,70.2,34.02,62344.0,60.0,552.43,567.79,27.5,14.2
2022-03-01 12:10:00,620.0,46.4,29.78,388.17,393.7,391.47,10.8,68.9,70.7,34.06,62349.5,60.0,492.58,507.15,25.29999924,14.2
2022-03-01 12:15:00,531.0,47.6,25.77,387.16,391.94,389.98,14.2,58.7,61.1,30.21,62352.82000000001,60.0,432.34,439.42,25.79999924,14.5
2022-03-01 12:20:00,636.0,47.5,30.55,388.62,392.88,391.12,21.6,64.2,67.1,34.56,62354.91,59.9,562.67,573.69,27.20000076,14.8
2022-03-01 12:25:00,632.0,47.5,31.46,389.02,393.94,392.19,11.5,70.4,71.9,34.87,62358.20999999999,60.0,607.56,623.7,28.59999847,15.1
2022-03-01 12:30:00,634.0,49.4,30.81,388.68,393.52,391.42,24.3,65.2,68.2,35.68,62360.5,60.0,596.14,609.13,27.79999924,14.6
2022-03-01 12:35:00,630.0,45.0,29.78,388.11,392.48,390.58,21.4,64.0,66.5,34.29,62364.0,60.0,543.38,559.13,26.59999847,14.5
2022-03-01 12:40:00,625.0,48.9,30.8,387.63,392.58,390.48,22.3,66.6,69.5,35.75,62366.41,59.9,584.33,600.08,28.0,15.1
2022-03-01 12:45:00,482.0,40.4,19.68,387.12,391.22,389.72,9.6,44.1,45.8,22.41,62369.610000000015,59.9,314.61,334.29,27.0,14.6
2022-03-01 12:50:00,622.0,48.8,31.6,389.27,393.86,392.26,24.6,68.0,70.4,36.93,62372.0,60.0,614.25,629.21,27.5,15.0
2022-03-01 12:55:00,531.0,29.6,15.71,386.88,390.28,388.68,7.4,35.0,36.3,17.68,62374.5,59.9,255.54,263.42,26.59999847,15.1
2022-03-01 13:00:00,574.0,42.0,24.23,386.98,391.32,389.78,13.2,54.5,56.4,27.95,62376.32000000001,60.0,404.77,415.41,25.29999924,15.1
2022-03-01 13:05:00,601.0,21.2,12.82,385.64,388.54,386.84,5.2,28.6,29.6,14.18,62378.32000000001,59.9,192.15,197.66,24.5,15.4
2022-03-01 13:10:00,641.0,44.6,29.53,386.9,391.82,390.2,23.1,62.0,64.3,33.67,62379.610000000015,59.9,515.42,530.78,22.09999847,14.8
2022-03-01 13:15:00,585.0,20.2,11.9,384.88,387.68,386.38,4.6,26.6,27.6,13.13,62381.110000000015,59.9,172.46,178.76,18.40000153,13.7
2022-03-01 13:20:00,624.5,19.5,12.19,385.58,388.32,387.12,5.0,27.4,28.4,13.6,62382.0,60.0,178.76,185.06,16.5,12.7
2022-03-01 13:25:00,618.0,25.1,15.66,385.52,388.98,387.42,6.2,35.7,36.6,17.58,62383.91,60.0,239.79,248.06,15.59999847,12.2
2022-03-01 13:30:00,610.0,30.0,18.92,385.88,389.74,388.22,10.3,40.7,42.5,20.98,62385.5,60.1,305.16,314.61,17.70000076,12.5
2022-03-01 13:35:00,621.0,20.0,12.47,385.38,388.42,386.92,4.3,27.8,28.9,13.65,62387.110000000015,60.0,180.73,187.82,17.0,11.9
2022-03-01 13:40:00,622.0,20.6,12.84,385.35,388.75,387.45,5.2,28.7,29.7,14.24,62388.41,60.0,189.0,196.48,17.20000076,12.2
