date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-03-05 06:35:00,480.5,2.5,1.28,385.03,388.33,387.72,1.6,8.8,8.3,4.19,63302.91,60.0,0.0,0.0,3.899999619,5.8
2022-03-05 06:40:00,365.0,2.6,1.0,384.86,388.02,387.52,1.5,8.8,8.4,4.18,63302.91,59.9,0.0,0.0,3.600000381,5.7
2022-03-05 06:45:00,408.5,2.8,1.17,385.23,388.32,388.12,1.5,8.7,8.3,4.14,63302.91,60.0,0.0,0.0,3.399999619,5.5
2022-03-05 06:55:00,565.5,3.1,1.8,385.63,388.56,388.46,1.5,8.7,8.5,4.19,63302.91,60.0,0.0,9.06,3.600000381,5.4
2022-03-05 07:00:00,605.0,3.6,2.18,384.68,387.48,387.38,1.5,8.8,8.5,4.2,63302.91,60.0,10.63,12.99,3.600000381,5.3
2022-03-05 07:05:00,635.5,5.0,3.25,385.54,388.76,388.54,1.4,9.4,9.3,4.51,63302.91,59.9,25.59,29.53,3.399999619,5.2
2022-03-05 07:10:00,649.5,6.2,4.07,385.55,388.88,388.75,1.4,10.3,10.3,4.93,63302.91,59.9,36.62,41.74,3.799999237,5.2
2022-03-05 07:15:00,653.5,8.7,5.69,386.57,390.23,390.03,0.9,13.0,13.1,6.08,63303.0,60.0,56.31,63.0,4.100000381,5.1
2022-03-05 07:20:00,659.5,9.9,6.59,386.88,390.38,390.08,1.1,14.7,14.8,6.89,63303.91,60.0,67.33,74.81,4.399999619,5.1
2022-03-05 07:25:00,661.5,11.9,7.92,386.88,390.48,390.32,1.2,17.2,17.5,8.09,63304.20999999999,59.9,84.26,92.53,4.799999237,5.1
2022-03-05 07:30:00,665.5,13.6,9.07,386.58,390.82,390.22,1.5,19.7,19.9,9.26,63304.91,60.0,97.65,107.1,5.100000381,5.1
2022-03-05 07:35:00,662.5,15.8,10.53,386.98,391.08,390.58,2.1,22.9,23.2,10.87,63305.91,60.0,116.16,127.18,5.700000763,5.1
2022-03-05 07:40:00,660.5,17.3,11.48,387.22,391.57,390.92,2.8,24.8,25.4,11.96,63306.91,60.0,128.76,140.96,6.200000763,5.2
2022-03-05 07:45:00,659.5,19.7,13.13,388.28,392.76,391.77,3.9,28.6,29.1,13.94,63307.91,59.9,150.02,163.41,6.799999237,5.4
2022-03-05 07:50:00,659.5,20.9,13.77,388.42,393.18,392.28,4.4,30.0,30.7,14.75,63308.91,59.9,157.89,171.68,7.399999619,5.7
2022-03-05 07:55:00,656.0,23.1,15.18,388.38,393.38,392.68,5.5,33.1,33.8,16.41,63310.41,60.0,176.01,191.76,7.700000763,5.3
2022-03-05 08:00:00,655.0,24.5,16.11,388.44,393.64,392.74,6.3,35.2,36.2,17.62,63311.5,60.0,188.21,205.14,7.799999237,5.2
2022-03-05 08:05:00,653.0,26.5,17.35,388.32,393.32,392.47,7.3,38.0,39.1,19.12,63313.41,60.0,207.51,225.62,8.799999237,5.5
2022-03-05 08:10:00,647.5,28.4,18.38,388.92,393.78,393.08,8.9,40.1,41.3,20.49,63314.91,60.0,220.5,239.79,8.899999619,5.3
2022-03-05 08:15:00,644.0,30.4,19.48,388.44,393.57,392.44,7.4,43.9,44.9,21.81,63316.91,60.0,236.25,257.12,9.399999619,5.5
2022-03-05 08:20:00,644.0,31.1,20.17,388.08,393.32,392.28,10.7,44.3,45.9,22.85,63318.32000000001,60.0,249.24,271.29,10.0,5.8
2022-03-05 08:25:00,643.5,32.5,21.35,387.98,393.68,392.58,8.1,48.0,49.2,23.88,63320.610000000015,59.9,268.14,293.74,10.89999962,5.8
2022-03-05 08:30:00,637.0,33.9,21.7,388.02,393.42,392.38,12.1,47.9,50.1,24.94,63322.70999999999,59.9,292.95,299.64,11.70000076,6.4
2022-03-05 08:35:00,641.0,35.0,22.51,388.12,393.55,392.48,12.7,49.7,51.6,25.83,63324.82000000001,59.9,309.09,313.03,11.89999962,6.4
2022-03-05 08:40:00,636.0,36.6,23.29,388.56,393.82,392.43,13.6,51.3,53.6,26.86,63326.5,60.0,324.45,346.11,12.0,6.4
2022-03-05 08:45:00,618.5,39.3,24.16,389.88,395.53,394.28,14.4,52.9,55.4,27.93,63329.20999999999,60.0,344.92,369.73,13.09999847,6.7
2022-03-05 08:50:00,616.0,40.5,25.03,389.78,395.25,394.11,13.8,55.8,57.9,29.01,63331.20999999999,60.1,359.49,387.84,13.20000076,6.7
2022-03-05 08:55:00,627.0,42.3,26.15,390.4,396.55,395.05,14.7,58.0,60.1,30.3,63334.110000000015,60.0,360.67,394.54,13.20000076,6.9
2022-03-05 09:00:00,636.0,42.0,26.66,391.13,396.99,395.66,16.0,58.7,61.0,31.0,63336.110000000015,60.0,359.89,390.6,13.29999924,6.8
2022-03-05 09:05:00,647.0,42.6,27.52,392.06,397.42,396.25,17.4,59.4,62.9,31.96,63339.32000000001,60.0,378.79,411.47,14.40000153,6.9
2022-03-05 09:10:00,652.0,42.2,28.28,393.28,398.57,396.98,19.8,59.8,62.3,32.53,63341.41,60.1,395.33,428.79,14.40000153,7.1
2022-03-05 09:15:00,644.5,42.8,28.57,390.51,395.85,394.37,19.4,60.5,63.4,32.63,63344.610000000015,59.8,431.55,463.44,15.70000076,7.2
2022-03-05 09:20:00,646.5,46.7,29.54,391.81,397.45,395.68,20.2,62.9,66.2,34.13,63346.91,60.0,452.02,488.64,15.0,7.1
2022-03-05 09:25:00,650.5,45.3,29.9,393.58,398.92,397.18,23.3,62.3,65.2,34.59,63350.20999999999,60.0,468.17,502.82,15.29999924,7.2
2022-03-05 09:30:00,647.5,46.5,30.27,392.68,398.05,396.14,21.7,65.2,67.9,35.43,63352.5,59.9,480.38,516.6,16.09999847,6.9
2022-03-05 09:35:00,655.5,47.2,30.17,393.68,399.12,396.82,22.9,62.5,65.2,34.54,63356.0,59.9,477.62,513.84,15.09999847,6.7
2022-03-05 09:40:00,641.5,46.6,30.58,394.38,399.93,397.48,22.4,63.7,66.5,35.07,63358.41,60.0,495.34,531.17,15.5,6.6
2022-03-05 09:45:00,644.5,48.2,31.54,390.0,395.76,393.52,10.7,70.8,72.2,34.99,63361.91,60.0,507.15,547.71,18.0,7.5
2022-03-05 09:50:00,654.0,47.1,32.19,389.98,395.32,393.28,26.7,66.6,69.4,36.97,63364.32000000001,59.9,516.99,557.16,17.70000076,7.3
2022-03-05 09:55:00,645.5,51.3,33.09,389.72,395.32,393.48,28.6,68.4,73.6,38.77,63368.0,60.0,544.16,578.03,18.79999924,7.9
2022-03-05 10:00:00,646.0,50.6,31.96,389.22,394.78,392.72,23.6,68.1,70.6,36.83,63370.5,59.9,502.82,538.26,19.0,8.0
2022-03-05 10:05:00,640.0,48.9,32.94,388.62,395.48,392.58,12.6,74.6,76.7,37.24,63374.20999999999,59.9,513.45,554.4,20.09999847,8.3
2022-03-05 10:10:00,633.0,51.5,32.54,389.26,395.32,393.02,13.5,71.7,74.0,36.19,63376.70999999999,60.0,509.51,551.25,21.0,8.7
2022-03-05 10:15:00,640.0,49.9,32.49,389.07,395.73,393.23,12.1,73.7,75.0,36.58,63380.41,59.9,520.54,563.06,23.0,9.1
2022-03-05 10:20:00,643.5,49.9,33.26,389.42,394.82,392.82,24.0,70.0,72.8,37.86,63383.0,60.0,535.11,578.42,22.79999924,8.5
2022-03-05 10:25:00,650.5,51.0,33.04,389.41,394.24,392.21,26.3,68.8,72.0,37.87,63386.70999999999,60.0,536.68,579.99,24.0,9.5
2022-03-05 10:30:00,645.0,53.5,34.05,389.14,394.32,392.05,28.4,70.4,74.1,39.18,63389.32000000001,59.9,550.07,592.2,23.20000076,9.0
2022-03-05 10:35:00,633.0,54.4,34.25,388.43,394.32,392.03,26.3,72.4,74.9,39.33,63393.20999999999,60.1,555.58,598.5,21.59999847,9.3
2022-03-05 10:40:00,630.5,53.8,34.92,388.71,394.65,392.42,12.9,77.2,79.1,38.4,63395.82000000001,59.9,563.06,606.77,20.29999924,8.2
2022-03-05 10:45:00,654.5,51.3,35.1,389.08,394.14,392.08,30.7,72.9,77.2,40.96,63399.82000000001,60.0,568.97,612.67,20.0,8.5
2022-03-05 10:50:00,632.0,56.7,35.95,389.17,394.08,391.88,29.6,74.8,78.2,41.36,63402.5,60.0,581.57,625.28,19.90000153,8.0
2022-03-05 10:55:00,605.0,58.9,36.03,388.27,394.27,391.93,12.9,81.3,83.2,40.22,63406.70999999999,60.0,586.29,629.21,19.40000153,8.5
2022-03-05 11:00:00,645.5,58.5,36.1,388.56,393.59,391.58,32.8,74.7,78.5,42.08,63409.41,59.9,589.44,634.72,20.79999924,7.6
2022-03-05 11:05:00,633.5,56.5,36.64,388.36,393.36,391.24,28.6,77.3,79.6,41.95,63413.610000000015,60.0,599.29,646.14,21.29999924,8.5
