date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-03-14 06:50:00,466.5,2.8,1.37,386.52,388.17,387.02,1.4,8.8,8.3,4.14,65494.91,59.9,12.99,11.42,6.399999619,6.3
2022-03-14 06:55:00,512.0,3.0,1.61,385.57,386.97,385.68,1.8,8.7,8.4,4.21,65494.91,59.9,15.36,13.78,6.399999619,6.4
2022-03-14 07:00:00,581.5,3.0,1.76,385.28,386.58,385.42,1.6,8.7,8.3,4.14,65494.91,59.9,15.36,13.78,6.5,6.4
2022-03-14 07:05:00,596.0,3.2,1.94,385.18,386.22,385.13,1.4,8.9,8.5,4.19,65494.91,59.9,17.72,16.14,6.5,6.4
2022-03-14 07:10:00,595.5,3.4,2.09,386.68,388.18,386.78,1.4,8.8,8.5,4.18,65494.91,59.9,20.08,18.51,6.600000381,6.5
2022-03-14 07:20:00,613.0,4.1,2.57,385.12,385.92,384.72,1.4,9.0,8.7,4.25,65495.0,60.0,26.77,24.81,6.799999237,6.5
2022-03-14 07:25:00,607.5,3.7,2.34,387.08,387.78,386.68,1.4,9.0,8.7,4.27,65495.91,59.9,24.02,22.05,6.899999619,6.5
2022-03-14 07:30:00,596.5,3.1,1.88,386.49,387.18,386.08,1.4,8.8,8.4,4.15,65495.91,60.0,17.33,15.75,6.899999619,6.5
2022-03-14 07:35:00,601.0,2.9,1.83,386.52,386.72,385.85,1.5,8.8,8.4,4.17,65496.20999999999,59.9,16.93,14.96,6.799999237,6.6
2022-03-14 07:40:00,600.5,3.1,1.91,386.73,387.52,386.02,1.6,8.8,8.4,4.2,65496.91,60.0,17.72,16.14,6.799999237,6.5
2022-03-14 07:45:00,601.5,4.2,2.56,387.78,388.33,386.92,1.3,9.0,8.8,4.27,65496.91,59.9,27.96,25.99,6.899999619,6.6
2022-03-14 07:50:00,614.0,4.6,2.85,387.67,388.78,387.42,1.3,9.2,9.0,4.37,65497.110000000015,60.0,31.89,29.14,7.0,6.7
2022-03-14 07:55:00,617.0,5.0,3.16,387.68,388.88,387.55,1.2,9.5,9.3,4.48,65497.91,59.9,36.62,33.86,7.299999237,6.8
2022-03-14 08:00:00,617.0,5.4,3.38,387.68,388.85,387.63,1.1,9.7,9.6,4.57,65497.91,60.0,40.95,37.8,7.5,6.7
2022-03-14 08:05:00,614.0,5.0,3.17,386.68,387.18,385.73,1.1,9.5,9.4,4.46,65498.32000000001,59.9,36.62,33.86,7.600000381,6.8
2022-03-14 08:10:00,617.0,5.0,3.19,387.06,387.94,386.78,1.2,9.5,9.4,4.49,65498.91,59.9,37.01,34.26,7.600000381,6.8
2022-03-14 08:15:00,612.0,4.8,2.97,388.12,388.52,386.72,1.3,9.3,9.1,4.41,65499.110000000015,60.0,33.86,31.5,7.700000763,6.9
2022-03-14 08:20:00,615.0,4.3,2.7,387.92,388.28,386.58,1.1,9.2,9.0,4.32,65499.41,59.9,29.53,27.17,7.600000381,6.9
2022-03-14 08:25:00,615.0,4.6,2.87,386.82,387.19,385.92,1.1,9.3,9.1,4.35,65499.91,59.9,31.89,29.53,7.5,6.9
2022-03-14 08:30:00,616.0,5.0,3.13,386.92,387.62,385.82,1.0,9.6,9.5,4.49,65500.110000000015,59.9,37.01,33.86,7.600000381,6.9
2022-03-14 08:35:00,628.5,5.9,3.72,387.51,387.56,385.96,0.9,10.2,10.2,4.76,65500.91,59.9,46.86,43.71,7.700000763,7.0
2022-03-14 08:40:00,623.0,5.2,3.26,387.42,387.22,385.78,1.4,9.6,9.5,4.57,65500.91,59.9,40.56,37.41,7.700000763,7.0
2022-03-14 08:45:00,605.0,4.2,2.56,387.18,386.92,385.52,1.2,9.2,8.9,4.3,65501.32000000001,60.0,28.35,25.99,7.799999237,7.1
2022-03-14 08:50:00,600.0,4.8,2.96,387.28,387.28,386.08,1.0,9.4,9.2,4.37,65501.91,59.9,34.26,31.89,7.700000763,7.1
2022-03-14 08:55:00,617.0,5.4,3.44,385.92,385.88,384.67,1.0,9.9,9.8,4.6,65502.110000000015,60.0,40.95,37.8,7.799999237,7.1
2022-03-14 09:00:00,607.0,4.7,2.86,386.62,386.42,384.86,1.0,9.4,9.2,4.36,65502.41,60.0,33.08,29.92,7.700000763,7.1
2022-03-14 09:05:00,612.0,4.8,2.98,386.48,386.52,385.08,0.9,9.4,9.3,4.36,65502.91,60.0,34.65,31.11,7.600000381,7.1
2022-03-14 09:10:00,610.0,5.2,3.2,386.85,387.15,385.6,0.8,9.7,9.7,4.51,65503.110000000015,60.0,39.38,35.44,7.700000763,7.1
2022-03-14 09:15:00,602.0,7.6,4.58,386.78,387.28,385.58,0.7,11.5,11.7,5.33,65503.91,60.0,58.67,53.16,7.799999237,7.2
