
###################################################################
###################################################################
###################################################################

Current time: 2023-11-21 11:54:33.072952

--------------------Hyperparameters--------------------

model: {'seqLeng': 60, 'input_dim': 8, 'output_dim': 1, 'in_moving_mean': False, 'decomp_kernel': [3, 6, 12], 'feature_wise_norm': False, 'nHidden': 128, 'rec_dropout': 0, 'num_layers': 2, 'activ': 'relu', 'cnn_dropout': 0, 'kernel_size': [3, 3], 'padding': [1, 1], 'stride': [1, 1], 'nb_filters': [16, 32], 'pooling': [1, 1], 'batch_start_idx': 5, 'batch_end_idx': 21, 'dropout': 0.5, 'previous_steps': 5}

learning: {'nBatch': 24, 'lr': 0.001, 'max_epoch': 2000}

plot_corr: False

loss_plot_flag: True

save_losses: True

save_result: True

Model name: RCNN


--------------------Training Mode (Training and Validating)--------------------
Training on the interval from 20220101 to 20221231.
Validating on the interval from 20220201 to 20221231.

The number of parameter in model : 210648

Epoch [1/2000], Trn Loss: 397.6276, Val Loss: 307.4941 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [33/2000], Trn Loss: 325.1700, Val Loss: 430.8573 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [34/2000], Trn Loss: 324.3238, Val Loss: 435.6979 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [35/2000], Trn Loss: 323.4699, Val Loss: 444.9164 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [36/2000], Trn Loss: 322.6154, Val Loss: 455.8982 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [37/2000], Trn Loss: 321.9241, Val Loss: 462.5676 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [38/2000], Trn Loss: 321.1488, Val Loss: 461.0307 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [39/2000], Trn Loss: 320.1630, Val Loss: 452.6737 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [40/2000], Trn Loss: 319.3684, Val Loss: 442.3982 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [41/2000], Trn Loss: 318.5626, Val Loss: 434.2326 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [42/2000], Trn Loss: 318.0234, Val Loss: 429.4087 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [43/2000], Trn Loss: 317.1094, Val Loss: 427.8394 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [44/2000], Trn Loss: 316.4485, Val Loss: 430.3549 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [45/2000], Trn Loss: 315.6012, Val Loss: 435.9648 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [46/2000], Trn Loss: 314.8466, Val Loss: 439.1078 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [47/2000], Trn Loss: 314.1594, Val Loss: 437.2379 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [48/2000], Trn Loss: 313.5765, Val Loss: 436.3796 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [49/2000], Trn Loss: 312.7988, Val Loss: 440.2339 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [50/2000], Trn Loss: 312.2439, Val Loss: 441.5941 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [51/2000], Trn Loss: 311.3917, Val Loss: 432.1302 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [52/2000], Trn Loss: 310.5847, Val Loss: 421.7709 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [53/2000], Trn Loss: 309.9025, Val Loss: 421.8687 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [54/2000], Trn Loss: 309.3254, Val Loss: 432.4791 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [55/2000], Trn Loss: 308.4232, Val Loss: 444.4914 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [56/2000], Trn Loss: 307.8643, Val Loss: 452.5076 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [57/2000], Trn Loss: 307.1185, Val Loss: 456.3104 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [58/2000], Trn Loss: 306.5039, Val Loss: 457.6924 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [59/2000], Trn Loss: 305.8549, Val Loss: 460.3952 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [60/2000], Trn Loss: 305.0598, Val Loss: 465.3327 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [61/2000], Trn Loss: 304.4660, Val Loss: 466.7021 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [62/2000], Trn Loss: 303.7929, Val Loss: 461.4992 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [63/2000], Trn Loss: 303.1550, Val Loss: 462.0899 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [64/2000], Trn Loss: 302.5882, Val Loss: 475.2165 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [65/2000], Trn Loss: 301.8821, Val Loss: 492.0480 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [66/2000], Trn Loss: 301.2591, Val Loss: 501.6366 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [67/2000], Trn Loss: 300.4272, Val Loss: 499.5103 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [68/2000], Trn Loss: 299.9352, Val Loss: 495.7907 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [69/2000], Trn Loss: 299.1594, Val Loss: 499.9493 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [70/2000], Trn Loss: 298.7419, Val Loss: 511.5728 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [71/2000], Trn Loss: 297.7290, Val Loss: 521.5271 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [72/2000], Trn Loss: 297.4086, Val Loss: 527.0588 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [73/2000], Trn Loss: 296.5706, Val Loss: 530.2009 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [74/2000], Trn Loss: 296.0268, Val Loss: 532.3340 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [75/2000], Trn Loss: 295.3221, Val Loss: 531.6729 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [76/2000], Trn Loss: 294.6898, Val Loss: 528.9086 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [77/2000], Trn Loss: 294.1242, Val Loss: 528.8780 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [78/2000], Trn Loss: 293.3629, Val Loss: 541.4397 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [79/2000], Trn Loss: 292.6532, Val Loss: 552.6982 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [80/2000], Trn Loss: 292.1681, Val Loss: 553.0269 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [81/2000], Trn Loss: 291.3460, Val Loss: 552.8594 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [82/2000], Trn Loss: 290.7292, Val Loss: 553.4772 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [83/2000], Trn Loss: 290.0223, Val Loss: 559.6862 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [84/2000], Trn Loss: 289.3287, Val Loss: 550.2988 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [85/2000], Trn Loss: 288.6579, Val Loss: 581.1879 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [86/2000], Trn Loss: 288.3474, Val Loss: 544.2675 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [87/2000], Trn Loss: 287.5039, Val Loss: 596.7210 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [88/2000], Trn Loss: 286.5842, Val Loss: 555.7329 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [89/2000], Trn Loss: 286.2523, Val Loss: 552.7063 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [90/2000], Trn Loss: 285.7158, Val Loss: 599.1289 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [91/2000], Trn Loss: 284.8817, Val Loss: 547.3978 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [92/2000], Trn Loss: 284.1548, Val Loss: 556.0327 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [93/2000], Trn Loss: 283.4727, Val Loss: 596.7688 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [94/2000], Trn Loss: 282.7792, Val Loss: 548.0916 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [95/2000], Trn Loss: 282.2187, Val Loss: 563.3224 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [96/2000], Trn Loss: 281.6397, Val Loss: 597.5458 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [97/2000], Trn Loss: 281.0618, Val Loss: 545.7418 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [98/2000], Trn Loss: 280.0662, Val Loss: 569.1682 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [99/2000], Trn Loss: 279.8413, Val Loss: 600.4366 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [100/2000], Trn Loss: 279.1457, Val Loss: 534.9970 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [101/2000], Trn Loss: 278.2827, Val Loss: 574.4952 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [102/2000], Trn Loss: 277.8759, Val Loss: 621.5296 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [103/2000], Trn Loss: 277.0720, Val Loss: 532.5536 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [104/2000], Trn Loss: 276.2169, Val Loss: 549.8809 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [105/2000], Trn Loss: 275.8048, Val Loss: 627.6735 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [106/2000], Trn Loss: 274.9213, Val Loss: 579.2966 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [107/2000], Trn Loss: 274.3286, Val Loss: 546.3038 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [108/2000], Trn Loss: 273.4408, Val Loss: 596.0157 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [109/2000], Trn Loss: 272.6758, Val Loss: 610.6693 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [110/2000], Trn Loss: 271.9847, Val Loss: 557.6797 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [111/2000], Trn Loss: 271.2729, Val Loss: 565.1026 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [112/2000], Trn Loss: 270.4918, Val Loss: 608.7324 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [113/2000], Trn Loss: 269.8600, Val Loss: 581.8816 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [114/2000], Trn Loss: 269.1110, Val Loss: 564.9991 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [115/2000], Trn Loss: 268.4943, Val Loss: 590.9404 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [116/2000], Trn Loss: 267.5742, Val Loss: 569.0090 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [117/2000], Trn Loss: 266.8535, Val Loss: 579.9569 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [118/2000], Trn Loss: 266.0206, Val Loss: 598.8800 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [119/2000], Trn Loss: 265.3438, Val Loss: 543.6961 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [120/2000], Trn Loss: 264.5035, Val Loss: 585.6374 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [121/2000], Trn Loss: 263.9590, Val Loss: 587.7723 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [122/2000], Trn Loss: 263.2126, Val Loss: 538.3636 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [123/2000], Trn Loss: 262.4477, Val Loss: 604.7450 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [124/2000], Trn Loss: 261.9688, Val Loss: 559.7311 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [125/2000], Trn Loss: 260.9800, Val Loss: 580.0522 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [126/2000], Trn Loss: 260.2393, Val Loss: 586.3236 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [127/2000], Trn Loss: 259.7007, Val Loss: 534.7066 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [128/2000], Trn Loss: 258.9553, Val Loss: 607.1416 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [129/2000], Trn Loss: 258.2740, Val Loss: 526.5930 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [130/2000], Trn Loss: 257.4409, Val Loss: 605.7308 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [131/2000], Trn Loss: 256.8283, Val Loss: 578.5001 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [132/2000], Trn Loss: 256.0012, Val Loss: 543.5033 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [133/2000], Trn Loss: 255.4068, Val Loss: 550.5621 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [134/2000], Trn Loss: 254.4195, Val Loss: 556.0876 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [135/2000], Trn Loss: 253.7818, Val Loss: 635.0002 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [136/2000], Trn Loss: 253.0478, Val Loss: 586.2388 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [137/2000], Trn Loss: 252.2373, Val Loss: 610.3746 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [138/2000], Trn Loss: 251.6633, Val Loss: 552.1212 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [139/2000], Trn Loss: 250.8999, Val Loss: 598.0485 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [140/2000], Trn Loss: 250.7048, Val Loss: 500.5703 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [141/2000], Trn Loss: 249.8095, Val Loss: 666.5735 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [142/2000], Trn Loss: 249.8193, Val Loss: 542.5400 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [143/2000], Trn Loss: 248.6077, Val Loss: 571.5179 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [144/2000], Trn Loss: 248.3468, Val Loss: 662.4412 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [145/2000], Trn Loss: 247.0516, Val Loss: 552.0903 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [146/2000], Trn Loss: 246.4928, Val Loss: 507.4181 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [147/2000], Trn Loss: 245.5437, Val Loss: 534.2350 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [148/2000], Trn Loss: 244.8753, Val Loss: 551.6957 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [149/2000], Trn Loss: 244.2015, Val Loss: 547.0045 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [150/2000], Trn Loss: 243.1672, Val Loss: 572.7501 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [151/2000], Trn Loss: 242.4608, Val Loss: 599.4992 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [152/2000], Trn Loss: 241.5069, Val Loss: 592.2538 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [153/2000], Trn Loss: 240.8257, Val Loss: 574.2557 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [154/2000], Trn Loss: 240.2545, Val Loss: 610.6737 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [155/2000], Trn Loss: 239.5031, Val Loss: 616.7429 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [156/2000], Trn Loss: 238.8375, Val Loss: 628.5562 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [157/2000], Trn Loss: 237.8458, Val Loss: 642.0753 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [158/2000], Trn Loss: 237.5832, Val Loss: 596.6646 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [159/2000], Trn Loss: 236.3312, Val Loss: 633.4767 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [160/2000], Trn Loss: 235.8659, Val Loss: 536.7977 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [161/2000], Trn Loss: 234.9793, Val Loss: 620.6887 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [162/2000], Trn Loss: 234.1807, Val Loss: 609.4543 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [163/2000], Trn Loss: 233.6007, Val Loss: 522.1155 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [164/2000], Trn Loss: 232.7130, Val Loss: 545.1024 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [165/2000], Trn Loss: 232.2865, Val Loss: 563.9001 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [166/2000], Trn Loss: 231.5694, Val Loss: 627.4894 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [167/2000], Trn Loss: 232.2469, Val Loss: 417.0472 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [168/2000], Trn Loss: 230.0609, Val Loss: 595.4171 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [169/2000], Trn Loss: 230.8288, Val Loss: 675.4689 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [170/2000], Trn Loss: 232.9995, Val Loss: 516.6190 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [171/2000], Trn Loss: 234.1576, Val Loss: 478.3950 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [172/2000], Trn Loss: 232.0606, Val Loss: 546.4771 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [173/2000], Trn Loss: 229.5636, Val Loss: 674.2559 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [174/2000], Trn Loss: 231.2252, Val Loss: 756.5245 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [175/2000], Trn Loss: 228.4053, Val Loss: 475.0162 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [176/2000], Trn Loss: 227.3081, Val Loss: 500.7943 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [177/2000], Trn Loss: 227.0260, Val Loss: 532.5511 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [178/2000], Trn Loss: 225.9103, Val Loss: 548.8857 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [179/2000], Trn Loss: 225.5110, Val Loss: 548.5591 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [180/2000], Trn Loss: 225.3607, Val Loss: 537.0665 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [181/2000], Trn Loss: 224.7313, Val Loss: 523.4781 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [182/2000], Trn Loss: 223.2830, Val Loss: 514.3835 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [183/2000], Trn Loss: 221.9446, Val Loss: 512.0024 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [184/2000], Trn Loss: 221.4383, Val Loss: 512.2376 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [185/2000], Trn Loss: 220.6839, Val Loss: 506.6031 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [186/2000], Trn Loss: 220.0202, Val Loss: 498.3674 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [187/2000], Trn Loss: 219.1590, Val Loss: 498.7146 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [188/2000], Trn Loss: 218.0811, Val Loss: 506.9838 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [189/2000], Trn Loss: 217.3276, Val Loss: 503.0984 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [190/2000], Trn Loss: 216.7233, Val Loss: 477.3864 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [191/2000], Trn Loss: 215.9870, Val Loss: 466.3545 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [192/2000], Trn Loss: 215.1613, Val Loss: 484.0828 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [193/2000], Trn Loss: 214.4742, Val Loss: 506.6447 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [194/2000], Trn Loss: 213.8989, Val Loss: 519.5240 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [195/2000], Trn Loss: 212.9309, Val Loss: 521.2425 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [196/2000], Trn Loss: 211.8347, Val Loss: 494.0344 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [197/2000], Trn Loss: 211.3687, Val Loss: 463.1405 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [198/2000], Trn Loss: 210.6858, Val Loss: 487.7050 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [199/2000], Trn Loss: 210.0548, Val Loss: 513.5892 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [200/2000], Trn Loss: 209.4844, Val Loss: 513.6465 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [201/2000], Trn Loss: 208.4759, Val Loss: 513.8022 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [202/2000], Trn Loss: 207.6385, Val Loss: 513.2466 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [203/2000], Trn Loss: 207.3640, Val Loss: 500.0108 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [204/2000], Trn Loss: 206.5847, Val Loss: 506.9297 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [205/2000], Trn Loss: 205.8050, Val Loss: 491.2133 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [206/2000], Trn Loss: 204.9190, Val Loss: 494.6702 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [207/2000], Trn Loss: 204.3953, Val Loss: 492.6091 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [208/2000], Trn Loss: 203.5692, Val Loss: 509.9577 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [209/2000], Trn Loss: 203.5481, Val Loss: 502.7639 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [210/2000], Trn Loss: 202.4359, Val Loss: 526.6374 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [211/2000], Trn Loss: 202.7099, Val Loss: 468.4016 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [212/2000], Trn Loss: 200.9487, Val Loss: 474.9182 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [213/2000], Trn Loss: 202.1621, Val Loss: 518.7203 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [214/2000], Trn Loss: 206.7118, Val Loss: 440.7618 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [215/2000], Trn Loss: 209.8948, Val Loss: 417.7789 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [216/2000], Trn Loss: 208.6413, Val Loss: 439.0945 [(kW/hour)^2], MinVal : 307.49407958984375
Epoch [217/2000], Trn Loss: 206.8725, Val Loss: 477.9008 [(kW/hour)^2], MinVal : 307.49407958984375
