date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-06-13 05:00:00,354.0,2.1,0.79,386.28,387.53,386.87,1.5,8.7,8.3,4.13,88200.20999999999,60.0,0.0,0.0,16.09999847,17.1
2022-06-13 05:15:00,508.0,2.6,1.37,386.18,387.57,387.07,1.6,8.7,8.4,4.18,88200.20999999999,59.9,11.81,11.81,16.29999924,17.1
2022-06-13 05:20:00,554.0,3.1,1.76,385.88,387.48,386.78,1.5,8.8,8.5,4.2,88200.20999999999,60.0,16.54,16.14,16.40000153,17.1
2022-06-13 05:25:00,575.0,4.0,2.36,385.54,387.01,386.14,1.2,9.1,8.8,4.26,88200.20999999999,59.9,24.81,24.81,16.5,17.1
2022-06-13 05:30:00,588.0,4.3,2.57,386.07,387.48,387.08,1.4,9.2,9.0,4.38,88200.20999999999,60.0,28.35,28.74,16.70000076,17.1
2022-06-13 05:35:00,585.0,4.2,2.52,385.28,386.98,386.28,1.3,9.2,9.0,4.35,88200.20999999999,59.9,27.56,27.56,16.90000153,17.2
2022-06-13 05:40:00,593.5,4.8,2.9,385.03,386.83,386.13,1.2,9.5,9.4,4.48,88200.91,60.0,33.47,33.86,17.09999847,17.3
2022-06-13 05:45:00,599.0,5.6,3.42,385.38,387.28,386.58,0.9,10.0,10.0,4.67,88201.0,60.0,40.95,42.13,17.40000153,17.4
2022-06-13 05:50:00,591.0,5.8,3.5,384.78,386.38,385.88,1.1,10.1,10.1,4.75,88201.32,60.0,42.53,43.31,17.5,17.4
2022-06-13 05:55:00,588.0,6.2,3.7,384.78,386.52,385.82,1.0,10.4,10.5,4.88,88201.91,60.0,45.67,46.86,17.70000076,17.6
2022-06-13 06:00:00,588.0,6.2,3.7,384.82,386.22,385.52,1.0,10.3,10.4,4.83,88202.11000000002,59.9,44.1,45.28,17.90000153,17.7
2022-06-13 06:10:00,587.0,6.0,3.54,384.18,385.92,385.48,0.8,10.2,10.3,4.74,88203.0,59.9,40.95,42.13,17.90000153,17.7
2022-06-13 06:15:00,594.0,5.4,3.25,384.68,386.32,385.48,0.8,9.8,9.8,4.54,88203.91,60.0,35.83,37.01,17.79999924,17.8
2022-06-13 06:20:00,595.0,6.8,4.08,384.68,386.33,385.93,1.3,11.0,11.0,5.19,88203.91,59.9,48.83,50.4,17.79999924,17.7
2022-06-13 06:25:00,605.0,8.7,5.3,384.74,386.42,385.54,0.9,13.1,13.3,6.08,88204.32,60.0,66.94,68.51,18.09999847,17.6
2022-06-13 06:30:00,577.0,11.2,6.5,384.82,386.62,386.02,1.1,15.5,15.8,7.22,88204.91,60.0,89.38,90.17,18.5,17.7
2022-06-13 06:35:00,604.0,15.4,9.3,384.62,387.02,386.22,2.7,21.2,21.7,10.17,88205.91,60.0,131.51,131.12,19.70000076,17.9
2022-06-13 06:40:00,608.0,12.0,7.32,383.78,386.05,385.58,1.5,17.0,17.3,7.97,88206.32,59.9,94.11,95.29,20.40000153,18.1
2022-06-13 06:45:00,606.0,11.0,6.71,384.54,386.68,386.24,1.2,15.8,16.1,7.38,88207.11000000002,59.9,88.99,90.17,20.29999924,18.3
