date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-06-14 05:05:00,353.0,2.4,0.88,386.12,387.12,386.58,1.8,8.7,8.3,4.2,88445.91,60.0,0.0,0.0,16.5,17.2
2022-06-14 05:15:00,484.5,2.4,1.24,386.12,387.08,386.52,1.6,8.7,8.4,4.17,88445.91,59.9,9.06,9.84,16.70000076,17.3
2022-06-14 05:20:00,518.5,2.4,1.29,385.93,386.73,386.13,1.6,8.7,8.3,4.15,88445.91,59.9,0.0,9.45,16.70000076,17.3
2022-06-14 05:25:00,527.0,2.6,1.43,385.74,387.02,386.72,1.4,8.8,8.4,4.15,88445.91,60.0,9.84,11.42,16.79999924,17.4
2022-06-14 05:30:00,571.0,2.5,1.51,386.22,387.12,386.52,1.7,8.7,8.4,4.2,88445.91,59.9,11.02,11.81,16.79999924,17.3
2022-06-14 05:35:00,551.5,2.7,1.53,385.52,386.42,386.52,1.7,8.8,8.5,4.24,88445.91,59.9,12.21,12.99,16.70000076,17.3
2022-06-14 05:40:00,568.5,2.7,1.57,385.64,386.44,386.44,1.6,8.7,8.4,4.17,88445.91,59.9,12.21,12.99,16.79999924,17.4
2022-06-14 05:45:00,554.0,3.1,1.72,385.52,387.02,386.67,1.7,8.8,8.5,4.24,88446.0,59.9,14.57,15.36,16.79999924,17.3
2022-06-14 05:50:00,579.5,3.5,2.1,385.46,386.66,386.26,1.2,8.9,8.7,4.19,88446.32,59.9,19.29,20.48,16.90000153,17.4
2022-06-14 05:55:00,578.0,4.5,2.64,385.28,386.78,386.28,1.0,9.1,9.0,4.26,88446.91,60.0,27.56,29.14,17.09999847,17.4
2022-06-14 06:00:00,587.5,3.7,2.26,385.68,386.78,386.38,1.5,9.0,8.7,4.28,88447.0,60.0,21.66,22.84,17.20000076,17.4
2022-06-14 06:05:00,576.0,3.8,2.23,385.18,386.42,386.18,1.4,9.0,8.7,4.26,88447.91,59.9,21.66,22.84,17.09999847,17.5
2022-06-14 06:10:00,569.5,3.8,2.25,384.82,385.98,385.28,1.2,9.0,8.8,4.23,88447.91,59.9,22.84,24.02,17.20000076,17.5
2022-06-14 06:15:00,581.0,3.7,2.16,385.36,386.26,385.42,1.2,8.9,8.7,4.19,88448.20999999999,60.0,20.87,22.44,17.20000076,17.5
2022-06-14 06:20:00,587.0,3.5,2.1,385.14,385.95,385.45,1.5,8.9,8.6,4.23,88448.91,60.0,20.08,21.26,17.09999847,17.5
2022-06-14 06:25:00,573.5,3.4,1.98,385.08,386.22,385.68,1.3,8.9,8.7,4.21,88448.91,60.0,18.11,18.9,17.0,17.5
2022-06-14 06:30:00,578.5,3.3,1.9,385.18,386.38,385.84,1.5,8.8,8.6,4.21,88449.20999999999,59.9,17.33,18.51,17.0,17.4
2022-06-14 06:40:00,589.0,3.8,2.27,384.18,385.56,385.16,1.4,9.1,8.8,4.29,88449.91,59.9,23.23,24.81,17.0,17.4
2022-06-14 06:45:00,572.5,3.1,1.81,384.06,385.04,384.92,1.4,8.8,8.6,4.18,88450.32,60.0,16.54,17.72,16.90000153,17.3
2022-06-14 06:50:00,578.5,3.2,1.93,384.18,385.1,384.88,1.5,8.9,8.6,4.22,88450.91,59.9,18.11,19.29,16.79999924,17.3
2022-06-14 06:55:00,576.0,3.6,2.13,384.02,384.72,384.42,1.4,9.0,8.8,4.26,88451.0,59.9,20.48,22.05,16.90000153,17.3
2022-06-14 07:00:00,568.0,3.8,2.24,384.27,385.37,385.07,1.1,9.2,8.9,4.27,88451.32,59.9,22.44,24.41,17.0,17.3
2022-06-14 07:05:00,585.5,3.6,2.18,384.12,385.23,384.63,1.2,9.0,8.8,4.22,88451.91,60.0,21.66,22.84,16.90000153,17.3
2022-06-14 07:10:00,583.5,3.1,1.91,385.28,385.98,385.48,1.4,8.8,8.6,4.19,88452.0,60.0,17.33,18.51,16.79999924,17.2
2022-06-14 07:15:00,578.5,3.5,2.08,385.72,386.18,385.62,1.3,8.9,8.7,4.21,88452.41,60.0,20.48,21.66,16.5,17.0
2022-06-14 07:20:00,577.0,4.0,2.38,385.79,386.07,385.57,1.2,9.2,9.0,4.32,88452.91,60.0,24.81,26.38,16.20000076,16.9
2022-06-14 07:25:00,599.0,4.4,2.66,385.31,385.96,385.36,0.9,9.4,9.2,4.34,88453.11000000002,60.0,29.53,30.71,15.59999847,16.4
