date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-06-01 05:00:00,281.0,2.1,0.61,385.92,386.34,385.22,1.7,8.7,8.4,4.19,85514.91,60.0,0.0,0.0,19.59999847,21.5
2022-06-01 05:20:00,400.0,2.3,0.96,385.98,386.18,385.25,1.7,8.7,8.3,4.16,85514.91,60.0,0.0,0.0,19.09999847,21.1
2022-06-01 05:25:00,524.0,2.3,1.27,385.54,385.61,384.56,1.4,8.8,8.5,4.16,85514.91,59.9,0.0,0.0,19.0,20.8
2022-06-01 05:30:00,544.5,2.4,1.38,385.94,386.12,385.03,1.5,8.8,8.5,4.18,85514.91,59.9,0.0,9.06,19.0,20.7
2022-06-01 05:35:00,555.0,2.9,1.68,385.36,386.06,384.66,1.5,8.8,8.5,4.18,85514.91,59.9,11.42,13.78,19.20000076,20.9
2022-06-01 05:40:00,573.0,3.2,1.87,384.42,385.28,383.92,1.4,8.8,8.6,4.17,85514.91,59.9,14.57,17.33,19.20000076,20.9
2022-06-01 05:45:00,577.5,3.6,2.12,385.68,386.18,385.08,1.3,9.0,8.8,4.25,85514.91,60.0,18.9,21.66,19.20000076,20.8
2022-06-01 05:50:00,567.0,4.0,2.36,385.47,385.98,384.88,1.3,9.2,9.0,4.34,85514.91,60.0,23.23,26.38,19.29999924,20.9
2022-06-01 05:55:00,593.0,5.0,2.96,384.38,385.02,383.98,1.0,9.7,9.7,4.53,85515.41,60.0,33.47,36.22,19.5,21.0
2022-06-01 06:00:00,588.0,5.8,3.45,385.52,385.92,385.22,1.3,10.2,10.2,4.83,85515.91,59.9,41.74,44.49,19.79999924,21.0
2022-06-01 06:05:00,580.0,7.2,4.22,385.82,386.42,385.22,0.9,11.4,11.5,5.3,85516.20999999999,60.0,55.13,57.88,20.09999847,20.9
2022-06-01 06:10:00,592.0,7.2,4.3,385.57,386.07,385.02,1.0,11.5,11.6,5.36,85516.91,59.9,55.91,58.67,20.40000153,21.1
2022-06-01 06:15:00,591.0,6.4,3.82,385.68,386.38,385.28,0.7,10.7,10.8,4.94,85517.0,59.9,45.67,48.83,20.90000153,21.4
2022-06-01 06:20:00,599.5,7.0,4.18,385.22,386.12,385.42,0.8,11.3,11.5,5.25,85517.41,59.9,51.97,55.13,21.0,21.5
2022-06-01 06:25:00,601.0,7.2,4.42,385.62,386.42,385.53,1.0,11.7,11.9,5.48,85517.91,60.0,56.31,59.06,21.29999924,21.6
2022-06-01 06:30:00,598.0,8.6,5.14,386.17,386.97,386.17,0.7,12.9,13.1,5.96,85518.32,60.0,67.72,70.88,21.40000153,21.6
2022-06-01 06:35:00,592.0,9.6,5.74,386.48,387.18,386.68,0.8,14.1,14.4,6.54,85518.91,59.9,77.57,80.32,21.5,21.5
2022-06-01 06:40:00,624.0,18.4,11.66,387.22,389.28,388.12,4.3,26.2,27.1,12.92,85519.91,60.0,178.76,180.34,22.29999924,21.6
2022-06-01 06:45:00,602.0,11.0,6.72,387.78,388.83,387.86,1.2,15.8,16.2,7.44,85520.91,59.9,93.32,96.47,23.0,21.7
2022-06-01 06:50:00,609.0,11.0,6.74,388.52,389.62,388.71,1.3,16.0,16.3,7.55,85521.0,60.0,92.93,96.47,22.70000076,21.7
2022-06-01 06:55:00,592.0,10.8,6.42,389.85,391.12,390.05,1.2,15.2,15.6,7.22,85521.91,59.9,90.96,93.71,22.59999847,22.0
2022-06-01 07:00:00,593.0,8.6,5.12,390.14,391.18,390.12,1.1,12.9,13.1,6.11,85522.32,59.9,66.94,70.09,22.5,22.0
2022-06-01 07:05:00,601.0,8.4,5.1,391.08,391.63,390.73,0.8,12.8,13.0,6.01,85522.91,60.0,66.54,70.09,21.90000153,21.7
2022-06-01 07:10:00,598.0,8.8,5.28,392.76,393.38,392.12,1.2,13.2,13.3,6.28,85523.32,59.9,69.3,72.45,21.79999924,21.7
2022-06-01 07:15:00,606.0,10.8,6.62,388.89,389.72,388.12,1.2,15.8,16.1,7.43,85524.0,59.9,92.14,95.68,21.70000076,21.7
2022-06-01 07:20:00,602.0,11.2,6.8,388.82,389.62,388.32,1.4,16.2,16.6,7.68,85524.91,60.0,94.5,98.04,22.09999847,21.9
2022-06-01 07:25:00,606.0,12.0,7.3,389.02,389.98,388.48,1.5,17.2,17.6,8.16,85525.32,60.0,102.38,105.92,22.20000076,21.7
2022-06-01 07:30:00,609.0,12.2,7.52,388.55,389.67,388.15,1.6,17.6,18.0,8.35,85525.91,60.0,104.34,107.89,22.20000076,21.5
2022-06-01 07:35:00,531.0,35.0,18.26,390.28,392.52,390.98,9.7,41.9,43.5,21.5,85527.0,59.9,321.69,323.66,23.29999924,22.1
2022-06-01 07:40:00,591.0,11.2,6.66,388.88,389.62,388.32,1.2,15.9,16.3,7.5,85527.91,59.9,88.99,92.53,24.09999847,22.1
2022-06-01 07:50:00,596.0,14.6,8.82,388.72,390.22,388.32,2.4,20.2,20.7,9.73,85529.91,60.0,122.06,126.39,24.0,22.3
2022-06-01 07:55:00,589.0,16.0,9.5,388.68,390.28,388.72,2.9,21.8,22.5,10.61,85530.91,60.0,134.66,138.6,24.40000153,22.4
2022-06-01 08:00:00,588.0,16.4,9.72,387.81,389.61,388.21,2.9,22.2,22.8,10.75,85531.91,59.9,139.39,142.54,24.20000076,22.5
2022-06-01 08:05:00,609.0,17.8,10.94,386.98,388.76,387.59,3.9,25.0,25.8,12.26,85533.0,59.9,157.89,162.23,25.5,22.7
2022-06-01 08:10:00,620.0,25.8,16.06,388.61,391.26,389.81,7.9,35.8,37.3,18.25,85533.91,59.9,244.52,248.06,25.90000153,22.9
2022-06-01 08:15:00,586.0,47.4,27.79,389.25,393.37,391.78,9.9,65.9,67.4,32.44,85535.91,59.9,478.8,480.77,30.20000076,23.7
2022-06-01 08:20:00,573.0,48.8,28.42,389.48,393.86,392.16,9.9,67.8,69.4,33.36,85538.91,59.9,491.01,492.58,33.20000076,24.1
2022-06-01 08:25:00,583.0,50.2,28.8,389.86,393.28,392.22,21.1,62.2,64.8,33.55,85542.20999999999,59.9,502.82,505.18,36.40000153,25.1
2022-06-01 08:30:00,577.0,52.7,29.55,389.41,393.17,391.68,21.2,67.3,69.6,35.78,85544.61000000002,60.0,526.05,528.02,37.29999924,25.3
2022-06-01 08:35:00,595.0,51.0,30.08,390.38,394.15,393.08,22.3,66.3,69.6,35.91,85548.0,59.8,529.59,530.78,37.90000153,25.8
2022-06-01 08:40:00,459.5,58.7,27.05,389.53,392.74,391.75,18.8,61.0,63.4,32.4,85550.32,60.1,541.8,542.19,38.40000153,25.9
2022-06-01 08:45:00,515.5,46.5,24.11,389.38,392.44,391.22,13.8,54.8,56.9,28.37,85553.32,60.0,429.98,434.7,38.79999924,26.5
2022-06-01 08:50:00,570.0,21.2,12.1,389.07,390.04,389.22,4.9,26.9,28.0,13.45,85554.91,59.9,191.36,194.12,36.90000153,26.2
2022-06-01 08:55:00,578.0,27.4,15.84,389.13,390.83,389.68,6.2,36.7,37.8,18.18,85555.91,60.0,251.61,252.39,32.59999847,26.1
2022-06-01 09:00:00,611.0,17.8,11.04,388.72,389.78,388.48,3.4,24.9,25.5,12.09,85556.91,60.0,173.25,173.64,31.20000076,26.0
2022-06-01 09:05:00,635.5,48.5,31.11,390.63,394.42,392.68,23.2,65.6,68.5,35.7,85559.41,60.1,653.63,653.23,33.59999847,26.5
2022-06-01 09:10:00,577.0,18.2,10.4,388.67,390.38,388.97,3.2,24.0,24.7,11.67,85561.32,59.9,157.5,159.07,36.0,26.9
2022-06-01 09:15:00,624.0,48.7,31.14,390.98,394.78,393.22,22.1,65.7,67.9,35.38,85564.11000000002,60.1,648.51,650.47,38.20000076,27.3
2022-06-01 09:20:00,605.0,52.7,31.27,391.44,395.08,393.56,11.5,69.1,70.9,34.47,85566.41,59.9,653.63,655.59,41.09999847,27.9
2022-06-01 09:25:00,601.0,49.7,31.52,390.52,394.72,393.02,23.6,66.5,68.8,36.09,85570.11000000002,60.0,657.96,659.53,44.5,29.0
