date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-06-05 05:15:00,506.5,2.5,1.28,385.82,386.68,386.08,1.4,8.7,8.4,4.13,86654.20999999999,60.0,10.63,11.02,15.79999924,16.6
2022-06-05 05:20:00,570.0,2.4,1.4,385.23,386.33,385.63,1.7,8.7,8.4,4.19,86654.20999999999,60.0,11.42,11.42,15.79999924,16.7
2022-06-05 05:25:00,569.5,2.5,1.45,385.92,386.82,386.18,1.4,8.8,8.5,4.17,86654.20999999999,60.0,11.81,12.6,16.0,16.8
2022-06-05 05:30:00,554.5,2.6,1.51,385.62,386.84,386.02,1.6,8.7,8.4,4.17,86654.20999999999,59.9,12.99,13.39,16.0,16.8
2022-06-05 05:35:00,580.5,3.0,1.76,385.48,386.38,385.68,1.8,8.8,8.5,4.26,86654.20999999999,60.0,16.54,16.54,16.0,16.8
2022-06-05 05:40:00,576.5,3.3,1.9,385.62,386.92,386.32,1.4,8.8,8.6,4.19,86654.91,60.0,18.9,19.29,16.09999847,16.9
2022-06-05 05:45:00,583.5,3.5,2.09,385.43,386.43,385.93,1.4,8.9,8.7,4.23,86654.91,59.9,21.66,22.05,16.20000076,16.9
2022-06-05 05:50:00,583.5,4.4,2.62,385.38,386.28,385.88,0.9,9.3,9.2,4.32,86655.20999999999,59.9,30.32,31.5,16.20000076,16.9
2022-06-05 05:55:00,594.0,3.8,2.28,385.76,386.96,386.08,1.3,9.0,8.8,4.26,86655.91,60.0,24.41,25.2,16.29999924,16.9
2022-06-05 06:00:00,575.0,3.8,2.24,385.58,386.78,385.98,1.4,9.0,8.7,4.26,86656.0,60.0,24.41,25.2,16.29999924,16.9
2022-06-05 06:05:00,588.0,4.4,2.65,385.26,386.42,385.98,1.0,9.4,9.2,4.37,86656.41,60.0,31.5,31.89,16.5,17.0
2022-06-05 06:10:00,585.5,4.2,2.56,385.28,386.68,386.18,1.1,9.3,9.1,4.35,86656.91,59.9,28.74,29.53,16.59999847,17.0
2022-06-05 06:15:00,593.0,4.6,2.78,385.55,386.58,386.16,1.1,9.4,9.3,4.42,86657.11000000002,59.9,33.08,34.26,16.59999847,17.1
2022-06-05 06:20:00,599.0,4.9,2.98,385.36,386.66,386.12,0.9,9.6,9.6,4.48,86657.91,60.0,36.22,37.41,16.70000076,17.1
2022-06-05 06:25:00,597.0,5.4,3.3,385.22,386.32,386.02,1.3,9.9,9.9,4.7,86657.91,60.0,40.16,41.74,16.90000153,17.1
2022-06-05 06:30:00,597.0,6.2,3.74,384.95,386.26,385.92,1.2,10.5,10.5,4.95,86658.20999999999,60.0,47.25,48.83,17.0,17.2
2022-06-05 06:35:00,598.0,7.6,4.56,385.83,387.38,386.83,1.0,11.8,11.9,5.52,86658.91,60.0,61.42,63.0,17.20000076,17.2
2022-06-05 06:40:00,602.0,7.2,4.4,385.78,387.08,386.52,1.1,11.6,11.7,5.45,86659.20999999999,60.0,58.67,60.24,17.40000153,17.3
2022-06-05 06:45:00,602.0,6.8,4.12,385.22,386.52,386.32,0.8,11.1,11.2,5.15,86659.91,59.9,53.55,55.13,17.5,17.4
2022-06-05 06:50:00,601.0,6.8,4.1,385.28,386.68,386.54,1.3,11.0,11.1,5.22,86660.0,60.0,53.16,55.13,17.5,17.4
2022-06-05 06:55:00,587.0,6.5,3.88,385.24,386.84,386.22,1.0,10.7,10.8,5.02,86660.91,59.9,49.61,51.58,17.5,17.4
2022-06-05 07:00:00,600.0,6.4,3.84,385.36,386.46,386.46,0.7,10.7,10.8,4.95,86660.91,59.9,48.83,50.4,17.40000153,17.4
2022-06-05 07:05:00,606.0,7.2,4.44,385.68,386.98,386.78,1.1,11.7,11.8,5.49,86661.41,59.9,60.64,61.82,17.40000153,17.4
2022-06-05 07:10:00,603.5,8.2,5.0,385.56,386.86,386.46,0.7,12.7,12.9,5.87,86661.91,59.9,70.09,71.66,17.59999847,17.4
