date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-06-02 05:00:00,416.0,2.3,0.99,388.15,389.12,388.42,1.6,8.7,8.3,4.17,85821.11000000002,60.0,0.0,0.0,18.59999847,21.0
2022-06-02 05:10:00,533.0,2.6,1.43,388.28,389.18,388.58,1.6,8.8,8.5,4.24,85821.11000000002,60.0,0.0,10.24,18.70000076,20.9
2022-06-02 05:20:00,579.0,3.4,2.04,388.28,389.52,388.72,1.6,8.9,8.6,4.29,85821.11000000002,60.0,21.66,24.41,18.5,20.6
2022-06-02 05:25:00,587.0,4.2,2.52,388.02,389.12,388.32,1.3,9.2,9.1,4.4,85821.20999999999,59.9,31.89,34.65,18.5,20.5
2022-06-02 05:30:00,599.0,4.6,2.84,387.98,389.38,388.85,1.2,9.5,9.4,4.51,85821.91,60.0,39.38,42.13,18.70000076,20.5
2022-06-02 05:35:00,603.0,5.6,3.4,388.1,389.32,388.7,1.3,10.1,10.1,4.83,85822.0,59.9,50.01,52.37,19.0,20.5
2022-06-02 05:40:00,602.0,6.2,3.78,388.14,389.64,388.74,1.0,10.6,10.6,4.99,85822.32,60.0,56.7,58.67,19.09999847,20.5
2022-06-02 05:45:00,609.0,7.4,4.58,387.22,388.88,388.12,1.0,11.8,12.0,5.56,85822.91,59.9,70.09,72.06,19.29999924,20.5
2022-06-02 05:50:00,614.0,8.2,5.04,387.38,389.16,388.08,1.1,12.6,12.8,5.94,85823.20999999999,59.9,77.57,79.54,19.59999847,20.5
2022-06-02 05:55:00,607.0,8.8,5.42,387.62,389.42,388.45,0.8,13.4,13.6,6.24,85823.91,59.9,81.51,83.47,20.0,20.7
2022-06-02 06:00:00,613.0,9.8,6.05,387.38,389.65,388.85,0.9,14.7,14.9,6.85,85824.32,59.9,92.53,94.5,20.09999847,20.7
2022-06-02 06:05:00,620.0,11.8,7.38,388.0,390.2,389.3,1.4,17.2,17.5,8.12,85825.0,60.0,114.97,116.55,20.59999847,20.7
2022-06-02 06:10:00,614.0,13.0,8.04,387.78,390.02,389.28,1.9,18.6,19.0,8.88,85858.32,60.0,125.61,126.79,21.0,20.8
2022-06-02 06:15:00,624.0,14.2,8.92,388.22,390.48,389.68,2.4,20.3,20.8,9.79,85857.91,59.9,138.6,139.78,21.59999847,20.8
2022-06-02 06:20:00,609.0,15.6,9.56,387.98,390.38,389.58,2.7,21.7,22.3,10.51,85857.91,59.9,148.05,149.63,21.90000153,20.9
2022-06-02 06:25:00,615.0,17.1,10.6,388.28,390.88,389.98,3.3,24.1,24.6,11.72,85857.91,60.0,163.8,165.38,22.5,21.1
2022-06-02 06:30:00,617.0,18.4,11.34,388.58,390.98,390.18,4.1,25.5,26.3,12.6,85857.91,59.9,175.61,176.79,22.90000153,21.1
2022-06-02 06:35:00,608.5,20.2,12.3,388.38,391.02,390.22,5.0,27.8,28.7,13.86,85857.91,60.0,191.36,192.54,23.59999847,21.4
2022-06-02 06:40:00,611.5,21.2,13.07,388.57,391.27,390.47,4.5,29.7,30.4,14.57,85857.91,60.0,203.18,204.75,24.09999847,21.5
2022-06-02 06:45:00,611.0,22.9,13.99,388.8,391.86,390.93,5.0,32.1,32.7,15.76,85857.91,59.9,217.35,218.93,24.70000076,21.8
2022-06-02 06:50:00,608.0,23.8,14.58,389.04,391.52,390.94,6.5,32.8,34.0,16.55,85857.91,60.0,227.19,228.38,25.20000076,21.9
2022-06-02 06:55:00,603.0,25.6,15.54,389.05,391.86,391.02,5.1,35.8,36.4,17.46,85857.91,60.0,242.55,244.13,25.90000153,22.1
2022-06-02 07:00:00,600.5,27.0,16.24,388.9,391.96,390.94,5.7,37.6,38.1,18.39,85857.91,60.0,253.97,255.54,26.20000076,22.3
2022-06-02 07:05:00,605.0,28.6,17.32,389.63,392.34,391.68,8.4,38.6,40.0,19.68,85857.91,60.0,271.29,272.87,26.5,22.3
2022-06-02 07:10:00,597.0,29.8,17.9,390.26,393.02,392.12,9.2,39.8,41.5,20.5,85857.91,60.0,282.32,284.29,27.20000076,22.5
2022-06-02 07:15:00,595.0,31.8,18.97,390.22,393.15,392.26,9.7,42.7,44.3,21.91,85857.91,60.0,300.83,302.79,28.09999847,22.6
2022-06-02 07:20:00,592.0,32.7,19.54,390.22,393.17,392.08,7.1,45.4,46.6,22.45,85857.91,59.9,310.67,312.64,28.40000153,22.9
2022-06-02 07:25:00,588.0,34.4,20.24,390.32,393.28,392.32,10.2,45.9,47.5,23.48,85857.91,60.1,324.45,326.02,29.59999847,23.1
2022-06-02 07:30:00,590.0,35.3,20.84,390.66,393.43,392.77,14.0,45.4,48.1,24.38,85857.91,60.1,334.29,336.66,29.79999924,23.2
2022-06-02 07:35:00,582.0,37.5,21.66,390.22,393.18,391.88,12.2,48.7,50.9,25.32,85857.91,60.0,350.44,352.41,31.40000153,23.5
2022-06-02 07:40:00,578.0,38.6,22.32,389.98,393.28,392.08,11.9,50.5,52.5,26.03,85857.91,60.0,363.04,364.61,31.70000076,23.7
2022-06-02 07:45:00,572.5,39.8,23.14,389.72,393.57,392.22,8.7,54.5,56.0,27.02,85857.91,60.0,380.36,381.54,33.20000076,24.2
2022-06-02 07:50:00,583.0,40.7,23.76,389.87,393.25,392.22,16.1,51.6,53.8,27.52,85857.91,60.0,392.17,393.75,34.0,24.3
2022-06-02 07:55:00,572.0,42.6,24.48,389.72,393.02,392.12,15.1,54.4,56.4,28.51,85859.20999999999,59.9,406.74,408.32,34.5,24.5
2022-06-02 08:00:00,567.5,44.3,24.97,389.62,393.52,392.32,15.0,55.6,57.7,29.08,85861.11000000002,60.1,416.98,418.95,34.79999924,24.7
2022-06-02 08:05:00,569.0,45.2,25.6,389.58,393.13,391.88,17.7,55.6,57.8,29.68,85864.0,60.0,431.16,432.73,36.0,25.2
2022-06-02 08:10:00,563.5,46.3,26.2,388.67,392.61,391.38,15.0,59.7,62.1,30.93,85866.0,60.0,444.94,445.73,37.40000153,25.7
2022-06-02 08:15:00,559.0,48.1,26.98,388.08,392.23,390.48,18.8,58.5,62.0,31.44,85869.20999999999,60.0,461.87,463.05,38.70000076,26.2
2022-06-02 08:20:00,559.0,49.1,27.41,389.18,392.88,391.42,19.0,61.5,63.5,32.57,85871.32,59.9,472.5,475.26,40.09999847,26.7
2022-06-02 08:25:00,554.0,50.7,28.02,389.27,392.82,391.4,17.4,62.8,65.8,33.02,85874.61000000002,60.0,487.46,488.64,41.09999847,27.3
