date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-06-30 05:00:00,218.5,2.3,0.51,384.48,384.72,384.22,1.7,8.8,8.4,4.19,92472.0,60.0,0.0,0.0,23.29999924,24.6
2022-06-30 05:05:00,465.5,2.1,1.07,384.28,384.64,383.88,1.6,8.8,8.4,4.17,92472.0,60.0,0.0,0.0,23.20000076,24.3
2022-06-30 05:10:00,299.5,2.4,0.73,383.65,384.44,383.84,1.7,8.9,8.4,4.21,92472.0,60.0,0.0,0.0,23.20000076,24.2
2022-06-30 05:15:00,324.5,2.4,0.79,384.38,384.58,384.28,1.4,8.8,8.4,4.13,92472.0,59.9,0.0,0.0,23.09999847,24.1
2022-06-30 05:20:00,428.0,2.4,1.04,384.18,384.56,384.16,1.4,8.8,8.4,4.13,92472.0,59.9,0.0,0.0,23.09999847,24.1
2022-06-30 05:25:00,275.0,2.6,0.76,383.82,384.02,383.62,1.9,8.9,8.4,4.25,92472.0,59.9,9.84,9.45,23.29999924,24.2
2022-06-30 05:35:00,216.0,2.6,0.59,384.38,384.07,383.88,1.6,8.8,8.4,4.17,92472.0,59.9,9.06,9.06,23.20000076,24.3
2022-06-30 05:45:00,477.0,2.6,1.31,383.27,383.62,383.26,1.7,8.8,8.4,4.18,92472.0,59.9,11.42,11.02,23.20000076,23.9
2022-06-30 05:50:00,529.5,2.8,1.48,383.26,383.37,383.06,1.4,8.8,8.5,4.14,92472.0,59.9,12.6,12.21,23.09999847,23.8
2022-06-30 05:55:00,542.0,2.5,1.39,383.93,383.89,383.37,1.5,8.7,8.4,4.12,92472.0,59.9,11.42,10.63,23.09999847,23.7
2022-06-30 06:00:00,419.0,2.6,1.11,383.47,383.72,383.38,1.5,8.8,8.5,4.16,92472.0,59.9,10.63,9.84,23.0,23.7
2022-06-30 06:05:00,510.0,2.5,1.32,383.23,383.72,383.25,1.5,8.8,8.4,4.14,92472.0,59.9,11.42,10.63,23.09999847,23.8
2022-06-30 06:10:00,544.5,2.6,1.44,383.18,383.62,383.08,1.6,8.8,8.4,4.16,92472.0,59.9,11.81,11.02,23.0,23.8
2022-06-30 06:15:00,554.5,3.1,1.74,382.78,382.78,382.45,1.5,8.9,8.6,4.2,92472.0,59.9,16.14,15.36,23.0,23.7
2022-06-30 06:20:00,562.0,3.2,1.87,382.92,382.82,382.62,1.6,8.9,8.6,4.22,92472.0,59.9,18.51,17.72,23.0,23.7
2022-06-30 06:25:00,565.0,3.8,2.19,383.06,383.1,382.78,1.2,9.1,8.8,4.22,92472.21,60.0,23.23,22.05,23.09999847,23.6
2022-06-30 06:30:00,565.0,3.6,2.11,382.47,382.87,382.46,1.3,8.9,8.7,4.18,92472.91,60.0,21.66,20.48,23.09999847,23.7
2022-06-30 06:35:00,563.0,3.7,2.15,383.62,383.62,383.42,1.2,8.9,8.6,4.14,92472.91,59.9,21.66,20.87,23.09999847,23.8
2022-06-30 06:40:00,577.0,3.8,2.26,384.28,384.38,384.02,1.2,9.0,8.8,4.21,92473.21,59.9,23.63,22.84,23.09999847,23.6
2022-06-30 06:45:00,572.0,3.9,2.28,384.22,384.42,384.02,1.2,9.0,8.8,4.21,92473.91,60.0,23.23,22.84,23.09999847,23.7
2022-06-30 06:50:00,563.0,3.8,2.22,385.42,385.72,385.18,1.3,9.0,8.8,4.25,92473.91,60.0,23.23,22.84,23.09999847,23.9
2022-06-30 06:55:00,592.0,4.4,2.68,387.42,388.08,387.32,1.4,9.3,9.1,4.43,92474.32,59.9,29.92,29.92,23.20000076,24.2
2022-06-30 07:00:00,580.0,4.6,2.73,386.48,387.22,386.42,1.1,9.3,9.1,4.35,92474.91,60.0,29.14,29.53,23.29999924,24.2
2022-06-30 07:05:00,577.0,4.2,2.49,389.53,389.92,389.18,1.4,9.1,8.9,4.36,92475.0,60.0,27.17,27.17,23.20000076,24.1
2022-06-30 07:10:00,567.0,4.4,2.52,389.68,389.88,389.44,1.5,9.2,8.9,4.41,92475.32,59.9,27.56,27.56,23.29999924,24.2
2022-06-30 07:15:00,576.0,4.6,2.68,390.27,390.23,389.77,1.3,9.3,9.1,4.43,92475.91,59.9,29.53,29.53,23.29999924,24.2
2022-06-30 07:20:00,573.0,4.6,2.66,390.57,390.62,390.03,1.2,9.3,9.1,4.42,92476.11000000002,60.0,28.35,28.74,23.20000076,24.1
2022-06-30 07:25:00,570.0,4.0,2.36,390.44,390.48,389.78,1.5,9.1,8.8,4.37,92476.91,60.0,25.2,24.41,23.20000076,24.0
2022-06-30 07:30:00,580.0,5.4,3.19,390.52,390.82,390.12,1.3,9.8,9.7,4.69,92476.91,60.0,39.77,38.98,23.09999847,23.8
2022-06-30 07:35:00,582.0,5.5,3.28,390.42,390.52,389.82,1.3,9.8,9.7,4.69,92477.32,60.0,39.77,39.38,23.20000076,23.7
2022-06-30 07:40:00,589.0,6.6,3.9,390.53,390.48,389.93,0.7,10.5,10.6,4.91,92477.91,60.0,48.83,48.04,23.20000076,23.7
2022-06-30 07:45:00,591.0,8.8,5.3,390.62,391.02,390.37,0.7,12.8,13.0,5.98,92478.11000000002,60.0,67.72,66.15,23.5,23.8
2022-06-30 07:50:00,591.0,6.2,3.74,390.14,390.24,389.62,1.0,10.3,10.3,4.86,92478.91,60.0,45.67,44.89,23.40000153,23.9
2022-06-30 07:55:00,597.0,6.7,4.03,389.93,390.32,389.52,0.7,10.7,10.8,5.0,92479.0,59.9,51.19,50.79,23.29999924,24.0
2022-06-30 08:00:00,588.5,6.4,3.82,389.78,389.98,389.28,1.3,10.4,10.4,4.97,92479.32,59.9,45.67,44.89,23.40000153,23.9
2022-06-30 08:05:00,591.0,6.0,3.56,388.72,388.92,388.38,0.7,10.1,10.2,4.71,92479.91,59.9,44.1,43.31,23.20000076,23.8
2022-06-30 08:10:00,586.0,7.8,4.62,388.98,389.48,388.78,0.6,11.7,11.9,5.44,92480.21,60.0,61.42,60.64,23.29999924,23.7
2022-06-30 08:15:00,591.0,10.8,6.44,389.05,389.85,388.85,0.9,15.0,15.3,7.01,92480.91,59.9,90.96,89.38,23.5,23.7
2022-06-30 08:20:00,596.0,10.8,6.56,388.42,388.82,388.08,1.0,15.3,15.5,7.13,92481.32,59.9,90.96,88.99,23.5,23.4
2022-06-30 08:25:00,598.0,13.8,8.33,389.32,390.52,389.32,1.8,18.8,19.3,8.98,92482.0,59.9,122.46,117.34,23.20000076,23.1
2022-06-30 08:30:00,606.0,17.2,10.52,388.72,390.18,388.92,3.1,23.7,24.3,11.49,92482.91,59.9,163.01,155.14,23.59999847,23.1
2022-06-30 08:35:00,601.5,26.0,15.75,389.22,391.78,390.18,6.9,34.8,36.0,17.53,92484.11000000002,59.9,247.27,236.64,24.59999847,23.1
2022-06-30 08:40:00,580.5,32.8,19.25,388.98,391.83,390.58,11.0,41.8,43.9,21.83,92485.71,60.0,311.85,296.89,26.59999847,23.4
2022-06-30 08:45:00,593.0,19.2,11.42,388.08,389.34,388.62,3.6,25.5,26.2,12.42,92487.21,59.9,180.34,172.07,28.20000076,23.7
2022-06-30 08:50:00,597.0,21.0,12.57,388.08,389.48,388.58,4.5,28.1,29.0,13.83,92488.11000000002,59.9,205.93,195.69,28.29999924,23.8
2022-06-30 08:55:00,592.0,23.4,13.88,387.51,389.11,388.46,4.9,31.3,32.1,15.33,92489.41,59.9,221.29,211.05,28.90000153,24.3
2022-06-30 09:00:00,586.0,18.8,11.1,387.76,388.68,387.81,3.2,25.1,25.8,12.12,92490.41,59.9,170.49,163.41,29.40000153,24.3
2022-06-30 09:05:00,570.0,18.8,10.8,387.28,388.88,387.88,3.3,24.3,24.9,11.77,92491.5,59.9,166.16,160.65,28.79999924,24.4
2022-06-30 09:10:00,595.0,17.4,10.4,387.38,388.98,388.18,3.3,23.3,24.0,11.35,92492.21,60.0,158.29,151.99,28.70000076,24.4
2022-06-30 09:15:00,598.5,16.8,10.08,387.48,388.92,388.18,3.0,22.6,23.2,10.94,92493.32,59.9,155.14,149.23,28.59999847,24.6
2022-06-30 09:20:00,599.0,14.2,8.58,387.49,389.09,387.9,2.1,19.4,19.8,9.26,92494.0,59.9,128.36,123.64,28.79999924,24.7
2022-06-30 09:25:00,595.0,17.4,10.42,386.98,388.82,387.68,3.1,23.6,24.2,11.41,92495.11000000002,60.0,161.44,154.74,27.70000076,24.3
2022-06-30 09:30:00,592.0,18.4,10.98,386.43,388.42,387.22,3.3,24.8,25.5,12.0,92495.91,59.9,169.71,162.62,26.59999847,24.3
2022-06-30 09:35:00,596.0,30.2,18.0,388.08,390.68,389.32,7.2,40.0,41.6,19.99,92497.61000000002,59.9,286.65,274.84,28.0,24.5
2022-06-30 09:40:00,597.5,27.2,16.2,387.96,390.32,389.06,7.9,36.1,37.4,18.3,92498.91,60.0,255.15,244.52,28.59999847,24.8
2022-06-30 09:45:00,535.0,31.4,16.84,386.35,389.45,387.78,6.6,38.8,39.8,19.11,92500.5,59.9,281.92,270.9,27.40000153,24.5
2022-06-30 09:50:00,632.0,48.1,30.05,389.48,393.09,391.36,24.9,62.6,65.5,34.61,92502.5,59.9,600.08,571.33,30.20000076,24.9
2022-06-30 09:55:00,506.0,49.4,25.36,388.54,391.96,390.27,15.4,57.0,59.3,29.71,92505.32,60.0,450.06,435.09,33.79999924,26.1
2022-06-30 10:00:00,583.0,39.2,23.24,387.58,391.03,389.12,13.7,51.5,53.4,26.69,92507.21,59.9,387.84,374.85,34.90000153,26.4
2022-06-30 10:05:00,555.0,42.2,23.78,388.02,391.35,389.78,14.7,53.1,55.7,27.82,92510.41,60.0,456.75,446.91,39.40000153,27.4
2022-06-30 10:10:00,578.0,52.2,30.6,388.58,392.22,390.34,21.3,63.1,65.7,33.87,92512.82,60.0,570.94,577.24,41.70000076,28.0
2022-06-30 10:15:00,558.5,37.6,20.9,387.22,390.34,388.88,12.2,46.3,48.3,24.01,92515.32,59.9,350.83,347.68,39.79999924,27.7
2022-06-30 10:20:00,560.0,43.2,24.49,388.44,392.02,390.54,15.3,54.4,56.6,28.51,92517.11000000002,60.0,408.32,404.77,39.59999847,28.1
2022-06-30 10:25:00,552.0,42.3,23.4,388.36,391.53,390.03,13.7,52.5,54.3,27.17,92520.11000000002,59.9,390.21,387.06,39.59999847,28.5
2022-06-30 10:30:00,535.0,40.2,21.82,388.33,391.33,390.13,9.1,49.8,51.4,24.87,92522.21,59.9,365.4,359.89,40.0,28.6
2022-06-30 10:35:00,544.0,34.3,19.2,387.82,390.68,389.42,9.9,42.4,43.6,21.58,92524.5,59.9,325.24,302.79,38.20000076,29.0
2022-06-30 10:40:00,564.5,32.6,18.4,387.42,390.22,388.92,9.0,41.1,42.6,20.84,92525.91,59.9,297.28,295.71,36.09999847,28.3
2022-06-30 10:45:00,556.5,37.2,20.66,387.42,390.52,389.18,11.5,46.2,48.0,23.77,92528.5,59.9,339.81,336.66,38.0,28.7
2022-06-30 10:50:00,582.0,33.1,19.41,387.98,390.96,389.58,7.9,44.2,45.3,21.93,92530.11000000002,60.0,312.24,311.06,36.40000153,28.3
2022-06-30 11:00:00,554.0,42.8,23.72,388.38,391.62,390.28,13.4,52.6,54.1,27.09,92534.11000000002,60.0,398.87,396.9,35.40000153,28.1
2022-06-30 11:05:00,606.0,48.6,29.56,389.12,392.13,390.72,24.7,61.9,64.5,34.11,92536.91,60.0,539.04,535.5,36.40000153,28.1
2022-06-30 11:10:00,565.0,42.2,23.58,388.17,391.42,389.82,9.6,54.7,56.5,27.23,92538.71,59.9,389.81,388.63,36.40000153,28.4
2022-06-30 11:15:00,559.0,28.7,16.12,387.75,390.02,388.98,7.6,35.8,37.0,18.07,92541.11000000002,59.9,256.73,256.33,36.59999847,29.1
2022-06-30 11:20:00,578.0,23.4,13.6,387.52,389.62,388.38,4.6,30.8,31.6,15.04,92542.11000000002,60.0,207.51,207.9,35.0,28.6
2022-06-30 11:25:00,581.0,24.8,14.42,387.82,390.19,388.92,6.1,32.4,33.4,16.16,92543.91,59.9,228.38,227.59,33.70000076,28.2
2022-06-30 11:30:00,574.0,21.3,12.26,387.08,389.58,388.08,4.0,27.8,28.5,13.53,92544.91,59.9,187.03,187.03,33.5,28.4
2022-06-30 11:35:00,528.0,42.5,22.48,385.72,388.72,387.58,12.8,51.5,53.5,26.38,92546.41,60.0,388.24,384.69,34.29999924,28.7
2022-06-30 11:40:00,565.0,36.4,20.74,385.12,387.62,386.72,11.9,46.8,48.5,23.95,92548.21,60.0,342.56,340.99,36.59999847,28.8
2022-06-30 11:45:00,566.0,31.4,18.04,385.37,387.57,386.57,9.3,40.4,42.0,20.48,92550.5,60.0,288.62,289.41,35.5,28.8
2022-06-30 11:50:00,580.5,26.4,15.34,385.67,387.54,386.48,7.4,34.2,35.7,17.26,92551.91,60.0,241.76,242.16,32.59999847,28.9
2022-06-30 11:55:00,581.0,23.8,13.94,384.98,387.02,385.74,4.6,32.1,32.8,15.5,92553.41,60.0,215.38,215.77,32.79999924,28.8
2022-06-30 12:00:00,578.0,26.8,15.46,385.73,387.53,386.58,5.5,35.6,36.3,17.29,92554.5,60.0,243.73,243.34,33.79999924,29.1
2022-06-30 12:05:00,594.0,27.6,16.34,384.62,387.12,385.98,8.1,36.6,38.2,18.49,92556.32,60.0,264.6,264.6,32.29999924,28.3
2022-06-30 12:10:00,578.0,32.4,19.02,385.08,387.68,386.68,9.9,42.7,44.3,21.65,92557.91,60.0,302.4,301.22,32.59999847,28.6
2022-06-30 12:15:00,577.0,29.0,16.74,385.48,387.72,386.38,9.2,37.2,38.9,19.05,92559.61000000002,59.9,270.51,269.72,33.70000076,28.7
2022-06-30 12:20:00,579.0,25.6,14.84,385.13,387.18,386.08,6.3,33.4,34.6,16.58,92561.0,60.0,230.34,229.16,34.09999847,28.8
2022-06-30 12:25:00,586.0,23.7,13.94,385.02,387.08,386.12,5.7,31.6,32.7,15.62,92562.5,60.0,219.32,218.53,32.70000076,28.7
2022-06-30 12:30:00,588.0,30.2,17.84,384.62,387.38,386.37,8.6,40.4,41.9,20.29,92563.91,60.0,294.52,291.38,31.0,28.6
2022-06-30 12:35:00,580.0,43.6,25.9,385.9,389.42,387.95,10.5,60.8,62.5,30.01,92566.32,60.0,491.79,504.79,34.40000153,28.8
2022-06-30 12:40:00,551.0,39.4,21.65,384.86,388.16,387.06,12.7,48.8,51.1,25.18,92568.21,60.0,369.34,366.19,37.0,29.0
2022-06-30 12:45:00,606.0,52.9,30.74,386.65,390.03,388.78,24.5,64.5,66.9,35.01,92571.41,59.9,653.23,641.81,40.0,29.5
2022-06-30 12:50:00,583.0,50.4,29.69,385.93,390.35,388.36,11.7,69.1,71.3,34.17,92573.5,59.9,586.29,579.6,41.5,29.6
2022-06-30 12:55:00,632.0,48.8,32.72,386.73,389.98,388.8,28.9,67.2,69.8,37.25,92576.32,60.0,826.88,814.28,39.5,29.4
2022-06-30 13:00:00,549.0,38.2,20.98,383.82,386.93,385.84,7.9,49.9,51.0,24.26,92578.32,60.0,381.54,376.42,39.40000153,29.2
2022-06-30 13:05:00,545.0,49.3,27.54,384.38,387.84,386.18,18.4,60.6,63.1,31.72,92581.21,60.0,518.17,518.17,38.70000076,29.4
2022-06-30 13:10:00,623.0,53.5,32.57,385.61,389.31,387.89,12.8,71.5,72.9,35.24,92583.32,60.0,787.11,776.08,40.0,29.7
2022-06-30 13:15:00,539.0,45.6,24.68,383.86,387.14,385.62,15.1,55.9,58.0,28.75,92586.71,59.9,389.42,387.45,43.40000153,30.8
2022-06-30 13:20:00,563.0,29.4,16.5,382.98,385.34,384.24,8.6,37.0,38.0,18.56,92588.11000000002,59.9,269.33,268.54,40.20000076,30.5
2022-06-30 13:25:00,623.5,53.4,32.09,384.93,388.36,386.52,28.9,69.7,71.5,38.01,92590.91,60.0,776.87,759.15,40.09999847,30.8
2022-06-30 13:30:00,581.0,38.7,22.56,382.26,385.56,384.28,13.9,50.8,53.1,26.16,92592.91,60.0,392.57,387.84,35.29999924,30.1
