date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-05-16 05:00:00,259.0,2.3,0.63,384.68,385.27,384.97,1.8,8.8,8.3,4.2,80717.91,59.9,0.0,0.0,11.79999924,14.5
2022-05-16 05:05:00,210.5,2.4,0.53,384.55,385.08,384.92,1.8,8.7,8.3,4.18,80717.91,60.0,0.0,0.0,11.60000038,14.4
2022-05-16 05:15:00,442.0,2.5,1.15,384.32,384.83,384.53,1.7,8.7,8.3,4.15,80717.91,60.0,0.0,0.0,11.79999924,14.5
2022-05-16 05:20:00,499.5,2.7,1.41,384.26,385.06,384.56,1.6,8.7,8.4,4.15,80717.91,60.0,0.0,0.0,11.70000076,14.4
2022-05-16 05:25:00,581.0,3.2,1.9,384.02,384.62,384.03,1.6,8.8,8.5,4.19,80717.91,59.9,11.81,14.18,12.29999924,14.6
2022-05-16 05:30:00,589.0,3.6,2.17,384.03,384.82,384.38,1.4,8.9,8.6,4.2,80717.91,60.0,17.33,20.08,12.29999924,14.5
2022-05-16 05:40:00,604.0,5.0,3.06,383.43,384.44,384.02,1.2,9.6,9.5,4.5,80717.91,59.9,34.65,37.8,12.79999924,14.6
2022-05-16 05:45:00,623.5,6.0,3.78,383.95,384.81,384.55,1.1,10.4,10.4,4.86,80718.20999999999,60.0,46.07,49.22,13.0,14.7
2022-05-16 05:50:00,619.5,6.9,4.33,383.38,384.48,384.08,0.9,11.3,11.3,5.21,80718.91,60.0,55.52,58.67,13.40000153,14.9
2022-05-16 05:55:00,626.0,8.4,5.31,383.45,384.27,384.17,1.0,13.0,13.1,6.01,80719.11000000002,60.0,70.88,74.03,13.79999924,15.0
2022-05-16 06:00:00,628.0,9.3,5.89,387.92,389.32,388.92,0.8,14.0,14.3,6.54,80719.91,60.0,79.93,83.08,14.20000076,15.1
2022-05-16 06:05:00,633.5,10.8,6.91,387.42,389.16,388.36,1.3,15.9,16.2,7.49,80720.20999999999,59.9,94.11,97.26,14.59999847,15.2
