date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-05-27 05:00:00,403.0,2.2,0.92,388.27,388.77,388.47,1.8,8.7,8.3,4.22,84173.11000000002,60.0,0.0,0.0,14.90000153,17.0
2022-05-27 05:10:00,378.0,2.4,0.92,388.38,388.68,388.28,1.6,8.8,8.4,4.22,84173.11000000002,59.9,0.0,0.0,14.79999924,17.0
2022-05-27 05:15:00,508.0,2.4,1.31,388.62,388.98,388.28,1.7,8.7,8.4,4.22,84173.11000000002,60.0,0.0,0.0,14.90000153,17.0
2022-05-27 05:20:00,537.5,2.5,1.39,388.41,388.86,388.36,1.6,8.8,8.5,4.24,84173.11000000002,60.0,0.0,0.0,14.90000153,17.0
2022-05-27 05:25:00,567.0,2.6,1.57,388.38,388.68,388.28,1.7,8.7,8.4,4.22,84173.11000000002,59.9,0.0,9.84,14.90000153,17.0
2022-05-27 05:30:00,584.0,2.8,1.66,387.78,388.48,388.08,1.5,8.8,8.5,4.21,84173.11000000002,60.0,0.0,11.02,15.0,17.1
2022-05-27 05:35:00,582.0,3.1,1.84,387.72,388.48,388.06,1.3,8.8,8.5,4.17,84173.11000000002,60.0,11.42,14.18,15.09999847,17.0
2022-05-27 05:40:00,582.0,3.4,2.0,387.98,388.46,387.98,1.6,8.9,8.6,4.28,84173.91,60.0,13.78,16.54,15.29999924,17.1
2022-05-27 05:45:00,597.0,4.5,2.74,387.82,388.72,388.42,1.4,9.4,9.2,4.49,84173.91,59.9,27.56,30.71,15.5,17.2
2022-05-27 05:50:00,623.0,7.1,4.46,387.52,388.82,388.42,0.9,11.5,11.7,5.41,84174.20999999999,59.9,63.0,66.15,15.70000076,17.2
2022-05-27 05:55:00,621.0,8.6,5.41,387.24,388.73,388.12,0.8,13.2,13.4,6.14,84174.91,59.9,77.18,80.32,16.59999847,17.4
2022-05-27 06:00:00,625.5,5.3,3.31,387.28,388.22,387.98,1.0,9.9,9.9,4.66,84175.11000000002,60.0,35.04,38.59,16.70000076,17.4
2022-05-27 06:05:00,616.0,6.0,3.72,386.72,387.62,387.32,0.8,10.4,10.5,4.85,84175.91,59.9,43.31,46.86,17.0,17.5
2022-05-27 06:10:00,607.0,11.6,7.06,386.88,388.28,387.68,1.3,16.4,16.8,7.73,84176.11000000002,60.0,107.49,109.86,17.09999847,17.5
2022-05-27 06:15:00,608.5,8.8,5.26,386.88,388.06,387.56,0.8,13.2,13.5,6.16,84176.91,60.0,57.88,60.64,17.90000153,17.6
2022-05-27 06:20:00,574.0,7.4,4.24,386.88,388.08,387.48,0.9,11.2,11.4,5.26,84177.41,59.9,58.67,62.21,18.0,17.6
2022-05-27 06:25:00,603.0,6.6,4.04,387.08,387.98,387.48,0.8,10.9,11.1,5.1,84177.91,60.0,45.67,49.61,17.5,17.6
2022-05-27 06:30:00,603.0,6.1,3.7,387.42,388.28,387.68,1.1,10.4,10.5,4.93,84178.20999999999,59.9,40.16,44.1,17.20000076,17.5
2022-05-27 06:35:00,607.0,5.8,3.58,387.32,387.92,387.53,1.3,10.3,10.3,4.9,84178.91,60.0,38.59,42.53,17.59999847,17.6
2022-05-27 06:40:00,597.0,5.5,3.31,387.42,388.02,387.52,1.0,10.0,10.1,4.72,84179.20999999999,60.0,33.47,37.41,17.5,17.7
2022-05-27 06:45:00,600.0,6.4,3.94,387.28,388.12,387.58,0.8,10.8,10.9,5.04,84179.91,60.0,70.88,72.06,17.20000076,17.7
2022-05-27 06:50:00,604.0,6.6,4.06,387.25,388.1,387.3,0.8,11.0,11.1,5.12,84180.11000000002,59.9,44.49,48.43,17.29999924,17.8
2022-05-27 06:55:00,602.5,7.8,4.82,386.62,387.48,386.88,0.8,12.3,12.6,5.74,84180.91,60.0,55.52,59.85,17.5,17.9
2022-05-27 07:00:00,610.0,9.0,5.48,387.08,388.08,387.66,0.9,13.5,13.8,6.31,84181.0,60.0,72.84,76.78,17.90000153,18.0
2022-05-27 07:05:00,611.0,9.2,5.66,387.25,388.35,387.46,1.0,13.9,14.2,6.52,84181.91,59.9,70.88,75.21,18.40000153,18.1
2022-05-27 07:10:00,605.0,9.4,5.74,387.27,388.08,387.67,0.8,13.9,14.2,6.47,84182.11000000002,60.0,72.84,77.57,18.59999847,18.3
2022-05-27 07:15:00,605.5,10.4,6.36,387.25,388.18,387.68,1.0,15.2,15.5,7.1,84182.91,59.9,86.63,91.35,19.20000076,18.5
2022-05-27 07:20:00,613.0,10.2,6.36,387.62,388.42,387.98,1.1,15.2,15.5,7.13,84183.32,59.9,85.05,89.38,19.40000153,18.5
2022-05-27 07:25:00,597.0,12.2,7.34,387.32,388.32,387.64,1.5,17.1,17.5,8.08,84184.11000000002,60.0,105.53,109.86,19.5,18.7
2022-05-27 07:30:00,594.0,12.4,7.4,387.42,388.42,387.72,1.6,17.3,17.7,8.2,84184.91,59.9,100.8,105.13,20.5,19.0
2022-05-27 07:35:00,597.0,16.4,9.38,387.68,388.65,388.0,3.2,22.1,22.8,10.78,84185.91,60.0,122.06,127.18,20.70000076,19.2
2022-05-27 07:40:00,607.5,38.2,22.59,387.64,390.95,390.15,12.7,52.6,54.8,27.06,84186.91,60.0,299.25,304.76,20.90000153,19.3
