date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-07-11 05:20:00,411.0,2.5,1.12,385.96,386.21,386.16,1.5,8.8,8.4,4.17,95344.11000000002,59.9,0.0,0.0,21.90000153,22.5
2022-07-11 05:40:00,224.5,2.8,0.64,385.52,386.08,385.78,1.6,8.8,8.3,4.17,95344.11000000002,59.9,9.84,9.45,21.90000153,22.5
2022-07-11 05:50:00,260.0,2.8,0.75,385.44,385.62,385.54,1.6,8.8,8.3,4.16,95344.11000000002,59.9,10.24,9.45,22.09999847,22.6
2022-07-11 05:55:00,347.0,2.9,1.02,384.98,385.28,385.18,1.7,8.8,8.3,4.18,95344.11000000002,59.9,11.42,10.63,22.0,22.5
2022-07-11 06:00:00,504.0,2.9,1.45,384.98,385.58,385.28,1.8,8.8,8.4,4.23,95344.11000000002,60.0,12.21,11.42,22.0,22.5
2022-07-11 06:05:00,552.0,2.8,1.63,386.03,386.13,385.83,1.6,8.8,8.5,4.21,95344.11000000002,59.9,13.78,12.99,22.09999847,22.4
2022-07-11 06:10:00,571.5,2.7,1.63,386.72,386.82,386.82,1.8,8.9,8.5,4.29,95344.11000000002,59.9,13.78,12.99,22.09999847,22.5
2022-07-11 06:15:00,559.0,2.9,1.66,387.12,387.12,386.98,1.6,8.8,8.4,4.2,95344.11000000002,60.0,14.57,13.78,22.0,22.4
2022-07-11 06:20:00,557.5,3.0,1.71,388.98,389.28,388.95,1.5,8.9,8.5,4.24,95344.11000000002,59.9,15.36,14.57,22.0,22.4
2022-07-11 06:25:00,574.5,3.0,1.78,389.83,389.93,389.61,1.4,8.8,8.5,4.21,95344.11000000002,60.0,16.54,15.36,21.90000153,22.3
2022-07-11 06:30:00,571.5,3.1,1.86,390.33,390.72,390.13,1.5,8.8,8.4,4.22,95344.11000000002,60.0,17.33,16.14,22.0,22.4
2022-07-11 06:35:00,570.5,3.3,1.94,388.22,388.32,387.82,1.4,8.8,8.5,4.19,95344.21,60.0,18.9,17.72,22.0,22.4
2022-07-11 06:40:00,559.5,3.5,2.01,388.22,388.32,387.92,1.3,8.9,8.6,4.21,95344.91,59.9,18.9,18.11,22.09999847,22.4
2022-07-11 06:45:00,561.5,3.3,1.91,387.88,388.08,387.58,1.4,8.8,8.5,4.19,95344.91,60.0,18.51,17.33,22.09999847,22.4
2022-07-11 06:50:00,567.5,3.4,1.98,387.92,387.92,387.62,1.3,8.9,8.6,4.21,95345.21,60.0,19.29,18.11,22.09999847,22.3
2022-07-11 06:55:00,577.5,3.9,2.28,386.28,386.22,385.94,1.4,9.0,8.7,4.26,95345.91,59.9,24.41,22.84,22.20000076,22.4
