date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-07-27 05:15:00,300.5,2.8,0.91,386.38,386.88,386.38,1.8,8.8,8.4,4.24,98736.91,59.9,0.0,0.0,19.70000076,21.6
2022-07-27 05:20:00,276.5,3.0,0.86,386.28,386.72,386.28,1.9,8.7,8.3,4.22,98736.91,60.0,9.06,0.0,19.70000076,21.7
2022-07-27 05:30:00,535.0,3.4,1.89,386.22,386.52,386.42,1.4,8.8,8.5,4.17,98736.91,59.9,13.39,12.6,19.5,21.5
2022-07-27 05:35:00,567.0,3.6,2.08,385.88,386.06,385.84,1.4,8.9,8.5,4.19,98736.91,59.9,15.75,15.36,19.29999924,21.4
2022-07-27 05:40:00,577.0,3.7,2.17,386.18,386.78,386.58,1.4,8.8,8.5,4.17,98736.91,60.0,17.33,16.93,19.40000153,21.4
2022-07-27 05:45:00,582.0,4.1,2.45,386.47,386.68,386.68,1.6,8.9,8.6,4.26,98736.91,59.9,20.87,20.08,19.29999924,21.3
2022-07-27 05:50:00,581.5,4.5,2.66,386.03,386.62,386.33,1.7,9.0,8.7,4.33,98736.91,59.9,23.63,22.84,19.40000153,21.3
2022-07-27 05:55:00,593.0,5.2,3.11,386.18,386.78,386.48,1.0,9.4,9.3,4.4,98736.91,60.0,29.92,29.92,19.59999847,21.3
2022-07-27 06:00:00,591.0,5.6,3.4,385.35,386.13,385.95,1.1,9.7,9.6,4.55,98736.91,60.0,34.26,34.65,19.70000076,21.4
2022-07-27 06:05:00,580.0,6.0,3.59,385.28,385.68,385.76,1.2,9.9,9.8,4.65,98736.91,59.9,37.41,37.8,19.79999924,21.3
2022-07-27 06:10:00,582.5,6.2,3.66,385.24,385.84,385.68,0.8,10.0,10.0,4.63,98736.91,60.0,38.59,39.38,19.79999924,21.2
2022-07-27 06:15:00,597.0,7.2,4.3,384.64,385.34,385.17,1.3,10.7,10.7,5.05,98736.91,59.9,46.86,47.64,19.90000153,21.3
2022-07-27 06:20:00,596.0,6.8,4.03,384.52,385.52,385.12,0.7,10.4,10.4,4.78,98736.91,60.0,42.13,42.92,20.09999847,21.4
2022-07-27 06:25:00,597.0,6.6,3.95,384.46,385.36,384.96,1.0,10.3,10.3,4.8,98736.91,59.9,41.74,42.92,20.09999847,21.3
2022-07-27 06:30:00,600.0,8.0,4.88,384.84,385.75,385.58,0.7,11.7,11.9,5.41,98736.91,60.0,58.28,59.06,20.5,21.5
2022-07-27 06:35:00,593.0,9.4,5.56,385.35,386.25,385.85,0.7,12.9,13.2,5.97,98736.91,60.0,68.91,69.69,21.29999924,21.7
2022-07-27 06:40:00,598.0,8.8,5.28,385.65,386.47,386.32,0.8,12.4,12.6,5.75,98736.91,60.0,64.57,65.36,21.79999924,21.7
2022-07-27 06:45:00,598.0,9.1,5.46,385.57,386.47,386.17,1.0,12.9,13.0,6.0,98736.91,60.0,68.12,68.51,22.5,21.8
2022-07-27 06:50:00,598.0,9.6,5.86,385.46,386.46,386.07,0.8,13.5,13.8,6.27,98736.91,60.0,74.81,75.6,23.09999847,22.1
2022-07-27 06:55:00,602.0,10.2,6.18,385.98,386.88,386.68,1.0,14.1,14.3,6.56,98736.91,60.0,77.57,78.36,23.79999924,22.2
2022-07-27 07:00:00,599.0,11.4,6.94,386.02,387.08,386.82,1.1,15.6,16.0,7.3,98736.91,60.0,92.14,92.53,24.09999847,22.4
2022-07-27 07:05:00,603.0,11.0,6.64,385.08,386.38,386.07,1.1,15.0,15.4,7.02,98736.91,59.9,91.74,92.53,24.20000076,22.4
