date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-04-17 05:35:00,504.5,2.4,1.25,389.12,389.92,389.58,1.6,8.7,8.3,4.18,73283.91,59.9,0.0,0.0,11.29999924,13.5
2022-04-17 05:40:00,412.0,2.3,1.04,389.18,390.08,389.88,1.7,8.8,8.4,4.25,73283.91,60.0,0.0,0.0,11.29999924,13.5
2022-04-17 05:50:00,575.0,2.7,1.62,388.65,389.78,389.3,1.7,8.7,8.4,4.23,73283.91,59.9,0.0,0.0,11.0,13.3
2022-04-17 05:55:00,604.0,3.4,2.08,388.98,390.17,389.87,1.3,8.8,8.6,4.21,73283.91,60.0,13.78,16.14,10.79999924,13.3
2022-04-17 06:00:00,601.5,4.1,2.49,388.82,389.98,389.96,1.5,9.0,8.8,4.34,73283.91,59.9,20.48,22.84,10.89999962,13.2
2022-04-17 06:05:00,624.0,5.2,3.26,388.75,390.13,389.95,1.2,9.7,9.5,4.59,73284.0,59.9,32.68,35.83,11.29999924,13.3
2022-04-17 06:10:00,614.0,6.2,3.82,388.92,390.22,390.22,1.2,10.3,10.3,4.91,73284.32,59.9,42.53,45.67,11.60000038,13.3
2022-04-17 06:15:00,635.0,7.6,4.84,388.84,390.24,390.04,1.4,11.8,11.7,5.61,73284.91,59.9,55.91,58.67,11.89999962,13.2
2022-04-17 06:20:00,627.0,8.4,5.32,388.82,390.42,389.92,0.7,12.7,12.8,5.9,73285.20999999999,60.0,63.39,66.15,12.09999847,13.2
2022-04-17 06:25:00,639.5,10.2,6.57,389.22,390.72,390.62,0.9,14.9,15.2,6.99,73285.91,59.9,79.93,82.69,12.70000076,13.4
2022-04-17 06:30:00,638.5,11.3,7.28,388.88,390.84,390.44,1.2,16.4,16.7,7.73,73286.32,59.9,90.17,92.93,12.90000153,13.4
2022-04-17 06:35:00,644.0,13.0,8.41,388.92,391.42,390.86,1.7,18.7,19.1,8.92,73287.20999999999,59.9,105.92,108.68,13.40000153,13.6
2022-04-17 06:40:00,643.5,14.2,9.17,389.28,391.78,391.68,2.2,20.2,20.7,9.74,73287.91,60.0,116.55,119.31,13.70000076,13.6
2022-04-17 06:45:00,638.0,16.2,10.36,389.54,392.04,391.82,3.2,22.9,23.5,11.22,73288.91,60.0,132.69,135.84,14.20000076,13.6
2022-04-17 06:50:00,642.0,17.3,11.16,390.16,392.48,392.46,3.6,24.6,25.2,12.09,73289.91,60.0,143.72,146.87,14.5,13.7
2022-04-17 06:55:00,638.0,19.3,12.37,390.38,392.83,392.78,4.7,27.1,28.1,13.58,73290.91,60.0,160.65,163.8,15.09999847,13.9
2022-04-17 07:00:00,640.0,20.6,13.24,390.22,392.92,392.88,5.3,29.0,30.0,14.58,73291.91,59.9,172.86,176.4,15.40000153,13.9
2022-04-17 07:05:00,634.0,22.6,14.46,390.14,392.66,392.64,6.5,31.6,32.8,16.06,73293.41,60.0,190.97,194.91,16.09999847,14.0
2022-04-17 07:10:00,631.0,24.0,15.15,390.43,393.62,393.32,6.5,33.3,34.5,16.87,73294.5,59.9,200.81,204.75,16.5,14.2
