date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-04-12 05:45:00,381.5,2.2,0.86,384.34,384.94,385.02,1.6,8.9,8.4,4.2,72215.11000000002,59.9,0.0,0.0,18.90000153,20.8
2022-04-12 05:50:00,257.5,2.2,0.62,384.22,384.94,384.74,1.6,8.8,8.4,4.17,72215.11000000002,59.9,0.0,0.0,18.70000076,20.7
2022-04-12 05:55:00,490.0,2.4,1.22,384.38,384.78,384.92,1.6,8.8,8.4,4.18,72215.11000000002,59.9,0.0,0.0,18.5,20.7
2022-04-12 06:00:00,522.0,2.6,1.42,384.17,384.93,385.03,1.5,8.7,8.4,4.13,72215.11000000002,59.9,0.0,9.84,18.79999924,20.7
2022-04-12 06:05:00,553.0,3.1,1.77,383.92,384.22,384.32,1.2,8.9,8.6,4.15,72215.11000000002,59.9,11.42,14.57,18.79999924,20.7
2022-04-12 06:10:00,583.5,3.5,2.09,384.38,384.68,384.78,1.4,8.9,8.7,4.22,72215.11000000002,59.9,16.14,18.9,18.79999924,20.6
2022-04-12 06:15:00,599.0,4.3,2.66,383.81,384.56,384.46,1.0,9.3,9.2,4.33,72215.41,59.9,25.59,28.74,19.09999847,20.7
2022-04-12 06:20:00,597.0,5.2,3.12,383.72,384.52,384.28,0.8,9.8,9.8,4.53,72215.91,60.0,33.08,36.62,19.29999924,20.7
2022-04-12 06:25:00,615.0,6.4,4.01,383.56,384.33,384.03,1.0,10.8,10.9,5.03,72216.20999999999,59.9,46.46,49.61,19.5,20.8
2022-04-12 06:30:00,610.0,7.5,4.62,383.58,384.72,384.42,0.9,11.8,12.0,5.48,72216.5,60.0,55.52,59.06,19.70000076,20.8
2022-04-12 06:35:00,616.0,9.0,5.6,383.58,385.08,384.78,0.7,13.7,13.9,6.29,72217.11000000002,60.0,70.88,74.03,20.09999847,20.8
2022-04-12 06:40:00,620.0,10.2,6.37,383.43,385.03,384.78,1.2,15.2,15.5,7.09,72217.91,60.0,81.11,84.66,20.29999924,20.9
2022-04-12 06:45:00,619.5,11.9,7.42,383.95,385.35,385.15,1.3,17.3,17.6,8.05,72218.32,60.0,97.26,101.19,20.70000076,20.9
2022-04-12 06:50:00,621.0,13.0,8.18,383.82,385.72,385.38,2.0,18.8,19.3,8.92,72218.91,59.9,108.68,112.61,21.0,21.0
2022-04-12 06:55:00,620.0,15.3,9.57,384.2,386.25,386.0,3.4,21.8,22.5,10.63,72219.91,59.9,129.15,133.48,21.59999847,21.1
2022-04-12 07:00:00,620.0,16.8,10.48,384.42,386.42,386.19,3.1,24.0,24.4,11.48,72220.91,59.9,142.14,146.48,21.90000153,21.2
2022-04-12 07:05:00,611.0,19.2,11.78,384.3,386.67,386.25,4.4,26.6,27.5,13.05,72221.91,59.9,161.04,165.38,22.5,21.3
2022-04-12 07:10:00,613.5,20.3,12.5,384.82,387.04,386.82,4.9,28.2,29.1,13.89,72222.91,59.9,171.68,176.79,22.90000153,21.4
2022-04-12 07:15:00,615.0,22.2,13.68,385.82,388.05,387.48,4.6,31.4,32.0,15.22,72224.11000000002,59.9,189.39,194.12,23.5,21.5
2022-04-12 07:20:00,601.0,18.6,11.18,385.33,387.02,386.33,4.1,25.2,26.1,12.36,72225.11000000002,59.9,151.2,156.32,23.40000153,21.5
2022-04-12 07:25:00,613.0,21.8,13.58,385.57,387.78,387.12,6.3,30.4,31.5,15.25,72226.41,60.0,184.27,189.39,23.5,21.6
2022-04-12 07:30:00,614.0,23.4,14.5,385.59,387.57,387.07,6.7,32.5,33.8,16.32,72227.5,59.9,201.6,207.11,23.90000153,21.7
