
###################################################################
###################################################################
###################################################################

Current time: 2023-11-07 07:42:46.832696

--------------------Hyperparameters--------------------

model: {'seqLeng': 60, 'input_dim': 8, 'output_dim': 1, 'in_moving_mean': False, 'decomp_kernel': [3, 6, 12], 'feature_wise_norm': False, 'nHidden': 128, 'rec_dropout': 0, 'num_layers': 2, 'activ': 'relu', 'cnn_dropout': 0, 'kernel_size': [3, 3], 'padding': [1, 1], 'stride': [1, 1], 'nb_filters': [16, 32], 'pooling': [1, 1], 'batch_start_idx': 5, 'batch_end_idx': 21, 'dropout': 0.3, 'previous_steps': 5}

learning: {'nBatch': 24, 'lr': 0.001, 'max_epoch': 2000}

plot_corr: False

loss_plot_flag: True

save_losses: True

save_result: True

Model name: LSTM


--------------------Training Mode (Training and Validating)--------------------
Training on the interval from 20220101 to 20221231.
Validating on the interval from 20220201 to 20221231.

The number of parameter in model : 203016

Epoch [1/2000], Trn Loss: 393.3683, Val Loss: 339.3996 [(kW/hour)^2], MinVal : 339.3995666503906
Epoch [619/2000], Trn Loss: 24.8407, Val Loss: 61.3221 [(kW/hour)^2], MinVal : 60.43730926513672
Epoch [620/2000], Trn Loss: 24.4334, Val Loss: 63.1364 [(kW/hour)^2], MinVal : 60.43730926513672
Epoch [621/2000], Trn Loss: 24.3077, Val Loss: 61.3714 [(kW/hour)^2], MinVal : 60.43730926513672
Epoch [622/2000], Trn Loss: 24.4095, Val Loss: 62.2505 [(kW/hour)^2], MinVal : 60.43730926513672
Epoch [623/2000], Trn Loss: 24.1272, Val Loss: 62.6737 [(kW/hour)^2], MinVal : 60.43730926513672
Epoch [624/2000], Trn Loss: 24.3511, Val Loss: 61.8865 [(kW/hour)^2], MinVal : 60.43730926513672
Epoch [625/2000], Trn Loss: 24.2122, Val Loss: 62.6460 [(kW/hour)^2], MinVal : 60.43730926513672
Epoch [626/2000], Trn Loss: 24.1871, Val Loss: 61.6378 [(kW/hour)^2], MinVal : 60.43730926513672
Epoch [627/2000], Trn Loss: 25.0230, Val Loss: 63.9185 [(kW/hour)^2], MinVal : 60.43730926513672
Epoch [628/2000], Trn Loss: 24.9113, Val Loss: 61.9827 [(kW/hour)^2], MinVal : 60.43730926513672
Epoch [629/2000], Trn Loss: 24.3083, Val Loss: 61.7986 [(kW/hour)^2], MinVal : 60.43730926513672
Epoch [630/2000], Trn Loss: 25.1765, Val Loss: 64.0211 [(kW/hour)^2], MinVal : 60.43730926513672
Epoch [631/2000], Trn Loss: 24.9952, Val Loss: 61.2651 [(kW/hour)^2], MinVal : 60.43730926513672
Epoch [632/2000], Trn Loss: 24.8642, Val Loss: 64.2723 [(kW/hour)^2], MinVal : 60.43730926513672
Epoch [633/2000], Trn Loss: 25.9076, Val Loss: 61.3464 [(kW/hour)^2], MinVal : 60.43730926513672
Epoch [634/2000], Trn Loss: 25.0130, Val Loss: 66.2306 [(kW/hour)^2], MinVal : 60.43730926513672
Epoch [635/2000], Trn Loss: 25.9274, Val Loss: 60.1989 [(kW/hour)^2], MinVal : 60.19892883300781
Epoch [636/2000], Trn Loss: 27.0376, Val Loss: 75.9943 [(kW/hour)^2], MinVal : 60.19892883300781
Epoch [637/2000], Trn Loss: 32.1324, Val Loss: 63.8446 [(kW/hour)^2], MinVal : 60.19892883300781
Epoch [638/2000], Trn Loss: 30.9759, Val Loss: 62.5764 [(kW/hour)^2], MinVal : 60.19892883300781
Epoch [639/2000], Trn Loss: 27.3605, Val Loss: 71.7765 [(kW/hour)^2], MinVal : 60.19892883300781
Epoch [640/2000], Trn Loss: 30.0353, Val Loss: 63.8124 [(kW/hour)^2], MinVal : 60.19892883300781
Epoch [641/2000], Trn Loss: 32.7713, Val Loss: 68.4422 [(kW/hour)^2], MinVal : 60.19892883300781
Epoch [642/2000], Trn Loss: 29.4506, Val Loss: 66.1546 [(kW/hour)^2], MinVal : 60.19892883300781
Epoch [643/2000], Trn Loss: 29.3359, Val Loss: 64.8282 [(kW/hour)^2], MinVal : 60.19892883300781
Epoch [644/2000], Trn Loss: 29.0534, Val Loss: 64.7591 [(kW/hour)^2], MinVal : 60.19892883300781
Epoch [645/2000], Trn Loss: 28.4186, Val Loss: 64.5219 [(kW/hour)^2], MinVal : 60.19892883300781
Epoch [646/2000], Trn Loss: 27.3669, Val Loss: 65.5423 [(kW/hour)^2], MinVal : 60.19892883300781
Epoch [647/2000], Trn Loss: 27.8210, Val Loss: 61.7440 [(kW/hour)^2], MinVal : 60.19892883300781
Epoch [648/2000], Trn Loss: 28.8038, Val Loss: 66.4555 [(kW/hour)^2], MinVal : 60.19892883300781
Epoch [649/2000], Trn Loss: 27.5297, Val Loss: 64.4840 [(kW/hour)^2], MinVal : 60.19892883300781
Epoch [650/2000], Trn Loss: 27.2063, Val Loss: 62.8952 [(kW/hour)^2], MinVal : 60.19892883300781
Epoch [651/2000], Trn Loss: 28.3076, Val Loss: 66.7088 [(kW/hour)^2], MinVal : 60.19892883300781
Epoch [652/2000], Trn Loss: 28.2425, Val Loss: 64.6291 [(kW/hour)^2], MinVal : 60.19892883300781
Epoch [653/2000], Trn Loss: 26.2772, Val Loss: 61.2575 [(kW/hour)^2], MinVal : 60.19892883300781
Epoch [654/2000], Trn Loss: 27.4043, Val Loss: 62.5839 [(kW/hour)^2], MinVal : 60.19892883300781
Epoch [655/2000], Trn Loss: 25.8665, Val Loss: 65.3702 [(kW/hour)^2], MinVal : 60.19892883300781
Epoch [656/2000], Trn Loss: 26.8235, Val Loss: 59.5664 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [657/2000], Trn Loss: 27.0051, Val Loss: 62.1290 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [658/2000], Trn Loss: 25.9218, Val Loss: 68.4940 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [659/2000], Trn Loss: 26.6623, Val Loss: 63.9422 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [660/2000], Trn Loss: 25.8883, Val Loss: 61.7690 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [661/2000], Trn Loss: 25.5063, Val Loss: 63.9689 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [662/2000], Trn Loss: 25.7947, Val Loss: 61.9456 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [663/2000], Trn Loss: 25.6143, Val Loss: 61.6038 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [664/2000], Trn Loss: 25.7797, Val Loss: 63.8151 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [665/2000], Trn Loss: 25.6041, Val Loss: 62.0769 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [666/2000], Trn Loss: 24.2887, Val Loss: 62.2819 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [667/2000], Trn Loss: 25.0845, Val Loss: 64.4677 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [668/2000], Trn Loss: 24.5341, Val Loss: 62.9621 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [669/2000], Trn Loss: 24.4387, Val Loss: 62.1123 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [670/2000], Trn Loss: 24.3435, Val Loss: 60.5327 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [671/2000], Trn Loss: 24.6657, Val Loss: 62.8043 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [672/2000], Trn Loss: 24.0842, Val Loss: 62.1255 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [673/2000], Trn Loss: 23.8330, Val Loss: 62.2368 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [674/2000], Trn Loss: 24.1859, Val Loss: 62.9715 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [675/2000], Trn Loss: 23.4340, Val Loss: 61.3065 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [676/2000], Trn Loss: 23.8684, Val Loss: 60.4128 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [677/2000], Trn Loss: 23.3724, Val Loss: 61.6042 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [678/2000], Trn Loss: 23.4156, Val Loss: 61.3151 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [679/2000], Trn Loss: 23.1430, Val Loss: 60.1053 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [680/2000], Trn Loss: 23.5921, Val Loss: 61.4129 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [681/2000], Trn Loss: 22.7534, Val Loss: 61.1315 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [682/2000], Trn Loss: 23.1229, Val Loss: 62.2036 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [683/2000], Trn Loss: 22.9937, Val Loss: 60.3529 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [684/2000], Trn Loss: 22.7339, Val Loss: 61.6615 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [685/2000], Trn Loss: 22.6483, Val Loss: 61.8282 [(kW/hour)^2], MinVal : 59.56636047363281
Epoch [686/2000], Trn Loss: 22.6268, Val Loss: 59.1986 [(kW/hour)^2], MinVal : 59.19864273071289
Epoch [687/2000], Trn Loss: 22.7544, Val Loss: 62.2850 [(kW/hour)^2], MinVal : 59.19864273071289
Epoch [688/2000], Trn Loss: 22.8032, Val Loss: 60.0342 [(kW/hour)^2], MinVal : 59.19864273071289
Epoch [689/2000], Trn Loss: 22.1192, Val Loss: 59.2013 [(kW/hour)^2], MinVal : 59.19864273071289
Epoch [690/2000], Trn Loss: 22.6488, Val Loss: 62.3596 [(kW/hour)^2], MinVal : 59.19864273071289
Epoch [691/2000], Trn Loss: 22.2261, Val Loss: 60.9305 [(kW/hour)^2], MinVal : 59.19864273071289
Epoch [692/2000], Trn Loss: 22.7742, Val Loss: 63.3877 [(kW/hour)^2], MinVal : 59.19864273071289
Epoch [693/2000], Trn Loss: 23.4348, Val Loss: 58.8830 [(kW/hour)^2], MinVal : 58.883026123046875
Epoch [694/2000], Trn Loss: 23.7994, Val Loss: 63.0215 [(kW/hour)^2], MinVal : 58.883026123046875
Epoch [695/2000], Trn Loss: 22.9310, Val Loss: 60.8689 [(kW/hour)^2], MinVal : 58.883026123046875
Epoch [696/2000], Trn Loss: 23.2345, Val Loss: 65.1645 [(kW/hour)^2], MinVal : 58.883026123046875
Epoch [697/2000], Trn Loss: 23.8399, Val Loss: 61.3178 [(kW/hour)^2], MinVal : 58.883026123046875
Epoch [698/2000], Trn Loss: 24.2711, Val Loss: 60.5724 [(kW/hour)^2], MinVal : 58.883026123046875
Epoch [699/2000], Trn Loss: 24.1832, Val Loss: 63.0748 [(kW/hour)^2], MinVal : 58.883026123046875
Epoch [700/2000], Trn Loss: 22.8988, Val Loss: 61.5753 [(kW/hour)^2], MinVal : 58.883026123046875
Epoch [701/2000], Trn Loss: 23.3202, Val Loss: 61.1370 [(kW/hour)^2], MinVal : 58.883026123046875
Epoch [702/2000], Trn Loss: 23.3504, Val Loss: 66.0798 [(kW/hour)^2], MinVal : 58.883026123046875
Epoch [703/2000], Trn Loss: 24.6544, Val Loss: 58.0390 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [704/2000], Trn Loss: 24.2521, Val Loss: 62.8232 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [705/2000], Trn Loss: 23.0544, Val Loss: 63.4060 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [706/2000], Trn Loss: 23.0424, Val Loss: 58.2986 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [707/2000], Trn Loss: 23.3418, Val Loss: 64.5390 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [708/2000], Trn Loss: 23.1139, Val Loss: 59.5140 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [709/2000], Trn Loss: 21.6571, Val Loss: 59.0538 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [710/2000], Trn Loss: 22.0029, Val Loss: 62.5083 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [711/2000], Trn Loss: 21.9402, Val Loss: 59.7214 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [712/2000], Trn Loss: 21.9568, Val Loss: 59.5494 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [713/2000], Trn Loss: 21.4171, Val Loss: 61.7318 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [714/2000], Trn Loss: 21.8618, Val Loss: 59.1818 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [715/2000], Trn Loss: 22.0597, Val Loss: 63.7351 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [716/2000], Trn Loss: 22.3429, Val Loss: 59.9003 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [717/2000], Trn Loss: 21.6702, Val Loss: 59.7916 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [718/2000], Trn Loss: 21.3431, Val Loss: 59.5591 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [719/2000], Trn Loss: 21.2453, Val Loss: 62.5535 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [720/2000], Trn Loss: 21.5056, Val Loss: 62.1585 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [721/2000], Trn Loss: 22.8624, Val Loss: 59.6242 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [722/2000], Trn Loss: 25.7523, Val Loss: 72.8135 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [723/2000], Trn Loss: 27.7745, Val Loss: 61.6417 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [724/2000], Trn Loss: 29.8433, Val Loss: 61.2758 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [725/2000], Trn Loss: 28.7358, Val Loss: 69.7974 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [726/2000], Trn Loss: 27.7474, Val Loss: 68.8359 [(kW/hour)^2], MinVal : 58.0389518737793
Epoch [727/2000], Trn Loss: 27.6921, Val Loss: 57.6592 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [728/2000], Trn Loss: 27.3321, Val Loss: 60.4445 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [729/2000], Trn Loss: 27.2362, Val Loss: 63.4697 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [730/2000], Trn Loss: 25.3498, Val Loss: 64.8558 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [731/2000], Trn Loss: 26.4244, Val Loss: 62.2369 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [732/2000], Trn Loss: 25.5992, Val Loss: 60.6643 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [733/2000], Trn Loss: 25.0746, Val Loss: 60.9469 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [734/2000], Trn Loss: 25.0084, Val Loss: 63.8299 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [735/2000], Trn Loss: 24.6897, Val Loss: 62.4998 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [736/2000], Trn Loss: 24.2456, Val Loss: 59.8461 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [737/2000], Trn Loss: 24.2090, Val Loss: 64.9151 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [738/2000], Trn Loss: 24.3601, Val Loss: 65.5541 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [739/2000], Trn Loss: 24.1808, Val Loss: 60.2825 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [740/2000], Trn Loss: 23.7088, Val Loss: 61.9956 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [741/2000], Trn Loss: 23.9224, Val Loss: 62.4621 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [742/2000], Trn Loss: 22.2132, Val Loss: 62.3821 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [743/2000], Trn Loss: 23.6250, Val Loss: 62.1141 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [744/2000], Trn Loss: 22.2310, Val Loss: 59.8562 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [745/2000], Trn Loss: 22.2136, Val Loss: 59.3878 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [746/2000], Trn Loss: 22.4342, Val Loss: 60.6648 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [747/2000], Trn Loss: 21.6996, Val Loss: 59.3682 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [748/2000], Trn Loss: 21.4268, Val Loss: 59.9753 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [749/2000], Trn Loss: 21.2643, Val Loss: 60.7044 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [750/2000], Trn Loss: 21.4464, Val Loss: 59.8596 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [751/2000], Trn Loss: 20.6015, Val Loss: 58.7467 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [752/2000], Trn Loss: 20.8811, Val Loss: 59.2777 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [753/2000], Trn Loss: 20.9267, Val Loss: 58.5578 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [754/2000], Trn Loss: 20.3265, Val Loss: 60.2263 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [755/2000], Trn Loss: 20.4823, Val Loss: 60.2870 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [756/2000], Trn Loss: 20.3647, Val Loss: 58.4545 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [757/2000], Trn Loss: 20.0388, Val Loss: 59.8777 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [758/2000], Trn Loss: 20.0706, Val Loss: 58.8804 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [759/2000], Trn Loss: 19.7848, Val Loss: 59.0339 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [760/2000], Trn Loss: 19.8434, Val Loss: 60.2649 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [761/2000], Trn Loss: 19.7321, Val Loss: 58.4442 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [762/2000], Trn Loss: 19.4846, Val Loss: 58.8743 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [763/2000], Trn Loss: 19.4550, Val Loss: 58.5903 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [764/2000], Trn Loss: 19.3313, Val Loss: 59.1557 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [765/2000], Trn Loss: 19.1047, Val Loss: 58.0366 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [766/2000], Trn Loss: 19.2517, Val Loss: 60.2195 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [767/2000], Trn Loss: 19.3517, Val Loss: 57.6988 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [768/2000], Trn Loss: 19.0396, Val Loss: 58.4782 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [769/2000], Trn Loss: 18.9541, Val Loss: 58.2999 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [770/2000], Trn Loss: 18.9439, Val Loss: 58.1077 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [771/2000], Trn Loss: 18.5977, Val Loss: 59.1160 [(kW/hour)^2], MinVal : 57.659183502197266
Epoch [772/2000], Trn Loss: 18.7242, Val Loss: 57.5978 [(kW/hour)^2], MinVal : 57.597782135009766
Epoch [773/2000], Trn Loss: 19.1827, Val Loss: 61.3469 [(kW/hour)^2], MinVal : 57.597782135009766
Epoch [774/2000], Trn Loss: 19.9270, Val Loss: 56.3108 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [775/2000], Trn Loss: 21.8698, Val Loss: 74.9647 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [776/2000], Trn Loss: 28.3886, Val Loss: 58.6575 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [777/2000], Trn Loss: 30.0308, Val Loss: 57.3961 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [778/2000], Trn Loss: 25.1639, Val Loss: 72.4401 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [779/2000], Trn Loss: 28.5641, Val Loss: 62.7240 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [780/2000], Trn Loss: 24.7596, Val Loss: 62.6485 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [781/2000], Trn Loss: 28.5215, Val Loss: 67.9991 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [782/2000], Trn Loss: 31.0547, Val Loss: 65.3092 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [783/2000], Trn Loss: 29.5608, Val Loss: 65.8896 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [784/2000], Trn Loss: 29.2160, Val Loss: 64.7286 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [785/2000], Trn Loss: 26.5553, Val Loss: 66.0445 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [786/2000], Trn Loss: 27.6867, Val Loss: 61.9216 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [787/2000], Trn Loss: 27.6093, Val Loss: 64.1743 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [788/2000], Trn Loss: 25.5835, Val Loss: 66.8453 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [789/2000], Trn Loss: 25.5914, Val Loss: 60.3633 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [790/2000], Trn Loss: 24.0348, Val Loss: 59.9582 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [791/2000], Trn Loss: 23.6675, Val Loss: 65.2803 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [792/2000], Trn Loss: 24.5204, Val Loss: 61.4135 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [793/2000], Trn Loss: 23.1452, Val Loss: 61.0243 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [794/2000], Trn Loss: 23.1824, Val Loss: 62.8981 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [795/2000], Trn Loss: 22.8709, Val Loss: 60.6068 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [796/2000], Trn Loss: 22.2194, Val Loss: 61.3125 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [797/2000], Trn Loss: 21.6183, Val Loss: 62.5147 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [798/2000], Trn Loss: 21.7342, Val Loss: 60.2826 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [799/2000], Trn Loss: 20.9813, Val Loss: 60.4816 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [800/2000], Trn Loss: 20.7422, Val Loss: 60.8591 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [801/2000], Trn Loss: 20.7112, Val Loss: 58.6631 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [802/2000], Trn Loss: 20.8533, Val Loss: 62.7765 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [803/2000], Trn Loss: 20.7137, Val Loss: 59.1877 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [804/2000], Trn Loss: 20.3777, Val Loss: 58.5751 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [805/2000], Trn Loss: 19.8784, Val Loss: 61.2200 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [806/2000], Trn Loss: 20.0434, Val Loss: 58.3122 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [807/2000], Trn Loss: 19.8055, Val Loss: 60.3325 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [808/2000], Trn Loss: 19.6245, Val Loss: 58.5306 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [809/2000], Trn Loss: 19.6012, Val Loss: 57.4508 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [810/2000], Trn Loss: 19.4624, Val Loss: 61.9959 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [811/2000], Trn Loss: 19.9717, Val Loss: 58.0359 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [812/2000], Trn Loss: 19.2389, Val Loss: 58.0049 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [813/2000], Trn Loss: 19.8002, Val Loss: 62.9664 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [814/2000], Trn Loss: 19.6178, Val Loss: 57.8548 [(kW/hour)^2], MinVal : 56.31081771850586
Epoch [815/2000], Trn Loss: 19.5729, Val Loss: 55.6833 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [816/2000], Trn Loss: 19.2839, Val Loss: 62.9662 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [817/2000], Trn Loss: 20.5880, Val Loss: 57.7999 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [818/2000], Trn Loss: 19.7583, Val Loss: 57.6493 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [819/2000], Trn Loss: 18.5841, Val Loss: 60.6414 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [820/2000], Trn Loss: 19.3459, Val Loss: 57.5666 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [821/2000], Trn Loss: 18.3803, Val Loss: 58.3719 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [822/2000], Trn Loss: 18.7289, Val Loss: 58.7138 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [823/2000], Trn Loss: 18.4118, Val Loss: 57.6222 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [824/2000], Trn Loss: 18.1787, Val Loss: 58.9021 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [825/2000], Trn Loss: 18.2674, Val Loss: 57.7179 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [826/2000], Trn Loss: 17.8588, Val Loss: 57.7901 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [827/2000], Trn Loss: 20.5197, Val Loss: 62.2744 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [828/2000], Trn Loss: 19.3612, Val Loss: 59.7890 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [829/2000], Trn Loss: 19.8588, Val Loss: 57.9240 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [830/2000], Trn Loss: 18.8158, Val Loss: 57.6179 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [831/2000], Trn Loss: 18.5011, Val Loss: 60.5430 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [832/2000], Trn Loss: 19.7757, Val Loss: 56.9126 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [833/2000], Trn Loss: 19.2114, Val Loss: 58.9964 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [834/2000], Trn Loss: 18.8900, Val Loss: 58.7821 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [835/2000], Trn Loss: 18.5805, Val Loss: 57.2294 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [836/2000], Trn Loss: 19.4121, Val Loss: 60.2539 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [837/2000], Trn Loss: 18.6862, Val Loss: 58.6955 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [838/2000], Trn Loss: 18.3621, Val Loss: 57.3929 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [839/2000], Trn Loss: 18.2755, Val Loss: 58.8089 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [840/2000], Trn Loss: 18.6455, Val Loss: 58.1424 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [841/2000], Trn Loss: 18.3809, Val Loss: 58.1031 [(kW/hour)^2], MinVal : 55.683292388916016
Epoch [842/2000], Trn Loss: 17.4741, Val Loss: 59.6249 [(kW/hour)^2], MinVal : 55.683292388916016
