
###################################################################
###################################################################
###################################################################

Current time: 2023-10-24 04:55:37.179858

--------------------Hyperparameters--------------------

model: {'seqLeng': 60, 'input_dim': 8, 'output_dim': 1, 'in_moving_mean': False, 'decomp_kernel': [3, 6, 12], 'feature_wise_norm': False, 'nHidden': 128, 'rec_dropout': 0, 'num_layers': 2, 'activ': 'relu', 'cnn_dropout': 0, 'kernel_size': [3, 3], 'padding': [1, 1], 'stride': [1, 1], 'nb_filters': [16, 32], 'pooling': [1, 1], 'batch_start_idx': 5, 'batch_end_idx': 21, 'dropout': 0.1, 'previous_steps': 5}

learning: {'nBatch': 24, 'lr': 0.001, 'max_epoch': 2000}

plot_corr: False

loss_plot_flag: True

save_losses: True

save_result: True

Model name: RCNN


--------------------Training Mode (Training and Validating)--------------------
Training on the interval from 20220101 to 20221231.
Validating on the interval from 20220201 to 20221231.

The number of parameter in model : 210648

Epoch [1/2000], Trn Loss: 397.7275, Val Loss: 300.8621 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [65/2000], Trn Loss: 303.4378, Val Loss: 531.6149 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [66/2000], Trn Loss: 302.7738, Val Loss: 527.8005 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [67/2000], Trn Loss: 302.1150, Val Loss: 524.5731 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [68/2000], Trn Loss: 301.5046, Val Loss: 525.2031 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [69/2000], Trn Loss: 300.8338, Val Loss: 527.4715 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [70/2000], Trn Loss: 300.2393, Val Loss: 530.7551 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [71/2000], Trn Loss: 299.5732, Val Loss: 532.4918 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [72/2000], Trn Loss: 298.8880, Val Loss: 530.9917 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [73/2000], Trn Loss: 298.2658, Val Loss: 527.8026 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [74/2000], Trn Loss: 297.6516, Val Loss: 528.0571 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [75/2000], Trn Loss: 297.0483, Val Loss: 530.6436 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [76/2000], Trn Loss: 296.4064, Val Loss: 537.3798 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [77/2000], Trn Loss: 295.7220, Val Loss: 539.4857 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [78/2000], Trn Loss: 295.1244, Val Loss: 540.8283 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [79/2000], Trn Loss: 294.4269, Val Loss: 540.2884 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [80/2000], Trn Loss: 293.9116, Val Loss: 544.6680 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [81/2000], Trn Loss: 293.1568, Val Loss: 547.8647 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [82/2000], Trn Loss: 292.5963, Val Loss: 552.3203 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [83/2000], Trn Loss: 291.9611, Val Loss: 545.8569 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [84/2000], Trn Loss: 291.3604, Val Loss: 570.9681 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [85/2000], Trn Loss: 291.2496, Val Loss: 517.1971 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [86/2000], Trn Loss: 290.6216, Val Loss: 591.1477 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [87/2000], Trn Loss: 289.6294, Val Loss: 550.4356 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [88/2000], Trn Loss: 289.0525, Val Loss: 546.2455 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [89/2000], Trn Loss: 288.4721, Val Loss: 585.9308 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [90/2000], Trn Loss: 287.5760, Val Loss: 575.5844 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [91/2000], Trn Loss: 287.1948, Val Loss: 555.1911 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [92/2000], Trn Loss: 286.3976, Val Loss: 573.8348 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [93/2000], Trn Loss: 286.0025, Val Loss: 593.7201 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [94/2000], Trn Loss: 285.2377, Val Loss: 574.2467 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [95/2000], Trn Loss: 284.6575, Val Loss: 568.9514 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [96/2000], Trn Loss: 284.0611, Val Loss: 591.7131 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [97/2000], Trn Loss: 283.4092, Val Loss: 593.1398 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [98/2000], Trn Loss: 282.7433, Val Loss: 576.1954 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [99/2000], Trn Loss: 282.1484, Val Loss: 578.9687 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [100/2000], Trn Loss: 281.5063, Val Loss: 589.8367 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [101/2000], Trn Loss: 280.8808, Val Loss: 584.4902 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [102/2000], Trn Loss: 280.2480, Val Loss: 578.3077 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [103/2000], Trn Loss: 279.5408, Val Loss: 581.6118 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [104/2000], Trn Loss: 279.0377, Val Loss: 581.5792 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [105/2000], Trn Loss: 278.3912, Val Loss: 580.4489 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [106/2000], Trn Loss: 277.7060, Val Loss: 569.3752 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [107/2000], Trn Loss: 277.0957, Val Loss: 572.7494 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [108/2000], Trn Loss: 276.3890, Val Loss: 571.3055 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [109/2000], Trn Loss: 275.7771, Val Loss: 560.8881 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [110/2000], Trn Loss: 275.1952, Val Loss: 571.7387 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [111/2000], Trn Loss: 274.9679, Val Loss: 516.7271 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [112/2000], Trn Loss: 275.4583, Val Loss: 585.1000 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [113/2000], Trn Loss: 274.8786, Val Loss: 535.1450 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [114/2000], Trn Loss: 273.9761, Val Loss: 543.9099 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [115/2000], Trn Loss: 272.5489, Val Loss: 570.7678 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [116/2000], Trn Loss: 273.0511, Val Loss: 578.3486 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [117/2000], Trn Loss: 271.3133, Val Loss: 566.6422 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [118/2000], Trn Loss: 271.5566, Val Loss: 555.6362 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [119/2000], Trn Loss: 270.4865, Val Loss: 557.9618 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [120/2000], Trn Loss: 269.3905, Val Loss: 573.2688 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [121/2000], Trn Loss: 269.6265, Val Loss: 580.9924 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [122/2000], Trn Loss: 268.1864, Val Loss: 579.6558 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [123/2000], Trn Loss: 267.9092, Val Loss: 581.0182 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [124/2000], Trn Loss: 267.3785, Val Loss: 575.8112 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [125/2000], Trn Loss: 266.2720, Val Loss: 556.8085 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [126/2000], Trn Loss: 266.0302, Val Loss: 546.6732 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [127/2000], Trn Loss: 265.1623, Val Loss: 540.5136 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [128/2000], Trn Loss: 264.5564, Val Loss: 540.9338 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [129/2000], Trn Loss: 263.9522, Val Loss: 544.1619 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [130/2000], Trn Loss: 263.0079, Val Loss: 547.2762 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [131/2000], Trn Loss: 262.7046, Val Loss: 542.9676 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [132/2000], Trn Loss: 261.7282, Val Loss: 527.7610 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [133/2000], Trn Loss: 261.1632, Val Loss: 518.7498 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [134/2000], Trn Loss: 260.5727, Val Loss: 514.7579 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [135/2000], Trn Loss: 259.8247, Val Loss: 504.5715 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [136/2000], Trn Loss: 259.2911, Val Loss: 477.9215 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [137/2000], Trn Loss: 258.5450, Val Loss: 493.0221 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [138/2000], Trn Loss: 258.0359, Val Loss: 510.8285 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [139/2000], Trn Loss: 257.2441, Val Loss: 498.6671 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [140/2000], Trn Loss: 256.7476, Val Loss: 466.1854 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [141/2000], Trn Loss: 256.0760, Val Loss: 484.4425 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [142/2000], Trn Loss: 255.4179, Val Loss: 489.2074 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [143/2000], Trn Loss: 254.7691, Val Loss: 480.3505 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [144/2000], Trn Loss: 254.1134, Val Loss: 483.6501 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [145/2000], Trn Loss: 253.4843, Val Loss: 493.0082 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [146/2000], Trn Loss: 252.8196, Val Loss: 500.0001 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [147/2000], Trn Loss: 252.0501, Val Loss: 505.4478 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [148/2000], Trn Loss: 251.5040, Val Loss: 494.9820 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [149/2000], Trn Loss: 250.8533, Val Loss: 480.6982 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [150/2000], Trn Loss: 250.2157, Val Loss: 504.0440 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [151/2000], Trn Loss: 249.5353, Val Loss: 498.1474 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [152/2000], Trn Loss: 248.7710, Val Loss: 466.3484 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [153/2000], Trn Loss: 247.9784, Val Loss: 482.4091 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [154/2000], Trn Loss: 247.1938, Val Loss: 476.2416 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [155/2000], Trn Loss: 246.5352, Val Loss: 486.9019 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [156/2000], Trn Loss: 246.3138, Val Loss: 453.4829 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [157/2000], Trn Loss: 245.2983, Val Loss: 495.6130 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [158/2000], Trn Loss: 244.3587, Val Loss: 454.6031 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [159/2000], Trn Loss: 243.5860, Val Loss: 450.7508 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [160/2000], Trn Loss: 242.9512, Val Loss: 485.6680 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [161/2000], Trn Loss: 242.3061, Val Loss: 495.4875 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [162/2000], Trn Loss: 241.4157, Val Loss: 486.1646 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [163/2000], Trn Loss: 240.8358, Val Loss: 473.2846 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [164/2000], Trn Loss: 240.2778, Val Loss: 466.1788 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [165/2000], Trn Loss: 239.3971, Val Loss: 472.7356 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [166/2000], Trn Loss: 238.5898, Val Loss: 464.1822 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [167/2000], Trn Loss: 238.3239, Val Loss: 449.4207 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [168/2000], Trn Loss: 237.3675, Val Loss: 486.1370 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [169/2000], Trn Loss: 236.6770, Val Loss: 475.1442 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [170/2000], Trn Loss: 235.8156, Val Loss: 457.8103 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [171/2000], Trn Loss: 235.4043, Val Loss: 468.0846 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [172/2000], Trn Loss: 235.5927, Val Loss: 448.3239 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [173/2000], Trn Loss: 234.0533, Val Loss: 468.6228 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [174/2000], Trn Loss: 236.2137, Val Loss: 529.0579 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [175/2000], Trn Loss: 241.5296, Val Loss: 317.6151 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [176/2000], Trn Loss: 240.9139, Val Loss: 433.1902 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [177/2000], Trn Loss: 242.0585, Val Loss: 452.6028 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [178/2000], Trn Loss: 241.3091, Val Loss: 471.9339 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [179/2000], Trn Loss: 239.8354, Val Loss: 495.7430 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [180/2000], Trn Loss: 238.1918, Val Loss: 517.9526 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [181/2000], Trn Loss: 236.5297, Val Loss: 540.7206 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [182/2000], Trn Loss: 235.1020, Val Loss: 557.1729 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [183/2000], Trn Loss: 234.3307, Val Loss: 553.6913 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [184/2000], Trn Loss: 233.7796, Val Loss: 516.8918 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [185/2000], Trn Loss: 232.6527, Val Loss: 470.7795 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [186/2000], Trn Loss: 231.2480, Val Loss: 437.8161 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [187/2000], Trn Loss: 230.1803, Val Loss: 419.0139 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [188/2000], Trn Loss: 229.5835, Val Loss: 409.7463 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [189/2000], Trn Loss: 229.0191, Val Loss: 405.8226 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [190/2000], Trn Loss: 228.2991, Val Loss: 405.1257 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [191/2000], Trn Loss: 227.4983, Val Loss: 406.9834 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [192/2000], Trn Loss: 226.9156, Val Loss: 410.3191 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [193/2000], Trn Loss: 226.0085, Val Loss: 414.1484 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [194/2000], Trn Loss: 225.1771, Val Loss: 418.2248 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [195/2000], Trn Loss: 224.3695, Val Loss: 423.1848 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [196/2000], Trn Loss: 223.6268, Val Loss: 429.5365 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [197/2000], Trn Loss: 223.0054, Val Loss: 437.0764 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [198/2000], Trn Loss: 222.1801, Val Loss: 445.5365 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [199/2000], Trn Loss: 221.5683, Val Loss: 454.1064 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [200/2000], Trn Loss: 220.8724, Val Loss: 460.9743 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [201/2000], Trn Loss: 220.1643, Val Loss: 463.9066 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [202/2000], Trn Loss: 219.2719, Val Loss: 462.3014 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [203/2000], Trn Loss: 218.4555, Val Loss: 457.4332 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [204/2000], Trn Loss: 217.8219, Val Loss: 451.5111 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [205/2000], Trn Loss: 217.0790, Val Loss: 445.2506 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [206/2000], Trn Loss: 216.3553, Val Loss: 439.8665 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [207/2000], Trn Loss: 215.6232, Val Loss: 437.1402 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [208/2000], Trn Loss: 215.0652, Val Loss: 437.8208 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [209/2000], Trn Loss: 214.2781, Val Loss: 441.5680 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [210/2000], Trn Loss: 213.4879, Val Loss: 446.9139 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [211/2000], Trn Loss: 212.7391, Val Loss: 452.9148 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [212/2000], Trn Loss: 212.1011, Val Loss: 458.9189 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [213/2000], Trn Loss: 211.4102, Val Loss: 464.7897 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [214/2000], Trn Loss: 210.7396, Val Loss: 469.6518 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [215/2000], Trn Loss: 209.9977, Val Loss: 472.8910 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [216/2000], Trn Loss: 209.3033, Val Loss: 473.0085 [(kW/hour)^2], MinVal : 300.8620910644531
Epoch [217/2000], Trn Loss: 208.6463, Val Loss: 469.7755 [(kW/hour)^2], MinVal : 300.8620910644531
