date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-02-23 06:50:00,266.5,3.0,0.82,386.28,387.38,386.48,1.4,8.9,8.4,4.18,60680.91,60.0,0.0,0.0,-8.100000381,-6.3
2022-02-23 07:10:00,562.5,3.3,1.89,385.72,387.02,386.18,1.5,8.7,8.4,4.15,60680.91,59.9,0.0,0.0,-7.899999619,-6.4
2022-02-23 07:15:00,610.5,3.7,2.33,386.08,387.52,386.58,1.4,8.8,8.6,4.2,60680.91,59.9,9.45,11.81,-7.899999619,-6.5
2022-02-23 07:20:00,641.5,4.1,2.66,386.48,387.88,386.78,1.2,8.8,8.6,4.16,60680.91,59.9,12.6,14.96,-7.800000191,-6.5
2022-02-23 07:25:00,668.5,5.4,3.63,386.4,387.87,386.48,1.2,9.4,9.4,4.47,60680.91,60.0,24.41,27.96,-7.699999809,-6.6
2022-02-23 07:30:00,668.5,7.9,5.28,386.12,387.86,386.52,1.0,11.9,11.9,5.54,60680.91,60.0,49.61,55.52,-7.399999619,-6.5
2022-02-23 07:35:00,683.5,7.1,4.92,384.99,386.79,385.29,1.0,11.1,11.2,5.19,60681.32000000001,59.9,38.98,43.71,-6.800000191,-6.5
2022-02-23 07:40:00,659.5,8.7,5.73,385.78,387.42,386.28,0.8,12.7,12.9,5.89,60681.91,59.9,51.58,57.49,-6.899999619,-6.5
2022-02-23 07:45:00,689.0,13.8,9.53,386.68,389.38,387.68,1.1,20.1,20.4,9.33,60682.41,59.9,96.86,106.31,-6.199999809,-6.4
2022-02-23 07:50:00,689.5,15.8,10.99,386.88,389.46,388.28,1.7,23.4,23.7,10.95,60683.110000000015,60.0,114.19,124.82,-5.5,-6.3
2022-02-23 07:55:00,672.0,16.4,11.04,387.53,390.63,388.98,2.2,23.5,24.0,11.18,60684.20999999999,59.9,114.58,124.82,-4.800000191,-6.2
2022-02-23 08:00:00,667.5,19.2,12.76,387.32,390.48,389.22,2.9,27.8,28.2,13.25,60685.0,59.9,136.24,148.05,-4.399999619,-6.1
2022-02-23 08:05:00,675.5,23.0,15.55,388.22,391.42,389.58,4.3,33.8,34.4,16.34,60686.610000000015,59.9,172.86,187.82,-3.399999619,-6.0
2022-02-23 08:10:00,673.5,23.4,15.83,388.12,391.25,389.77,5.0,34.1,34.9,16.68,60687.91,59.9,176.4,192.15,-2.899999619,-6.0
2022-02-23 08:15:00,664.5,26.5,17.69,387.98,391.28,389.68,7.1,38.2,39.3,19.06,60689.41,59.9,200.81,218.14,-1.799999237,-5.7
2022-02-23 08:20:00,660.5,26.3,17.45,388.58,391.88,389.98,6.0,37.5,38.5,18.5,60690.91,60.0,198.84,216.17,-1.200000763,-5.7
2022-02-23 08:25:00,660.5,29.9,19.8,387.62,391.28,389.28,8.9,42.9,44.3,21.64,60692.70999999999,59.9,231.13,251.21,-0.600000381,-5.6
2022-02-23 08:30:00,657.5,29.3,19.32,385.24,388.54,386.47,8.6,41.9,43.1,20.93,60694.110000000015,59.9,226.01,246.09,0.0,-5.3
2022-02-23 08:35:00,652.5,32.2,21.28,385.38,389.28,386.86,12.2,45.8,47.5,23.62,60696.41,59.9,256.73,278.77,2.399999619,-4.7
2022-02-23 08:40:00,647.0,33.9,22.21,385.87,388.88,386.68,12.7,48.0,50.3,24.84,60698.0,60.0,277.59,300.43,3.5,-4.7
2022-02-23 08:45:00,646.0,36.0,23.16,382.08,385.38,383.42,12.1,51.5,53.2,25.9,60700.5,59.9,308.7,331.93,4.5,-4.6
2022-02-23 08:50:00,639.5,37.5,23.96,382.58,386.54,383.88,10.1,53.8,55.1,26.45,60702.32000000001,59.9,326.81,352.01,5.399999619,-4.2
2022-02-23 08:55:00,638.0,39.2,25.05,382.88,386.38,383.88,14.8,55.8,57.8,28.53,60705.110000000015,59.9,348.08,373.27,6.399999619,-4.0
2022-02-23 09:00:00,633.0,40.7,25.61,382.1,386.08,383.3,16.8,56.5,58.6,29.27,60707.0,59.9,359.1,385.88,6.100000381,-4.2
2022-02-23 09:05:00,635.5,41.6,26.61,385.78,389.98,387.18,17.5,58.0,60.5,30.48,60710.0,59.9,381.15,409.5,7.0,-3.3
2022-02-23 09:10:00,630.0,43.2,27.37,384.22,388.57,385.78,12.3,63.0,64.9,31.32,60712.610000000015,60.0,394.14,424.46,7.5,-3.1
2022-02-23 09:15:00,625.5,44.9,28.22,381.16,385.37,382.72,19.2,62.4,64.9,32.45,60715.20999999999,59.9,405.96,437.06,7.5,-3.6
2022-02-23 09:20:00,623.0,45.9,28.43,381.24,385.69,382.94,11.7,67.0,68.9,32.73,60717.41,60.0,395.72,429.58,8.100000381,-3.2
2022-02-23 09:25:00,638.0,45.8,28.99,382.98,387.18,384.38,20.8,62.7,65.7,33.19,60720.70999999999,59.9,397.69,432.73,9.799999237,-2.9
2022-02-23 09:30:00,634.0,45.4,29.28,383.88,387.72,385.28,20.3,63.1,66.3,33.37,60722.91,59.9,407.53,443.36,11.20000076,-2.2
2022-02-23 09:35:00,633.0,46.5,30.11,383.28,387.63,384.15,11.7,68.5,70.5,33.56,60726.41,59.9,427.22,462.26,11.79999924,-2.5
2022-02-23 09:40:00,629.5,47.6,30.54,384.75,389.06,386.22,13.3,69.7,71.8,34.62,60728.70999999999,59.9,457.54,492.98,12.40000153,-2.6
2022-02-23 09:45:00,641.5,47.9,30.98,384.65,388.44,385.37,24.5,66.0,68.5,35.48,60732.20999999999,59.9,487.07,516.99,13.79999924,-1.6
2022-02-23 09:50:00,639.0,47.9,31.14,383.82,387.95,384.88,22.6,67.3,70.0,35.64,60734.5,60.0,498.88,532.74,14.5,-1.7
2022-02-23 09:55:00,632.5,48.5,31.67,383.04,387.66,384.12,13.6,71.8,73.6,35.4,60738.110000000015,60.1,467.77,554.79,15.90000153,-1.4
2022-02-23 10:00:00,638.5,49.1,32.05,385.37,389.67,386.53,23.8,68.0,70.6,36.35,60740.610000000015,60.0,473.68,562.67,15.09999847,-2.1
2022-02-23 10:05:00,630.5,53.2,32.48,384.72,388.68,385.85,26.3,69.8,72.6,37.68,60744.20999999999,59.9,529.59,528.02,16.79999924,-1.4
2022-02-23 10:10:00,623.0,51.7,32.68,383.42,387.58,384.62,26.6,69.3,72.3,37.45,60746.70999999999,60.0,534.32,529.99,16.5,-1.1
2022-02-23 10:15:00,633.0,52.6,32.72,386.83,391.47,388.32,15.2,71.4,74.1,36.14,60750.41,59.8,555.58,595.35,18.79999924,-0.4
2022-02-23 10:20:00,636.0,48.8,32.94,386.54,390.42,387.54,26.6,68.8,71.9,37.53,60752.91,59.9,564.24,603.62,20.79999924,0.0
2022-02-23 10:25:00,611.5,51.2,32.92,384.1,388.68,385.22,13.9,72.9,74.8,36.08,60756.70999999999,60.0,524.47,571.72,22.0,0.3
2022-02-23 10:30:00,631.0,53.3,34.19,385.65,389.54,386.57,28.6,71.3,74.5,39.03,60759.20999999999,60.0,531.56,576.45,20.5,1.0
2022-02-23 10:35:00,638.5,53.0,34.82,385.52,389.62,386.72,26.8,72.6,76.4,39.35,60763.20999999999,59.9,537.47,581.96,19.09999847,1.4
2022-02-23 10:40:00,631.5,54.9,35.15,385.55,389.82,386.8,15.1,78.5,80.8,39.07,60766.5,59.9,546.13,590.23,19.79999924,1.8
2022-02-23 10:45:00,640.0,56.3,34.65,385.35,389.25,386.16,27.7,72.9,74.9,39.24,60769.82000000001,60.0,550.07,595.74,21.59999847,1.4
2022-02-23 10:50:00,621.5,54.6,34.82,388.12,392.48,389.48,13.2,75.8,77.5,37.56,60772.41,60.0,558.73,603.62,21.20000076,1.7
2022-02-23 10:55:00,628.0,55.7,35.05,386.11,389.72,387.02,29.0,73.0,76.3,39.94,60776.32000000001,60.0,567.79,612.67,18.79999924,2.5
2022-02-23 11:00:00,631.0,56.1,35.43,385.42,389.17,386.42,29.3,73.9,78.3,40.59,60779.0,60.1,572.51,619.37,20.20000076,1.4
2022-02-23 11:05:00,635.5,59.5,36.26,385.26,389.3,386.52,32.2,74.9,78.0,41.4,60783.110000000015,60.0,578.03,622.52,18.59999847,1.5
2022-02-23 11:10:00,634.5,55.3,36.84,385.22,389.52,386.67,31.4,76.5,80.0,42.05,60785.82000000001,60.0,590.63,637.09,19.70000076,1.0
2022-02-23 11:15:00,641.0,54.2,36.25,385.35,389.25,386.45,30.2,76.3,79.6,41.62,60787.91,60.0,598.5,644.17,21.59999847,1.5
2022-02-23 11:20:00,634.5,56.4,35.79,386.26,390.02,387.36,32.9,73.8,76.8,41.13,60792.70999999999,60.1,599.29,647.72,22.29999924,1.6
2022-02-23 11:25:00,632.0,61.2,36.4,382.42,386.55,383.69,32.5,75.7,78.8,41.52,60796.82000000001,59.9,608.74,655.59,24.09999847,2.3
2022-02-23 11:30:00,633.0,55.0,36.85,383.25,387.54,384.62,32.6,76.6,79.9,42.09,60799.5,59.9,611.89,657.56,21.20000076,2.6
2022-02-23 11:35:00,641.0,55.8,37.06,383.99,389.06,386.55,14.0,81.8,83.1,40.02,60803.70999999999,60.0,614.64,659.92,18.90000153,2.4
2022-02-23 11:40:00,639.0,59.1,36.14,384.86,388.83,386.72,32.1,74.3,76.2,40.82,60806.41,60.0,617.4,662.29,20.79999924,2.6
2022-02-23 11:45:00,622.0,60.9,36.26,383.79,388.87,386.12,13.3,75.0,77.6,37.08,60810.610000000015,59.9,621.73,667.01,19.09999847,2.8
2022-02-23 11:50:00,636.0,57.2,35.35,383.76,388.95,386.14,29.0,75.0,78.0,40.65,60813.20999999999,59.8,620.94,663.47,21.0,3.8
2022-02-23 11:55:00,629.0,58.2,36.45,383.68,388.48,386.12,31.2,75.2,77.9,41.14,60817.32000000001,60.1,624.09,667.8,19.59999847,3.7
2022-02-23 12:00:00,639.5,53.4,35.87,386.11,391.15,388.95,28.3,75.4,79.0,41.08,60820.0,60.1,623.7,667.8,18.70000076,3.8
2022-02-23 12:05:00,638.0,59.4,36.15,381.69,386.54,384.36,31.1,75.5,78.7,41.17,60824.110000000015,59.8,623.7,667.8,20.40000153,3.5
2022-02-23 12:10:00,625.5,57.4,36.14,381.06,385.52,383.62,30.5,76.2,78.9,41.14,60826.610000000015,60.0,624.88,666.22,17.59999847,3.6
2022-02-23 12:15:00,637.5,54.5,36.41,382.94,387.88,385.72,29.2,77.7,79.9,41.65,60830.91,59.9,624.09,666.22,14.59999847,2.6
2022-02-23 12:20:00,614.5,58.3,35.99,380.98,386.33,383.84,15.0,81.4,83.8,40.03,60833.610000000015,60.0,628.42,667.8,16.09999847,2.8
2022-02-23 12:25:00,626.5,57.8,36.18,380.99,385.4,383.38,29.6,75.3,78.5,40.64,60837.70999999999,59.9,624.88,666.22,15.90000153,2.8
2022-02-23 12:30:00,636.0,54.7,35.41,381.32,386.16,384.02,30.3,77.2,79.1,41.42,60840.41,60.0,625.67,667.41,12.59999847,2.3
2022-02-23 12:35:00,612.0,59.7,35.32,379.99,385.68,383.22,14.4,79.4,81.1,38.78,60844.41,59.8,624.88,665.83,14.70000076,2.9
2022-02-23 12:40:00,630.0,57.8,35.03,380.38,385.18,383.16,30.9,74.1,76.8,40.25,60847.0,60.0,623.31,662.68,15.29999924,3.2
2022-02-23 12:45:00,638.0,55.2,34.97,380.51,385.15,383.38,29.2,74.1,76.9,39.91,60850.91,59.9,620.16,659.14,13.29999924,2.6
2022-02-23 12:50:00,634.0,54.8,35.0,379.52,384.88,382.72,13.2,79.9,81.6,38.68,60853.70999999999,60.0,618.97,657.17,11.0,2.3
2022-02-23 12:55:00,616.5,57.3,35.14,379.72,384.28,382.78,30.4,74.3,77.7,40.32,60857.610000000015,60.0,617.79,657.56,14.09999847,2.4
2022-02-23 13:00:00,620.0,55.8,34.71,379.58,384.33,382.38,28.0,75.4,78.7,40.24,60860.20999999999,60.0,616.22,653.23,16.29999924,3.1
2022-02-23 13:05:00,614.0,55.4,34.8,378.54,383.04,381.02,29.0,75.4,77.7,40.1,60864.32000000001,60.1,612.67,650.87,17.59999847,3.1
2022-02-23 13:10:00,630.0,52.2,34.04,380.68,385.08,383.38,29.7,72.5,75.3,39.31,60866.91,59.9,611.49,646.93,18.20000076,3.4
2022-02-23 13:15:00,625.0,54.1,33.82,384.57,388.87,386.98,27.4,71.1,74.2,38.62,60870.82000000001,60.1,606.38,642.99,15.29999924,2.6
2022-02-23 13:20:00,631.5,56.1,34.08,383.95,388.72,386.02,12.8,76.7,78.7,37.59,60873.41,59.9,602.04,637.48,14.20000076,2.3
2022-02-23 13:25:00,634.0,56.8,34.65,383.51,388.01,385.92,28.1,72.2,75.2,39.15,60877.20999999999,60.0,597.32,631.97,13.90000153,1.9
2022-02-23 13:30:00,635.0,51.1,33.96,383.76,388.08,385.92,28.8,71.5,74.4,38.98,60879.82000000001,60.0,591.81,625.67,16.40000153,3.1
2022-02-23 13:35:00,624.0,53.5,33.62,382.49,387.42,385.24,11.9,77.9,79.5,37.73,60883.70999999999,59.9,586.69,618.58,17.40000153,3.3
2022-02-23 13:40:00,634.5,52.4,33.94,382.45,386.54,384.75,27.0,72.1,74.3,38.56,60886.32000000001,59.9,583.54,615.43,13.5,2.1
2022-02-23 13:45:00,633.0,51.5,33.29,381.5,385.54,383.32,27.2,69.6,71.3,37.26,60890.110000000015,60.0,577.24,609.92,14.59999847,2.6
2022-02-23 13:50:00,630.0,52.4,32.81,381.73,386.08,383.72,25.4,70.4,74.3,37.75,60892.610000000015,60.0,571.33,601.65,16.20000076,3.3
