date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-02-24 06:45:00,346.5,2.9,1.04,386.88,388.48,387.18,1.4,8.9,8.4,4.19,60968.32000000001,59.9,0.0,0.0,-6.0,-4.6
2022-02-24 06:50:00,205.5,3.0,0.64,386.92,388.34,387.44,1.5,8.8,8.4,4.19,60968.32000000001,59.9,0.0,0.0,-6.100000381,-4.6
2022-02-24 06:55:00,244.0,3.2,0.8,386.58,388.42,387.58,1.3,8.8,8.4,4.14,60968.32000000001,59.9,0.0,0.0,-6.100000381,-4.6
2022-02-24 07:00:00,527.5,3.2,1.71,386.58,388.18,387.18,1.4,8.8,8.4,4.16,60968.32000000001,60.0,0.0,0.0,-6.100000381,-4.6
2022-02-24 07:05:00,597.5,3.6,2.16,386.12,387.92,387.14,1.3,8.7,8.5,4.14,60968.32000000001,59.9,0.0,9.84,-6.199999809,-4.5
2022-02-24 07:10:00,648.5,4.7,3.08,386.12,387.98,386.96,1.4,9.1,8.9,4.34,60968.32000000001,59.9,18.9,22.05,-6.0,-4.5
2022-02-24 07:15:00,677.5,6.2,4.26,385.92,387.62,386.58,1.2,10.1,10.1,4.78,60968.32000000001,59.9,36.22,40.95,-5.5,-4.4
2022-02-24 07:20:00,669.5,7.6,5.16,386.47,388.58,387.87,1.0,11.4,11.5,5.36,60968.41,59.9,48.04,53.55,-5.199999809,-4.3
2022-02-24 07:25:00,689.5,9.4,6.58,386.67,389.07,388.07,0.9,13.9,14.1,6.48,60969.0,59.9,64.97,72.06,-4.5,-4.2
2022-02-24 07:30:00,689.5,11.6,8.09,386.77,388.88,387.98,0.9,16.9,17.1,7.82,60969.610000000015,59.9,79.93,88.2,-4.100000381,-4.0
2022-02-24 07:35:00,680.5,13.6,9.33,386.07,388.44,387.28,1.3,19.7,20.0,9.18,60970.32000000001,59.9,94.89,103.95,-3.600000381,-3.9
2022-02-24 07:40:00,679.0,15.2,10.33,387.47,389.97,388.58,1.8,21.9,22.3,10.33,60970.91,60.0,107.1,116.94,-3.200000763,-3.8
2022-02-24 07:45:00,687.5,17.1,11.8,387.68,390.64,389.28,2.2,25.0,25.4,11.84,60972.110000000015,60.0,125.21,136.63,-2.5,-3.6
2022-02-24 07:50:00,674.5,18.8,12.75,387.88,390.68,389.42,2.9,27.3,27.8,13.06,60972.91,59.9,136.63,149.23,-2.100000381,-3.6
2022-02-24 07:55:00,674.5,20.8,14.12,387.58,390.72,389.92,3.5,30.4,30.9,14.6,60974.32000000001,59.9,153.56,167.34,-1.5,-3.3
2022-02-24 08:00:00,670.0,22.5,15.12,388.08,391.59,390.09,4.7,32.6,33.2,15.9,60975.32000000001,59.9,166.56,181.52,-1.0,-3.2
2022-02-24 08:05:00,667.5,24.5,16.53,388.69,391.49,389.89,5.2,35.8,36.5,17.47,60977.0,59.9,185.06,201.21,-0.200000763,-2.9
2022-02-24 08:10:00,667.5,25.9,17.39,388.88,391.78,390.08,6.6,37.6,38.6,18.68,60978.20999999999,59.9,196.88,214.2,0.299999237,-2.7
2022-02-24 08:15:00,666.0,28.0,18.71,388.22,391.48,389.92,7.8,40.8,41.8,20.38,60980.110000000015,60.0,213.81,232.71,1.0,-2.6
2022-02-24 08:20:00,665.5,29.4,19.56,389.15,392.74,391.12,8.4,42.2,43.3,21.23,60981.5,59.9,226.41,246.09,1.600000381,-2.3
2022-02-24 08:25:00,653.5,31.4,20.68,388.43,392.5,390.66,10.4,44.8,46.4,22.95,60983.91,59.9,244.13,265.39,2.399999619,-2.0
2022-02-24 08:30:00,656.5,33.0,21.43,388.68,392.28,390.68,10.7,46.4,47.9,23.71,60985.32000000001,59.9,255.54,278.38,3.0,-1.8
2022-02-24 08:35:00,647.5,34.6,22.47,387.38,390.48,388.92,12.8,48.9,50.8,25.29,60987.70999999999,59.9,275.23,298.46,3.700000763,-1.5
2022-02-24 08:40:00,648.5,36.1,23.24,385.16,388.75,386.55,14.3,50.0,52.2,26.05,60989.41,59.9,295.31,319.73,4.299999237,-1.4
2022-02-24 08:45:00,647.5,37.5,24.17,385.73,389.53,387.76,13.8,53.2,55.5,27.46,60992.0,59.9,327.21,352.8,5.200000763,-1.0
2022-02-24 08:50:00,640.0,39.2,24.85,385.86,389.68,387.22,17.9,53.7,56.4,28.68,60994.0,60.0,341.38,368.16,5.799999237,-0.9
2022-02-24 08:55:00,643.5,39.5,25.72,384.68,388.98,386.38,16.0,56.6,58.5,29.31,60996.91,59.9,359.89,387.84,6.5,-0.7
2022-02-24 09:00:00,640.5,41.0,26.28,381.32,385.15,382.92,19.3,58.5,60.8,30.7,60998.82000000001,60.0,373.27,402.81,7.399999619,-0.5
2022-02-24 09:05:00,628.5,43.0,27.11,381.47,385.42,383.48,18.8,59.5,61.6,31.02,61001.91,60.0,392.17,422.1,9.0,0.0
2022-02-24 09:10:00,626.0,44.1,27.58,381.63,385.88,383.62,12.0,64.6,66.4,31.74,61004.0,60.1,402.02,432.34,9.700000763,0.2
