date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-02-08 07:05:00,323.5,2.9,0.94,385.06,386.94,385.88,1.8,8.8,8.3,4.21,57167.91,59.9,0.0,0.0,-3.299999237,-1.4
2022-02-08 07:20:00,526.5,3.1,1.68,384.17,385.74,384.56,1.3,8.8,8.5,4.13,57167.91,60.0,0.0,0.0,-3.200000763,-1.4
2022-02-08 07:25:00,613.5,3.6,2.23,383.87,385.57,384.18,1.4,8.8,8.6,4.18,57167.91,60.0,9.06,11.42,-3.0,-1.5
2022-02-08 07:30:00,640.0,4.0,2.64,385.08,386.58,385.78,1.3,8.9,8.7,4.21,57167.91,60.0,13.78,16.54,-2.899999619,-1.3
2022-02-08 07:35:00,656.5,5.5,3.67,385.31,387.14,386.14,1.2,9.6,9.6,4.55,57167.91,60.0,27.56,31.11,-2.399999619,-1.2
2022-02-08 07:40:00,664.0,6.4,4.31,385.53,387.2,386.0,1.0,10.4,10.5,4.89,57167.91,60.0,36.22,40.95,-2.100000381,-1.2
2022-02-08 07:45:00,671.5,7.7,5.29,386.08,388.18,387.08,0.9,11.8,12.0,5.53,57168.32000000001,60.0,48.43,53.94,-1.600000381,-1.0
2022-02-08 07:50:00,669.5,8.7,5.88,386.42,389.02,387.42,0.9,13.0,13.1,6.05,57168.91,59.9,55.91,61.82,-1.399999619,-1.1
2022-02-08 07:55:00,648.5,7.9,5.2,386.04,387.92,386.47,1.2,11.9,11.9,5.59,57169.32000000001,60.0,50.01,54.73,-1.200000763,-1.0
2022-02-08 08:00:00,654.0,7.9,5.28,386.2,388.6,387.5,0.8,12.0,12.1,5.58,57169.91,59.9,50.79,55.91,-0.899999619,-0.9
2022-02-08 08:05:00,646.5,7.1,4.68,386.37,388.04,386.94,1.1,11.1,11.1,5.21,57170.20999999999,59.9,44.1,48.43,-0.700000763,-0.8
