
###################################################################
###################################################################
###################################################################

Current time: 2023-11-07 04:35:07.316686

--------------------Hyperparameters--------------------

model: {'seqLeng': 60, 'input_dim': 8, 'output_dim': 1, 'in_moving_mean': False, 'decomp_kernel': [3, 6, 12], 'feature_wise_norm': False, 'nHidden': 128, 'rec_dropout': 0, 'num_layers': 2, 'activ': 'relu', 'cnn_dropout': 0, 'kernel_size': [3, 3], 'padding': [1, 1], 'stride': [1, 1], 'nb_filters': [16, 32], 'pooling': [1, 1], 'batch_start_idx': 5, 'batch_end_idx': 21, 'dropout': 0.5, 'previous_steps': 5}

learning: {'nBatch': 24, 'lr': 0.001, 'max_epoch': 2000}

plot_corr: False

loss_plot_flag: True

save_losses: True

save_result: True

Model name: RCNN


--------------------Training Mode (Training and Validating)--------------------
Training on the interval from 20220101 to 20221231.
Validating on the interval from 20220201 to 20221231.

The number of parameter in model : 210648

Epoch [1/2000], Trn Loss: 384.1365, Val Loss: 271.1381 [(kW/hour)^2], MinVal : 271.13812255859375
Epoch [29/2000], Trn Loss: 308.8309, Val Loss: 353.3047 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [30/2000], Trn Loss: 307.1314, Val Loss: 356.6576 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [31/2000], Trn Loss: 305.5804, Val Loss: 359.1713 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [32/2000], Trn Loss: 303.5646, Val Loss: 359.3508 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [33/2000], Trn Loss: 301.1165, Val Loss: 358.8035 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [34/2000], Trn Loss: 299.5040, Val Loss: 358.0891 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [35/2000], Trn Loss: 298.2724, Val Loss: 357.0071 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [36/2000], Trn Loss: 297.0895, Val Loss: 355.1996 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [37/2000], Trn Loss: 296.2037, Val Loss: 354.1136 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [38/2000], Trn Loss: 295.2321, Val Loss: 354.4821 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [39/2000], Trn Loss: 294.2491, Val Loss: 356.6656 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [40/2000], Trn Loss: 293.4781, Val Loss: 360.6619 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [41/2000], Trn Loss: 292.5072, Val Loss: 365.6792 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [42/2000], Trn Loss: 291.5880, Val Loss: 370.1749 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [43/2000], Trn Loss: 290.5142, Val Loss: 371.0817 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [44/2000], Trn Loss: 289.7162, Val Loss: 366.3936 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [45/2000], Trn Loss: 288.8521, Val Loss: 359.1971 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [46/2000], Trn Loss: 287.8164, Val Loss: 353.8427 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [47/2000], Trn Loss: 286.9850, Val Loss: 351.9564 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [48/2000], Trn Loss: 286.2441, Val Loss: 353.0495 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [49/2000], Trn Loss: 285.1947, Val Loss: 354.9808 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [50/2000], Trn Loss: 284.4689, Val Loss: 356.1508 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [51/2000], Trn Loss: 283.5748, Val Loss: 357.4584 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [52/2000], Trn Loss: 283.2072, Val Loss: 361.4797 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [53/2000], Trn Loss: 282.1669, Val Loss: 366.6187 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [54/2000], Trn Loss: 281.3739, Val Loss: 370.1920 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [55/2000], Trn Loss: 280.6340, Val Loss: 371.7212 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [56/2000], Trn Loss: 279.9586, Val Loss: 374.2015 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [57/2000], Trn Loss: 278.9823, Val Loss: 378.0138 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [58/2000], Trn Loss: 278.5047, Val Loss: 380.3609 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [59/2000], Trn Loss: 277.6010, Val Loss: 383.8405 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [60/2000], Trn Loss: 276.9191, Val Loss: 390.2763 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [61/2000], Trn Loss: 276.0153, Val Loss: 394.9368 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [62/2000], Trn Loss: 275.4012, Val Loss: 397.9174 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [63/2000], Trn Loss: 274.6641, Val Loss: 401.1719 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [64/2000], Trn Loss: 273.9531, Val Loss: 401.4737 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [65/2000], Trn Loss: 273.1870, Val Loss: 403.5300 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [66/2000], Trn Loss: 272.5358, Val Loss: 401.1069 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [67/2000], Trn Loss: 272.0874, Val Loss: 407.6621 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [68/2000], Trn Loss: 272.1504, Val Loss: 376.0837 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [69/2000], Trn Loss: 270.8588, Val Loss: 403.5329 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [70/2000], Trn Loss: 270.5257, Val Loss: 404.7761 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [71/2000], Trn Loss: 269.2246, Val Loss: 406.0565 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [72/2000], Trn Loss: 268.8312, Val Loss: 406.0276 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [73/2000], Trn Loss: 268.0577, Val Loss: 402.9958 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [74/2000], Trn Loss: 267.1958, Val Loss: 400.7908 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [75/2000], Trn Loss: 266.5109, Val Loss: 401.2417 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [76/2000], Trn Loss: 265.4735, Val Loss: 403.0612 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [77/2000], Trn Loss: 264.6856, Val Loss: 406.2241 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [78/2000], Trn Loss: 264.3235, Val Loss: 409.4887 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [79/2000], Trn Loss: 263.5685, Val Loss: 412.2176 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [80/2000], Trn Loss: 262.6045, Val Loss: 414.9617 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [81/2000], Trn Loss: 261.7453, Val Loss: 416.6746 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [82/2000], Trn Loss: 261.1039, Val Loss: 414.6885 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [83/2000], Trn Loss: 260.2882, Val Loss: 408.9901 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [84/2000], Trn Loss: 259.4779, Val Loss: 405.1079 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [85/2000], Trn Loss: 258.8343, Val Loss: 405.5730 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [86/2000], Trn Loss: 257.7541, Val Loss: 409.3633 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [87/2000], Trn Loss: 256.7317, Val Loss: 414.4586 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [88/2000], Trn Loss: 256.1599, Val Loss: 418.7166 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [89/2000], Trn Loss: 255.0427, Val Loss: 421.5219 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [90/2000], Trn Loss: 253.7901, Val Loss: 420.6736 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [91/2000], Trn Loss: 252.7008, Val Loss: 416.8012 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [92/2000], Trn Loss: 251.7291, Val Loss: 412.7783 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [93/2000], Trn Loss: 250.7470, Val Loss: 409.8563 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [94/2000], Trn Loss: 250.0624, Val Loss: 410.1035 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [95/2000], Trn Loss: 249.0866, Val Loss: 413.8758 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [96/2000], Trn Loss: 248.2142, Val Loss: 417.5595 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [97/2000], Trn Loss: 247.4087, Val Loss: 413.4250 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [98/2000], Trn Loss: 246.5974, Val Loss: 406.6541 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [99/2000], Trn Loss: 245.5965, Val Loss: 400.2100 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [100/2000], Trn Loss: 244.8030, Val Loss: 394.1736 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [101/2000], Trn Loss: 244.0242, Val Loss: 393.9085 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [102/2000], Trn Loss: 243.3299, Val Loss: 384.1202 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [103/2000], Trn Loss: 242.7483, Val Loss: 395.9375 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [104/2000], Trn Loss: 244.8235, Val Loss: 345.4233 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [105/2000], Trn Loss: 242.4283, Val Loss: 389.1313 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [106/2000], Trn Loss: 243.5555, Val Loss: 391.8868 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [107/2000], Trn Loss: 241.8408, Val Loss: 390.3846 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [108/2000], Trn Loss: 241.2545, Val Loss: 388.3354 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [109/2000], Trn Loss: 240.4342, Val Loss: 390.1920 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [110/2000], Trn Loss: 238.8388, Val Loss: 395.0827 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [111/2000], Trn Loss: 238.0544, Val Loss: 398.2432 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [112/2000], Trn Loss: 237.3504, Val Loss: 400.6174 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [113/2000], Trn Loss: 236.4860, Val Loss: 401.9872 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [114/2000], Trn Loss: 235.7766, Val Loss: 401.9458 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [115/2000], Trn Loss: 235.0105, Val Loss: 400.7789 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [116/2000], Trn Loss: 234.3210, Val Loss: 399.5065 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [117/2000], Trn Loss: 233.3965, Val Loss: 398.6671 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [118/2000], Trn Loss: 232.4411, Val Loss: 398.3652 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [119/2000], Trn Loss: 231.9489, Val Loss: 399.1909 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [120/2000], Trn Loss: 231.0407, Val Loss: 402.7266 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [121/2000], Trn Loss: 229.9554, Val Loss: 408.8798 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [122/2000], Trn Loss: 228.7951, Val Loss: 414.3683 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [123/2000], Trn Loss: 228.1977, Val Loss: 417.1458 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [124/2000], Trn Loss: 227.2358, Val Loss: 418.6963 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [125/2000], Trn Loss: 226.2539, Val Loss: 417.7622 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [126/2000], Trn Loss: 225.4769, Val Loss: 413.0939 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [127/2000], Trn Loss: 224.5038, Val Loss: 408.9482 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [128/2000], Trn Loss: 223.5401, Val Loss: 406.2100 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [129/2000], Trn Loss: 222.6716, Val Loss: 400.9608 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [130/2000], Trn Loss: 221.5836, Val Loss: 397.9894 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [131/2000], Trn Loss: 220.5262, Val Loss: 390.9203 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [132/2000], Trn Loss: 219.6287, Val Loss: 381.2815 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [133/2000], Trn Loss: 218.6393, Val Loss: 368.8883 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [134/2000], Trn Loss: 217.9863, Val Loss: 366.0402 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [135/2000], Trn Loss: 217.3779, Val Loss: 365.7528 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [136/2000], Trn Loss: 217.4186, Val Loss: 363.5311 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [137/2000], Trn Loss: 215.4788, Val Loss: 370.9960 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [138/2000], Trn Loss: 219.8649, Val Loss: 361.6043 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [139/2000], Trn Loss: 219.8555, Val Loss: 321.7166 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [140/2000], Trn Loss: 223.5649, Val Loss: 304.4475 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [141/2000], Trn Loss: 224.0299, Val Loss: 320.4958 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [142/2000], Trn Loss: 223.6963, Val Loss: 337.5801 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [143/2000], Trn Loss: 222.8017, Val Loss: 340.4389 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [144/2000], Trn Loss: 221.9029, Val Loss: 341.9258 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [145/2000], Trn Loss: 220.7940, Val Loss: 345.7731 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [146/2000], Trn Loss: 219.3740, Val Loss: 351.2065 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [147/2000], Trn Loss: 217.9177, Val Loss: 357.6846 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [148/2000], Trn Loss: 216.4630, Val Loss: 365.1745 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [149/2000], Trn Loss: 214.8188, Val Loss: 373.2209 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [150/2000], Trn Loss: 213.3369, Val Loss: 378.2896 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [151/2000], Trn Loss: 211.2955, Val Loss: 371.9237 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [152/2000], Trn Loss: 209.8770, Val Loss: 354.8543 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [153/2000], Trn Loss: 209.0613, Val Loss: 341.8275 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [154/2000], Trn Loss: 207.8486, Val Loss: 340.5759 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [155/2000], Trn Loss: 206.4808, Val Loss: 344.4848 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [156/2000], Trn Loss: 205.6959, Val Loss: 347.1677 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [157/2000], Trn Loss: 204.9906, Val Loss: 347.6157 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [158/2000], Trn Loss: 203.8618, Val Loss: 346.5483 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [159/2000], Trn Loss: 202.7881, Val Loss: 344.6884 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [160/2000], Trn Loss: 201.9033, Val Loss: 342.8091 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [161/2000], Trn Loss: 201.1942, Val Loss: 341.4403 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [162/2000], Trn Loss: 200.1975, Val Loss: 340.7145 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [163/2000], Trn Loss: 199.3552, Val Loss: 340.5471 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [164/2000], Trn Loss: 198.6248, Val Loss: 340.7388 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [165/2000], Trn Loss: 197.4678, Val Loss: 340.8599 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [166/2000], Trn Loss: 197.0527, Val Loss: 340.5279 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [167/2000], Trn Loss: 196.0360, Val Loss: 339.2019 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [168/2000], Trn Loss: 195.0325, Val Loss: 336.6486 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [169/2000], Trn Loss: 194.0462, Val Loss: 333.2107 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [170/2000], Trn Loss: 193.1512, Val Loss: 330.0226 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [171/2000], Trn Loss: 192.2502, Val Loss: 328.5288 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [172/2000], Trn Loss: 191.5167, Val Loss: 329.6850 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [173/2000], Trn Loss: 190.2432, Val Loss: 332.9293 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [174/2000], Trn Loss: 189.7970, Val Loss: 336.2615 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [175/2000], Trn Loss: 188.8480, Val Loss: 337.0943 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [176/2000], Trn Loss: 188.0380, Val Loss: 334.5643 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [177/2000], Trn Loss: 187.1455, Val Loss: 331.8043 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [178/2000], Trn Loss: 186.2410, Val Loss: 333.0247 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [179/2000], Trn Loss: 185.5673, Val Loss: 336.6821 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [180/2000], Trn Loss: 184.9306, Val Loss: 336.8146 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [181/2000], Trn Loss: 184.0209, Val Loss: 332.4652 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [182/2000], Trn Loss: 183.1001, Val Loss: 328.4316 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [183/2000], Trn Loss: 182.4738, Val Loss: 328.8208 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [184/2000], Trn Loss: 181.5226, Val Loss: 331.2289 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [185/2000], Trn Loss: 180.6567, Val Loss: 331.9872 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [186/2000], Trn Loss: 179.8943, Val Loss: 331.2021 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [187/2000], Trn Loss: 179.1373, Val Loss: 332.2316 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [188/2000], Trn Loss: 178.4975, Val Loss: 336.0021 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [189/2000], Trn Loss: 177.7033, Val Loss: 339.7991 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [190/2000], Trn Loss: 176.9004, Val Loss: 341.1252 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [191/2000], Trn Loss: 175.9196, Val Loss: 340.9962 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [192/2000], Trn Loss: 175.2149, Val Loss: 342.1002 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [193/2000], Trn Loss: 174.5086, Val Loss: 344.5537 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [194/2000], Trn Loss: 173.5774, Val Loss: 346.3799 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [195/2000], Trn Loss: 172.9490, Val Loss: 346.7424 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [196/2000], Trn Loss: 172.2305, Val Loss: 346.3866 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [197/2000], Trn Loss: 171.4980, Val Loss: 346.9118 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [198/2000], Trn Loss: 170.7928, Val Loss: 348.3233 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [199/2000], Trn Loss: 169.7451, Val Loss: 349.7067 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [200/2000], Trn Loss: 169.3304, Val Loss: 350.1865 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [201/2000], Trn Loss: 168.7332, Val Loss: 349.8354 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [202/2000], Trn Loss: 167.8280, Val Loss: 348.8926 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [203/2000], Trn Loss: 167.0730, Val Loss: 348.6455 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [204/2000], Trn Loss: 166.4975, Val Loss: 348.7226 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [205/2000], Trn Loss: 165.5129, Val Loss: 348.5449 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [206/2000], Trn Loss: 165.0554, Val Loss: 348.1971 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [207/2000], Trn Loss: 164.0679, Val Loss: 348.3567 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [208/2000], Trn Loss: 163.2237, Val Loss: 349.3760 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [209/2000], Trn Loss: 162.8605, Val Loss: 350.3495 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [210/2000], Trn Loss: 161.8884, Val Loss: 350.4213 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [211/2000], Trn Loss: 161.0115, Val Loss: 350.2975 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [212/2000], Trn Loss: 160.3251, Val Loss: 350.4422 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [213/2000], Trn Loss: 159.5067, Val Loss: 350.3052 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [214/2000], Trn Loss: 159.0439, Val Loss: 350.0545 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [215/2000], Trn Loss: 158.2566, Val Loss: 348.6019 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [216/2000], Trn Loss: 158.2160, Val Loss: 349.6416 [(kW/hour)^2], MinVal : 235.22470092773438
Epoch [217/2000], Trn Loss: 159.5266, Val Loss: 351.1522 [(kW/hour)^2], MinVal : 235.22470092773438
