
###################################################################
###################################################################
###################################################################

Current time: 2023-10-24 04:55:51.362482

--------------------Hyperparameters--------------------

model: {'seqLeng': 60, 'input_dim': 8, 'output_dim': 1, 'in_moving_mean': False, 'decomp_kernel': [3, 6, 12], 'feature_wise_norm': False, 'nHidden': 128, 'rec_dropout': 0, 'num_layers': 2, 'activ': 'relu', 'cnn_dropout': 0, 'kernel_size': [3, 3], 'padding': [1, 1], 'stride': [1, 1], 'nb_filters': [16, 32], 'pooling': [1, 1], 'batch_start_idx': 5, 'batch_end_idx': 21, 'dropout': 0.1, 'previous_steps': 5}

learning: {'nBatch': 24, 'lr': 0.001, 'max_epoch': 2000}

plot_corr: False

loss_plot_flag: True

save_losses: True

save_result: True

Model name: RNN


--------------------Training Mode (Training and Validating)--------------------
Training on the interval from 20220101 to 20221231.
Validating on the interval from 20220201 to 20221231.

The number of parameter in model : 50952

Epoch [1/2000], Trn Loss: 396.9676, Val Loss: 334.7850 [(kW/hour)^2], MinVal : 334.78497314453125
Epoch [22/2000], Trn Loss: 211.7372, Val Loss: 199.1309 [(kW/hour)^2], MinVal : 199.13087463378906
Epoch [23/2000], Trn Loss: 211.1170, Val Loss: 198.9914 [(kW/hour)^2], MinVal : 198.9913787841797
Epoch [24/2000], Trn Loss: 210.4811, Val Loss: 198.9120 [(kW/hour)^2], MinVal : 198.91201782226562
Epoch [25/2000], Trn Loss: 209.9264, Val Loss: 198.8528 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [26/2000], Trn Loss: 209.4258, Val Loss: 198.8828 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [27/2000], Trn Loss: 209.0193, Val Loss: 198.9116 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [28/2000], Trn Loss: 208.7127, Val Loss: 198.9404 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [29/2000], Trn Loss: 208.3961, Val Loss: 199.0079 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [30/2000], Trn Loss: 208.1025, Val Loss: 199.0730 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [31/2000], Trn Loss: 207.8607, Val Loss: 199.1533 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [32/2000], Trn Loss: 207.6220, Val Loss: 199.2377 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [33/2000], Trn Loss: 207.4500, Val Loss: 199.3877 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [34/2000], Trn Loss: 207.2745, Val Loss: 199.4953 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [35/2000], Trn Loss: 207.1076, Val Loss: 199.5855 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [36/2000], Trn Loss: 206.9662, Val Loss: 199.5885 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [37/2000], Trn Loss: 206.7630, Val Loss: 199.6464 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [38/2000], Trn Loss: 206.5534, Val Loss: 199.7470 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [39/2000], Trn Loss: 206.3653, Val Loss: 199.7145 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [40/2000], Trn Loss: 206.0619, Val Loss: 199.8247 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [41/2000], Trn Loss: 205.9370, Val Loss: 199.9402 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [42/2000], Trn Loss: 205.8508, Val Loss: 200.0512 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [43/2000], Trn Loss: 205.7742, Val Loss: 200.1570 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [44/2000], Trn Loss: 205.7057, Val Loss: 200.2571 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [45/2000], Trn Loss: 205.6391, Val Loss: 200.3492 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [46/2000], Trn Loss: 205.5784, Val Loss: 200.4307 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [47/2000], Trn Loss: 205.5175, Val Loss: 200.5042 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [48/2000], Trn Loss: 205.4492, Val Loss: 200.5280 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [49/2000], Trn Loss: 205.3748, Val Loss: 200.5528 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [50/2000], Trn Loss: 205.1484, Val Loss: 200.6419 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [51/2000], Trn Loss: 205.1023, Val Loss: 200.6595 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [52/2000], Trn Loss: 205.1408, Val Loss: 200.7298 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [53/2000], Trn Loss: 205.2824, Val Loss: 200.8310 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [54/2000], Trn Loss: 205.3665, Val Loss: 200.9512 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [55/2000], Trn Loss: 204.9093, Val Loss: 201.0392 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [56/2000], Trn Loss: 204.8561, Val Loss: 201.1747 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [57/2000], Trn Loss: 204.8701, Val Loss: 201.2919 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [58/2000], Trn Loss: 204.8858, Val Loss: 201.4096 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [59/2000], Trn Loss: 204.9158, Val Loss: 201.5190 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [60/2000], Trn Loss: 204.9417, Val Loss: 201.6117 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [61/2000], Trn Loss: 204.9601, Val Loss: 201.6930 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [62/2000], Trn Loss: 204.9735, Val Loss: 201.7645 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [63/2000], Trn Loss: 204.9830, Val Loss: 201.8267 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [64/2000], Trn Loss: 204.9892, Val Loss: 201.8804 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [65/2000], Trn Loss: 204.9925, Val Loss: 201.9259 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [66/2000], Trn Loss: 204.9933, Val Loss: 201.9634 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [67/2000], Trn Loss: 204.9918, Val Loss: 201.9934 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [68/2000], Trn Loss: 204.9879, Val Loss: 202.0156 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [69/2000], Trn Loss: 204.9820, Val Loss: 202.0310 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [70/2000], Trn Loss: 204.9739, Val Loss: 202.0391 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [71/2000], Trn Loss: 204.9637, Val Loss: 202.0407 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [72/2000], Trn Loss: 204.9516, Val Loss: 202.0359 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [73/2000], Trn Loss: 204.9373, Val Loss: 202.0249 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [74/2000], Trn Loss: 204.9211, Val Loss: 202.0080 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [75/2000], Trn Loss: 204.9026, Val Loss: 201.9854 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [76/2000], Trn Loss: 204.8819, Val Loss: 201.9571 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [77/2000], Trn Loss: 204.8591, Val Loss: 201.9238 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [78/2000], Trn Loss: 204.8338, Val Loss: 201.8850 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [79/2000], Trn Loss: 204.8058, Val Loss: 201.8410 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [80/2000], Trn Loss: 204.7752, Val Loss: 201.7911 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [81/2000], Trn Loss: 204.7412, Val Loss: 201.7332 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [82/2000], Trn Loss: 204.7030, Val Loss: 201.6826 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [83/2000], Trn Loss: 204.6596, Val Loss: 201.6159 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [84/2000], Trn Loss: 204.6419, Val Loss: 201.5391 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [85/2000], Trn Loss: 204.5886, Val Loss: 201.4630 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [86/2000], Trn Loss: 204.5224, Val Loss: 201.3754 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [87/2000], Trn Loss: 204.4537, Val Loss: 201.2741 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [88/2000], Trn Loss: 204.3978, Val Loss: 201.2106 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [89/2000], Trn Loss: 204.3186, Val Loss: 201.1629 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [90/2000], Trn Loss: 204.3940, Val Loss: 201.1406 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [91/2000], Trn Loss: 204.9189, Val Loss: 201.7618 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [92/2000], Trn Loss: 205.5804, Val Loss: 200.9884 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [93/2000], Trn Loss: 204.9754, Val Loss: 200.8660 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [94/2000], Trn Loss: 204.3482, Val Loss: 200.8173 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [95/2000], Trn Loss: 204.3317, Val Loss: 200.7297 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [96/2000], Trn Loss: 204.2703, Val Loss: 200.6461 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [97/2000], Trn Loss: 204.1773, Val Loss: 201.8737 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [98/2000], Trn Loss: 205.9615, Val Loss: 203.3722 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [99/2000], Trn Loss: 208.6071, Val Loss: 205.5399 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [100/2000], Trn Loss: 211.8356, Val Loss: 206.5034 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [101/2000], Trn Loss: 214.0147, Val Loss: 208.3431 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [102/2000], Trn Loss: 216.5875, Val Loss: 211.3057 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [103/2000], Trn Loss: 221.1960, Val Loss: 214.3052 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [104/2000], Trn Loss: 225.6127, Val Loss: 217.5007 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [105/2000], Trn Loss: 228.4021, Val Loss: 218.9319 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [106/2000], Trn Loss: 230.3910, Val Loss: 220.8558 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [107/2000], Trn Loss: 232.7879, Val Loss: 222.2416 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [108/2000], Trn Loss: 234.5983, Val Loss: 222.8409 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [109/2000], Trn Loss: 236.5575, Val Loss: 223.9471 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [110/2000], Trn Loss: 238.1295, Val Loss: 225.8237 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [111/2000], Trn Loss: 239.9077, Val Loss: 229.6005 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [112/2000], Trn Loss: 244.8503, Val Loss: 230.1159 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [113/2000], Trn Loss: 248.3339, Val Loss: 231.5928 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [114/2000], Trn Loss: 248.6651, Val Loss: 232.7206 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [115/2000], Trn Loss: 250.3927, Val Loss: 234.5136 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [116/2000], Trn Loss: 252.6393, Val Loss: 242.0168 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [117/2000], Trn Loss: 259.5420, Val Loss: 246.1417 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [118/2000], Trn Loss: 265.8882, Val Loss: 250.8384 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [119/2000], Trn Loss: 271.0044, Val Loss: 256.2482 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [120/2000], Trn Loss: 277.1489, Val Loss: 257.1705 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [121/2000], Trn Loss: 279.6676, Val Loss: 257.7870 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [122/2000], Trn Loss: 280.5153, Val Loss: 255.1853 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [123/2000], Trn Loss: 277.5441, Val Loss: 252.0049 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [124/2000], Trn Loss: 274.0816, Val Loss: 247.8254 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [125/2000], Trn Loss: 268.6189, Val Loss: 239.7092 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [126/2000], Trn Loss: 260.5782, Val Loss: 233.0161 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [127/2000], Trn Loss: 252.2518, Val Loss: 227.5728 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [128/2000], Trn Loss: 246.3976, Val Loss: 223.6854 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [129/2000], Trn Loss: 241.5220, Val Loss: 220.9390 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [130/2000], Trn Loss: 238.5564, Val Loss: 217.8977 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [131/2000], Trn Loss: 235.9871, Val Loss: 219.7280 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [132/2000], Trn Loss: 238.0057, Val Loss: 219.7018 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [133/2000], Trn Loss: 238.9800, Val Loss: 220.7992 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [134/2000], Trn Loss: 240.2664, Val Loss: 221.0865 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [135/2000], Trn Loss: 240.2028, Val Loss: 220.9560 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [136/2000], Trn Loss: 239.8432, Val Loss: 219.2851 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [137/2000], Trn Loss: 238.4976, Val Loss: 218.8052 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [138/2000], Trn Loss: 238.0459, Val Loss: 216.5640 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [139/2000], Trn Loss: 235.7627, Val Loss: 215.4204 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [140/2000], Trn Loss: 233.4328, Val Loss: 212.6569 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [141/2000], Trn Loss: 230.4313, Val Loss: 209.8026 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [142/2000], Trn Loss: 226.6664, Val Loss: 207.0873 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [143/2000], Trn Loss: 222.8155, Val Loss: 203.7760 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [144/2000], Trn Loss: 216.9440, Val Loss: 201.7553 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [145/2000], Trn Loss: 212.7876, Val Loss: 199.1549 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [146/2000], Trn Loss: 210.7690, Val Loss: 199.1615 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [147/2000], Trn Loss: 209.6333, Val Loss: 199.4612 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [148/2000], Trn Loss: 209.6526, Val Loss: 199.6136 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [149/2000], Trn Loss: 209.4753, Val Loss: 199.7577 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [150/2000], Trn Loss: 209.2822, Val Loss: 199.7817 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [151/2000], Trn Loss: 209.0595, Val Loss: 199.8495 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [152/2000], Trn Loss: 208.7776, Val Loss: 199.8259 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [153/2000], Trn Loss: 208.5548, Val Loss: 199.7694 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [154/2000], Trn Loss: 208.3387, Val Loss: 199.8546 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [155/2000], Trn Loss: 208.0337, Val Loss: 199.7620 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [156/2000], Trn Loss: 207.7975, Val Loss: 199.5717 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [157/2000], Trn Loss: 207.4861, Val Loss: 199.2356 [(kW/hour)^2], MinVal : 198.8528289794922
Epoch [158/2000], Trn Loss: 207.0642, Val Loss: 198.5898 [(kW/hour)^2], MinVal : 198.5897979736328
Epoch [159/2000], Trn Loss: 206.5159, Val Loss: 197.1146 [(kW/hour)^2], MinVal : 197.11459350585938
Epoch [160/2000], Trn Loss: 205.4352, Val Loss: 194.7727 [(kW/hour)^2], MinVal : 194.772705078125
Epoch [161/2000], Trn Loss: 203.5124, Val Loss: 190.9341 [(kW/hour)^2], MinVal : 190.93409729003906
Epoch [162/2000], Trn Loss: 200.9484, Val Loss: 184.7606 [(kW/hour)^2], MinVal : 184.7605743408203
Epoch [163/2000], Trn Loss: 197.5793, Val Loss: 176.9069 [(kW/hour)^2], MinVal : 176.9069061279297
Epoch [164/2000], Trn Loss: 196.6198, Val Loss: 177.5868 [(kW/hour)^2], MinVal : 176.9069061279297
Epoch [165/2000], Trn Loss: 188.6534, Val Loss: 174.9766 [(kW/hour)^2], MinVal : 174.9765625
Epoch [166/2000], Trn Loss: 185.4479, Val Loss: 166.7615 [(kW/hour)^2], MinVal : 166.761474609375
Epoch [167/2000], Trn Loss: 184.2698, Val Loss: 164.8905 [(kW/hour)^2], MinVal : 164.89053344726562
Epoch [168/2000], Trn Loss: 178.4441, Val Loss: 167.6047 [(kW/hour)^2], MinVal : 164.89053344726562
Epoch [169/2000], Trn Loss: 177.3359, Val Loss: 161.9519 [(kW/hour)^2], MinVal : 161.95187377929688
Epoch [170/2000], Trn Loss: 172.4382, Val Loss: 155.7699 [(kW/hour)^2], MinVal : 155.76988220214844
Epoch [171/2000], Trn Loss: 171.7550, Val Loss: 153.6796 [(kW/hour)^2], MinVal : 153.6796417236328
Epoch [172/2000], Trn Loss: 165.7198, Val Loss: 155.6746 [(kW/hour)^2], MinVal : 153.6796417236328
Epoch [173/2000], Trn Loss: 164.5703, Val Loss: 152.4107 [(kW/hour)^2], MinVal : 152.41073608398438
Epoch [174/2000], Trn Loss: 161.8279, Val Loss: 148.9116 [(kW/hour)^2], MinVal : 148.91160583496094
Epoch [175/2000], Trn Loss: 160.2121, Val Loss: 147.4830 [(kW/hour)^2], MinVal : 147.48300170898438
Epoch [176/2000], Trn Loss: 158.9118, Val Loss: 147.7525 [(kW/hour)^2], MinVal : 147.48300170898438
Epoch [177/2000], Trn Loss: 157.2384, Val Loss: 148.7118 [(kW/hour)^2], MinVal : 147.48300170898438
Epoch [178/2000], Trn Loss: 156.5863, Val Loss: 146.9161 [(kW/hour)^2], MinVal : 146.91610717773438
Epoch [179/2000], Trn Loss: 155.1283, Val Loss: 143.8457 [(kW/hour)^2], MinVal : 143.8457489013672
Epoch [180/2000], Trn Loss: 154.0284, Val Loss: 142.6279 [(kW/hour)^2], MinVal : 142.6278533935547
Epoch [181/2000], Trn Loss: 153.2524, Val Loss: 142.9509 [(kW/hour)^2], MinVal : 142.6278533935547
Epoch [182/2000], Trn Loss: 151.5978, Val Loss: 144.3142 [(kW/hour)^2], MinVal : 142.6278533935547
Epoch [183/2000], Trn Loss: 150.9508, Val Loss: 142.8642 [(kW/hour)^2], MinVal : 142.6278533935547
Epoch [184/2000], Trn Loss: 149.5876, Val Loss: 140.0533 [(kW/hour)^2], MinVal : 140.0532989501953
Epoch [185/2000], Trn Loss: 148.4314, Val Loss: 138.8827 [(kW/hour)^2], MinVal : 138.88265991210938
Epoch [186/2000], Trn Loss: 147.5267, Val Loss: 138.7423 [(kW/hour)^2], MinVal : 138.74234008789062
Epoch [187/2000], Trn Loss: 146.1995, Val Loss: 139.2773 [(kW/hour)^2], MinVal : 138.74234008789062
Epoch [188/2000], Trn Loss: 145.2207, Val Loss: 138.4760 [(kW/hour)^2], MinVal : 138.47596740722656
Epoch [189/2000], Trn Loss: 144.2454, Val Loss: 136.2478 [(kW/hour)^2], MinVal : 136.24778747558594
Epoch [190/2000], Trn Loss: 143.2487, Val Loss: 135.1353 [(kW/hour)^2], MinVal : 135.13531494140625
Epoch [191/2000], Trn Loss: 142.5201, Val Loss: 134.8694 [(kW/hour)^2], MinVal : 134.86935424804688
Epoch [192/2000], Trn Loss: 141.5417, Val Loss: 136.0728 [(kW/hour)^2], MinVal : 134.86935424804688
Epoch [193/2000], Trn Loss: 140.9010, Val Loss: 135.8302 [(kW/hour)^2], MinVal : 134.86935424804688
Epoch [194/2000], Trn Loss: 140.2163, Val Loss: 133.6555 [(kW/hour)^2], MinVal : 133.655517578125
Epoch [195/2000], Trn Loss: 139.1476, Val Loss: 131.8782 [(kW/hour)^2], MinVal : 131.87815856933594
Epoch [196/2000], Trn Loss: 138.5967, Val Loss: 131.4328 [(kW/hour)^2], MinVal : 131.4328155517578
Epoch [197/2000], Trn Loss: 137.8579, Val Loss: 132.1660 [(kW/hour)^2], MinVal : 131.4328155517578
Epoch [198/2000], Trn Loss: 137.0268, Val Loss: 132.6251 [(kW/hour)^2], MinVal : 131.4328155517578
Epoch [199/2000], Trn Loss: 136.4934, Val Loss: 131.3826 [(kW/hour)^2], MinVal : 131.38255310058594
Epoch [200/2000], Trn Loss: 135.6917, Val Loss: 129.6888 [(kW/hour)^2], MinVal : 129.68882751464844
Epoch [201/2000], Trn Loss: 135.0954, Val Loss: 129.1066 [(kW/hour)^2], MinVal : 129.1066131591797
Epoch [202/2000], Trn Loss: 134.4528, Val Loss: 129.1367 [(kW/hour)^2], MinVal : 129.1066131591797
Epoch [203/2000], Trn Loss: 133.7247, Val Loss: 129.6203 [(kW/hour)^2], MinVal : 129.1066131591797
Epoch [204/2000], Trn Loss: 133.1639, Val Loss: 129.3027 [(kW/hour)^2], MinVal : 129.1066131591797
Epoch [205/2000], Trn Loss: 132.5888, Val Loss: 127.6229 [(kW/hour)^2], MinVal : 127.62288665771484
Epoch [206/2000], Trn Loss: 131.9133, Val Loss: 126.8245 [(kW/hour)^2], MinVal : 126.82452392578125
Epoch [207/2000], Trn Loss: 131.4077, Val Loss: 126.9038 [(kW/hour)^2], MinVal : 126.82452392578125
Epoch [208/2000], Trn Loss: 130.7919, Val Loss: 127.4667 [(kW/hour)^2], MinVal : 126.82452392578125
Epoch [209/2000], Trn Loss: 130.4703, Val Loss: 126.1375 [(kW/hour)^2], MinVal : 126.13752746582031
Epoch [210/2000], Trn Loss: 129.8436, Val Loss: 125.0432 [(kW/hour)^2], MinVal : 125.04319763183594
Epoch [211/2000], Trn Loss: 129.4968, Val Loss: 126.3744 [(kW/hour)^2], MinVal : 125.04319763183594
Epoch [212/2000], Trn Loss: 129.0835, Val Loss: 125.7653 [(kW/hour)^2], MinVal : 125.04319763183594
Epoch [213/2000], Trn Loss: 128.5880, Val Loss: 123.7629 [(kW/hour)^2], MinVal : 123.7629165649414
Epoch [214/2000], Trn Loss: 128.3984, Val Loss: 123.9710 [(kW/hour)^2], MinVal : 123.7629165649414
Epoch [215/2000], Trn Loss: 127.8396, Val Loss: 126.1005 [(kW/hour)^2], MinVal : 123.7629165649414
Epoch [216/2000], Trn Loss: 127.6258, Val Loss: 124.9935 [(kW/hour)^2], MinVal : 123.7629165649414
Epoch [217/2000], Trn Loss: 127.1010, Val Loss: 122.5653 [(kW/hour)^2], MinVal : 122.56532287597656
