date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-01-28 07:15:00,376.5,2.7,1.08,387.12,388.93,387.12,1.6,8.8,8.3,4.19,54508.91,59.9,0.0,0.0,-2.299999237,-0.4
2022-01-28 07:20:00,304.5,2.9,0.91,387.94,389.64,388.04,1.6,8.8,8.4,4.22,54508.91,59.9,0.0,0.0,-2.200000763,-0.4
2022-01-28 07:25:00,468.5,3.0,1.45,388.33,390.48,388.48,1.7,8.7,8.3,4.2,54508.91,59.9,0.0,0.0,-2.0,-0.4
2022-01-28 07:30:00,530.5,3.0,1.68,388.08,390.02,388.58,1.6,8.8,8.5,4.25,54508.91,59.9,0.0,0.0,-2.0,-0.4
2022-01-28 07:35:00,595.5,3.4,2.05,388.52,389.95,387.95,1.4,8.7,8.4,4.15,54508.91,60.0,0.0,9.84,-2.299999237,-0.5
2022-01-28 07:40:00,612.0,3.8,2.31,387.52,389.26,387.42,1.5,8.9,8.6,4.26,54508.91,59.9,10.24,12.6,-2.399999619,-0.5
2022-01-28 07:45:00,646.5,4.9,3.28,388.69,390.72,388.59,0.9,9.3,9.2,4.36,54508.91,60.0,22.44,25.99,-2.299999237,-0.6
2022-01-28 07:50:00,664.5,6.3,4.21,388.48,390.68,388.28,1.2,10.3,10.3,4.9,54508.91,59.9,34.26,38.59,-2.0,-0.5
2022-01-28 07:55:00,674.5,7.6,5.16,388.22,390.82,388.22,1.0,11.7,11.9,5.53,54509.32000000001,59.9,46.86,51.97,-1.299999237,-0.2
2022-01-28 08:00:00,676.5,9.9,6.77,387.79,390.66,388.09,0.9,14.6,14.8,6.81,54509.91,60.0,64.97,71.66,-0.700000763,0.0
2022-01-28 08:05:00,672.5,11.2,7.55,387.13,389.7,386.72,0.9,16.3,16.4,7.53,54510.41,59.9,71.66,78.75,0.100000381,0.1
2022-01-28 08:10:00,668.5,11.5,7.7,386.02,388.82,386.22,1.1,16.6,16.8,7.72,54510.91,59.9,73.63,80.72,0.100000381,-0.1
2022-01-28 08:15:00,676.5,12.1,8.23,386.68,389.32,386.58,1.2,17.7,18.0,8.26,54511.91,60.0,79.93,88.2,0.100000381,-0.1
2022-01-28 08:20:00,670.5,10.9,7.39,386.94,389.54,386.98,1.0,16.0,16.3,7.46,54512.20999999999,60.0,69.69,77.18,0.200000763,-0.2
2022-01-28 08:25:00,666.5,18.9,12.66,385.42,389.12,386.72,3.3,27.5,28.1,13.19,54513.110000000015,59.9,132.69,144.51,0.299999237,-0.2
2022-01-28 08:30:00,670.5,20.5,13.86,385.22,388.82,386.32,3.8,30.2,30.8,14.49,54514.0,59.9,148.05,161.44,1.200000763,-0.1
2022-01-28 08:35:00,662.0,22.6,15.14,387.14,390.94,388.28,4.9,33.0,33.7,16.1,54515.5,60.0,164.98,179.55,2.0,0.0
2022-01-28 08:40:00,660.5,23.6,15.66,386.52,390.42,387.42,5.6,34.2,34.9,16.76,54516.610000000015,59.9,172.46,187.43,2.5,0.0
2022-01-28 08:45:00,661.0,25.6,17.14,388.88,392.88,390.18,7.3,37.1,38.2,18.66,54518.41,59.9,191.76,208.29,3.100000381,0.1
2022-01-28 08:50:00,660.0,26.5,17.56,387.78,391.38,389.08,6.1,38.4,39.3,18.87,54519.610000000015,60.0,198.45,215.77,3.700000763,0.3
2022-01-28 08:55:00,654.5,28.5,18.86,381.82,385.52,383.12,8.6,41.7,42.7,20.62,54521.610000000015,60.0,214.99,233.49,4.399999619,0.5
2022-01-28 09:00:00,652.0,29.5,19.31,382.58,386.78,383.92,9.4,42.8,44.1,21.41,54522.91,60.0,222.47,241.37,4.899999619,0.5
2022-01-28 09:05:00,650.0,32.1,20.73,382.75,387.38,384.22,10.0,46.1,47.8,23.12,54525.20999999999,60.0,242.55,263.42,5.899999619,0.6
2022-01-28 09:10:00,639.5,33.2,21.43,383.55,388.16,385.35,10.1,48.0,49.6,24.03,54526.70999999999,60.0,254.36,276.41,6.600000381,0.8
2022-01-28 09:15:00,642.0,35.0,22.54,382.84,386.98,384.04,13.3,49.6,51.5,25.44,54529.20999999999,59.9,272.08,294.92,7.100000381,1.0
2022-01-28 09:20:00,635.5,36.5,23.15,382.82,387.02,384.12,12.5,51.1,53.2,25.98,54530.91,60.0,282.71,306.34,7.299999237,1.1
2022-01-28 09:25:00,636.5,36.7,23.69,382.18,386.45,383.52,15.0,52.0,53.8,26.82,54533.610000000015,59.9,293.34,321.69,8.600000381,1.3
2022-01-28 09:30:00,640.0,38.0,24.1,383.38,387.52,384.62,14.1,53.4,55.4,27.37,54535.41,59.9,302.4,339.81,9.399999619,1.5
2022-01-28 09:35:00,623.0,39.3,24.96,382.63,386.92,383.93,10.8,57.7,59.6,28.48,54538.20999999999,59.9,317.36,342.56,10.10000038,1.6
