date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-01-03 07:15:00,412.5,2.8,1.18,386.88,388.95,387.45,1.7,8.8,8.3,4.21,50123.91,59.9,0.0,0.0,-1.700000763,0.4
2022-01-03 07:20:00,195.5,2.9,0.58,387.08,388.88,387.58,1.3,8.9,8.5,4.19,50123.91,59.9,0.0,0.0,-1.700000763,0.3
2022-01-03 07:25:00,614.5,2.7,1.72,387.22,389.28,387.42,0.1,0.1,0.1,0.07,50123.91,60.0,0.0,0.0,-1.799999237,0.2
2022-01-03 07:35:00,357.5,3.3,1.2,386.49,388.49,387.19,1.6,8.8,8.4,4.21,50123.91,59.9,0.0,0.0,-1.799999237,0.1
2022-01-03 07:40:00,546.5,3.3,1.83,386.34,388.44,387.12,1.4,8.8,8.5,4.18,50123.91,60.0,0.0,0.0,-1.899999619,0.1
2022-01-03 07:45:00,621.5,4.1,2.6,386.72,388.82,387.22,1.3,8.9,8.7,4.23,50123.91,59.9,13.39,15.75,-1.899999619,0.0
2022-01-03 07:50:00,669.5,6.7,4.52,386.32,389.02,387.72,1.0,10.5,10.6,4.95,50123.91,60.0,36.62,41.74,-1.5,0.1
2022-01-03 07:55:00,646.0,7.9,5.13,386.62,389.52,387.92,0.9,11.7,11.8,5.47,50123.91,59.9,46.86,52.76,-1.100000381,0.1
2022-01-03 08:00:00,660.5,6.1,4.08,385.66,388.75,387.25,1.2,10.1,10.0,4.77,50123.91,59.9,30.71,35.04,-0.700000763,0.0
2022-01-03 08:05:00,561.0,13.2,7.48,387.18,390.42,388.82,1.2,16.3,16.6,7.67,50124.91,59.9,77.57,86.23,-0.299999237,0.1
2022-01-03 08:10:00,549.5,14.4,7.95,387.31,390.6,388.74,1.7,17.3,17.5,8.21,50125.0,60.0,77.18,85.84,0.299999237,0.2
2022-01-03 08:15:00,660.5,10.3,6.88,385.58,388.28,386.38,1.0,14.9,15.1,6.93,50125.91,60.0,62.21,69.69,0.100000381,0.2
2022-01-03 08:20:00,661.5,7.1,4.82,385.93,388.28,386.48,1.3,11.1,11.1,5.25,50126.110000000015,59.9,38.59,43.71,-0.100000381,0.2
2022-01-03 08:25:00,643.5,5.7,3.7,385.46,387.58,386.06,1.0,9.6,9.6,4.51,50126.91,59.9,25.59,29.14,-0.700000763,0.1
2022-01-03 08:30:00,644.5,5.6,3.62,383.73,386.12,384.22,1.3,9.7,9.7,4.6,50126.91,59.9,24.41,28.35,-0.899999619,0.0
2022-01-03 08:35:00,642.5,5.7,3.77,384.88,386.72,385.12,0.9,9.8,9.8,4.57,50127.32000000001,59.9,25.59,29.53,-1.299999237,-0.1
2022-01-03 08:40:00,654.5,6.2,4.1,384.72,386.78,385.22,1.4,10.2,10.2,4.86,50127.91,60.0,29.14,33.47,-1.399999619,-0.1
2022-01-03 08:45:00,546.5,14.9,8.16,384.72,387.64,385.34,1.6,18.0,18.4,8.48,50128.20999999999,59.9,79.14,88.2,-1.0,0.0
2022-01-03 08:50:00,529.5,11.4,6.13,386.48,388.68,386.78,1.2,14.0,14.2,6.58,50128.91,59.9,59.46,66.54,-0.200000763,0.0
2022-01-03 08:55:00,661.5,26.0,17.12,385.48,389.78,387.78,6.7,37.7,38.7,18.64,50129.91,60.0,180.34,198.45,0.799999237,0.3
2022-01-03 09:00:00,660.0,30.2,19.88,386.52,391.02,388.82,9.0,43.7,45.0,21.97,50131.32000000001,59.9,217.35,239.79,2.799999237,0.5
2022-01-03 09:10:00,659.0,32.3,21.34,385.66,390.49,387.79,10.4,46.5,48.1,23.57,50135.110000000015,60.0,241.76,265.78,5.100000381,0.7
2022-01-03 09:15:00,647.5,34.1,22.07,386.65,391.61,389.01,12.4,48.0,49.9,24.83,50137.5,60.0,253.57,278.77,5.799999237,1.1
2022-01-03 09:20:00,653.0,35.0,22.64,387.96,392.99,390.26,15.5,48.2,50.5,25.79,50139.20999999999,60.0,262.63,289.41,6.5,1.2
2022-01-03 09:25:00,641.5,36.9,23.53,386.68,392.05,388.98,10.4,52.7,54.2,26.42,50141.91,60.0,281.92,305.94,6.5,1.4
2022-01-03 09:30:00,627.0,37.6,24.0,387.32,392.68,389.62,9.7,54.6,56.1,27.17,50143.610000000015,60.0,296.49,322.88,6.700000763,1.5
2022-01-03 09:35:00,640.0,38.7,24.6,389.09,394.27,391.29,10.7,55.3,57.3,27.94,50146.41,59.9,317.76,344.92,6.700000763,1.7
2022-01-03 09:40:00,647.0,38.2,25.01,388.49,393.45,390.55,15.4,54.5,56.7,28.62,50148.32000000001,59.9,329.96,358.31,7.200000763,1.9
2022-01-03 09:45:00,628.5,40.6,25.55,386.58,391.78,388.78,15.6,56.4,58.9,29.46,50151.20999999999,59.9,343.35,371.7,7.899999619,2.0
