date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-01-13 07:25:00,326.5,3.0,1.01,383.82,385.92,384.32,1.6,8.8,8.4,4.18,52015.0,60.0,0.0,0.0,-5.5,-3.4
2022-01-13 07:30:00,334.0,3.1,1.08,383.52,385.52,383.92,1.5,8.9,8.4,4.17,52015.0,60.0,0.0,0.0,-5.800000191,-3.5
2022-01-13 07:35:00,195.5,3.3,0.68,382.48,384.88,383.18,1.4,8.8,8.4,4.12,52015.0,59.9,0.0,0.0,-5.699999809,-3.5
2022-01-13 07:40:00,560.5,3.3,1.89,384.36,386.48,384.68,1.5,8.8,8.5,4.18,52015.0,59.9,0.0,0.0,-5.800000191,-3.6
2022-01-13 07:45:00,635.5,3.5,2.26,385.84,387.48,385.78,1.5,8.8,8.5,4.2,52015.0,60.0,0.0,10.24,-5.899999619,-3.7
2022-01-13 07:50:00,646.0,4.1,2.67,386.52,388.22,386.52,1.4,8.9,8.7,4.25,52015.0,59.9,12.99,15.36,-5.699999809,-3.7
2022-01-13 07:55:00,669.5,5.5,3.7,388.26,390.52,388.22,1.2,9.6,9.5,4.56,52015.0,59.9,25.59,29.14,-5.100000381,-3.6
2022-01-13 08:00:00,669.5,6.5,4.44,388.52,390.72,388.62,1.1,10.4,10.4,4.93,52015.32000000001,59.9,33.86,38.59,-4.800000191,-3.6
2022-01-13 08:05:00,679.5,8.3,5.66,385.42,388.12,385.82,1.2,12.3,12.4,5.79,52015.91,59.9,49.61,55.52,-4.300000191,-3.4
2022-01-13 08:10:00,680.0,9.9,6.79,386.68,389.43,387.03,0.8,14.4,14.7,6.7,52016.20999999999,59.9,61.03,68.12,-4.0,-3.4
2022-01-13 08:15:00,682.5,13.1,8.99,387.03,389.93,387.52,1.4,19.0,19.3,8.91,52017.0,60.0,84.66,94.11,-3.299999237,-3.3
2022-01-13 08:20:00,675.5,15.6,10.57,387.38,390.18,387.78,1.8,22.5,22.9,10.6,52017.91,59.9,101.98,112.61,-2.700000763,-3.1
2022-01-13 08:25:00,679.5,17.4,11.92,387.78,391.08,388.98,2.3,25.4,25.8,12.04,52018.91,59.9,117.73,130.33,-1.600000381,-2.9
2022-01-13 08:30:00,671.5,19.2,12.95,386.52,389.98,387.58,3.2,27.7,28.3,13.28,52019.91,59.9,129.15,142.54,-0.899999619,-2.8
2022-01-13 08:35:00,676.5,21.2,14.45,384.78,387.98,385.83,4.0,31.4,32.0,15.05,52021.0,59.9,148.05,163.41,0.0,-2.6
2022-01-13 08:40:00,667.5,22.7,15.17,382.98,386.38,383.88,4.7,33.2,33.9,15.96,52022.110000000015,59.9,156.71,172.86,0.299999237,-2.8
2022-01-13 08:45:00,670.5,24.4,16.46,387.82,391.45,388.75,5.4,35.7,36.4,17.45,52023.91,60.0,172.46,189.79,1.100000381,-2.4
2022-01-13 08:50:00,663.5,26.2,17.48,387.08,390.84,388.28,7.1,37.8,38.9,18.84,52024.91,59.9,184.67,203.96,1.299999237,-2.2
2022-01-13 08:55:00,667.5,27.7,18.54,385.38,388.88,386.42,7.6,40.3,41.3,19.95,52026.91,59.9,198.84,218.93,1.200000763,-2.3
2022-01-13 09:00:00,666.0,28.5,19.14,385.41,388.98,386.68,8.1,41.7,42.9,20.74,52028.20999999999,59.9,207.9,229.16,2.100000381,-2.1
2022-01-13 09:05:00,666.0,29.9,20.17,381.02,385.32,382.52,8.8,44.6,45.7,21.95,52030.32000000001,60.0,221.68,244.52,3.0,-2.1
2022-01-13 09:10:00,656.5,32.4,21.36,380.12,384.42,381.88,9.9,47.4,48.4,23.36,52031.91,59.9,237.43,261.45,3.5,-2.0
2022-01-13 09:15:00,658.5,33.9,22.23,379.37,383.78,380.98,11.1,49.7,51.1,24.68,52034.20999999999,59.9,251.21,276.41,3.799999237,-2.2
2022-01-13 09:20:00,660.0,34.3,22.7,380.32,384.82,381.98,11.3,50.4,51.7,25.08,52035.91,60.0,259.09,285.08,4.200000763,-2.0
2022-01-13 09:25:00,654.0,36.4,23.98,381.48,386.38,383.58,13.2,52.9,54.7,26.82,52038.5,59.9,284.29,304.76,4.399999619,-2.3
2022-01-13 09:30:00,661.5,37.2,24.55,382.52,387.08,384.28,14.1,53.8,55.9,27.54,52040.20999999999,60.0,302.01,315.79,4.600000381,-2.2
2022-01-13 09:35:00,659.5,39.0,25.41,382.48,387.28,384.38,11.6,55.4,57.8,27.78,52043.110000000015,60.0,325.24,343.74,5.0,-2.5
2022-01-13 09:40:00,652.5,40.0,25.84,382.31,386.82,383.9,15.3,56.4,59.0,29.05,52045.0,60.0,336.26,365.79,5.299999237,-2.6
2022-01-13 09:45:00,645.5,40.8,26.39,383.26,387.88,384.72,15.9,58.6,61.4,30.28,52048.0,59.9,350.83,381.15,5.899999619,-2.4
2022-01-13 09:50:00,651.5,41.7,27.22,381.83,386.38,383.66,16.0,60.6,63.4,31.09,52050.0,60.0,362.64,393.75,5.600000381,-2.4
2022-01-13 09:55:00,635.5,42.8,27.67,382.48,386.63,383.72,12.4,60.4,62.8,30.13,52053.110000000015,60.0,376.82,407.92,6.700000763,-2.3
2022-01-13 10:00:00,643.0,42.6,27.9,382.32,387.08,383.74,16.6,62.8,65.6,32.23,52055.32000000001,59.9,382.33,414.62,5.399999619,-2.7
2022-01-13 10:05:00,639.5,44.9,28.55,381.79,386.72,383.41,11.6,66.4,68.0,32.43,52058.5,60.1,394.14,428.4,5.899999619,-2.2
2022-01-13 10:10:00,638.5,44.1,28.41,381.28,385.88,382.68,20.2,62.9,66.0,33.04,52060.82000000001,59.9,395.33,428.79,7.299999237,-1.6
2022-01-13 10:15:00,638.0,44.7,29.17,382.18,386.78,383.54,20.6,64.0,66.6,33.58,52064.110000000015,60.0,411.08,444.94,8.899999619,-1.3
2022-01-13 10:20:00,633.0,45.5,29.35,385.03,389.48,386.78,22.4,63.3,65.5,33.84,52066.32000000001,60.0,419.74,453.21,10.89999962,-0.7
