date,DC_V,DC_A,DC_W,AC_V_RS,AC_V_ST,AC_V_TR,AC_A_R,AC_A_S,AC_A_T,AC_W,AC_TOT,AC_FREQ,SOL_RAD_SLOPE,SOL_RAD_LEVEL,TMP_MODU,TMP_CLI
2022-01-04 07:15:00,228.5,2.8,0.67,385.32,387.42,385.68,1.3,8.9,8.5,4.17,50322.91,60.0,0.0,0.0,0.0,1.9
2022-01-04 07:20:00,342.5,2.8,0.96,385.38,387.32,385.52,1.7,8.8,8.3,4.19,50322.91,59.9,0.0,0.0,0.0,1.9
2022-01-04 07:25:00,213.5,2.9,0.65,385.58,387.72,385.88,1.7,8.8,8.4,4.22,50322.91,60.0,0.0,0.0,-0.299999237,1.8
2022-01-04 07:30:00,298.5,2.9,0.92,385.66,387.78,385.96,1.7,8.8,8.4,4.22,50322.91,60.0,0.0,0.0,-0.399999619,1.9
2022-01-04 07:35:00,383.5,3.1,1.23,385.32,387.52,385.62,1.4,8.7,8.3,4.1,50322.91,60.0,0.0,0.0,-0.600000381,1.7
2022-01-04 07:40:00,557.5,3.1,1.78,385.23,387.33,385.47,1.3,8.8,8.6,4.17,50322.91,60.0,0.0,0.0,-0.799999237,1.6
2022-01-04 07:45:00,607.5,3.3,2.08,385.52,387.36,385.63,1.1,8.8,8.6,4.13,50322.91,59.9,0.0,10.24,-0.700000763,1.6
2022-01-04 07:50:00,652.5,5.3,3.48,386.52,388.82,387.23,1.2,9.5,9.5,4.52,50322.91,59.9,24.02,27.96,-0.700000763,1.6
2022-01-04 07:55:00,668.5,7.0,4.76,386.18,388.68,386.82,1.0,11.1,11.1,5.19,50322.91,60.0,42.53,48.04,-0.799999237,1.5
2022-01-04 08:00:00,659.5,8.6,5.72,386.64,389.24,387.34,0.9,12.8,13.0,5.98,50323.0,60.0,54.34,61.42,-0.399999619,1.4
2022-01-04 08:05:00,671.5,10.5,7.16,387.22,389.38,387.52,0.9,15.5,15.7,7.2,50323.91,59.9,71.27,79.14,0.5,1.5
2022-01-04 08:10:00,676.5,12.1,8.22,382.72,385.33,383.62,1.0,17.8,18.0,8.17,50324.20999999999,59.9,81.9,90.96,1.100000381,1.9
2022-01-04 08:15:00,669.5,14.8,9.97,383.72,386.12,384.52,1.6,21.6,22.0,10.05,50325.0,59.9,98.04,108.68,2.100000381,2.0
2022-01-04 08:20:00,667.5,16.3,10.95,383.78,386.38,384.38,2.1,23.8,24.2,11.14,50325.91,60.0,109.07,120.49,2.700000763,2.0
2022-01-04 08:25:00,666.5,18.5,12.43,382.06,385.48,383.58,3.0,27.2,27.7,12.85,50327.0,59.9,126.79,140.18,3.700000763,2.3
2022-01-04 08:30:00,666.5,19.8,13.34,379.38,382.42,380.82,3.4,29.5,30.0,13.85,50327.91,60.0,138.21,152.77,4.5,2.6
2022-01-04 08:35:00,656.5,22.0,14.46,382.36,385.96,383.42,4.2,31.9,32.5,15.23,50329.32000000001,59.9,152.77,168.13,5.5,2.6
2022-01-04 08:40:00,652.0,23.4,15.29,381.58,385.28,383.02,4.9,33.9,34.6,16.27,50330.41,59.9,163.8,180.73,6.299999237,2.8
2022-01-04 08:45:00,652.5,25.1,16.39,382.18,385.92,383.62,5.4,36.4,37.2,17.54,50332.110000000015,60.0,179.16,197.27,7.399999619,2.9
2022-01-04 08:50:00,649.0,26.1,17.13,381.82,385.83,383.58,7.3,37.8,39.0,18.67,50333.32000000001,59.9,189.0,208.29,7.899999619,2.4
2022-01-04 08:55:00,644.5,27.9,18.15,383.12,387.32,385.12,8.1,40.0,41.2,19.9,50335.20999999999,59.9,203.18,223.65,8.899999619,2.5
2022-01-04 09:00:00,649.0,28.7,18.85,381.92,386.18,384.08,8.7,41.6,42.9,20.71,50336.610000000015,60.0,211.44,233.1,9.200000763,2.5
2022-01-04 09:05:00,647.5,30.6,19.91,383.28,386.92,385.18,9.6,44.1,45.4,22.07,50338.70999999999,59.9,226.41,249.24,10.20000076,3.2
2022-01-04 09:10:00,639.0,32.3,20.61,383.02,387.12,384.83,11.9,45.3,46.9,23.18,50340.20999999999,59.9,236.64,260.27,10.70000076,3.7
2022-01-04 09:15:00,634.5,33.3,21.35,381.26,385.74,382.98,10.0,47.8,49.5,23.79,50342.5,60.0,249.24,274.44,11.70000076,3.6
2022-01-04 09:20:00,641.5,34.4,22.0,379.82,384.44,381.62,14.0,48.3,50.4,24.89,50344.20999999999,59.9,259.48,285.08,12.20000076,3.4
2022-01-04 09:25:00,637.5,35.8,22.98,381.48,386.08,383.28,13.6,51.2,52.7,26.07,50346.70999999999,59.9,278.77,302.01,12.29999924,3.9
2022-01-04 09:30:00,639.0,36.1,23.52,381.56,386.53,383.33,14.5,51.9,53.9,26.7,50348.5,60.0,294.92,319.73,12.70000076,4.1
2022-01-04 09:35:00,632.0,38.3,24.27,381.78,386.23,383.48,14.5,54.5,56.4,27.84,50351.20999999999,59.9,318.94,344.92,13.59999847,4.9
2022-01-04 09:40:00,629.0,39.0,24.75,381.22,386.02,382.92,11.0,57.1,58.6,28.1,50353.0,59.9,329.96,358.71,14.0,5.1
2022-01-04 09:45:00,633.5,40.5,25.5,382.92,388.04,384.98,15.7,56.9,59.5,29.44,50356.0,60.0,346.89,375.24,13.70000076,5.3
2022-01-04 09:50:00,624.5,40.7,25.83,382.98,387.54,384.73,18.5,58.1,60.6,30.55,50357.91,60.0,358.71,385.48,14.20000076,5.2
2022-01-04 09:55:00,620.0,42.1,26.45,383.07,387.72,384.88,19.3,57.7,59.7,30.45,50360.91,60.0,366.98,399.26,15.70000076,5.5
2022-01-04 10:00:00,624.5,42.7,26.67,383.05,387.82,384.97,19.8,62.2,63.9,32.51,50363.0,59.9,375.24,407.53,16.40000153,5.2
2022-01-04 10:05:00,626.5,43.9,27.36,382.94,387.86,384.74,12.7,62.7,64.9,31.26,50366.110000000015,60.0,389.81,424.86,16.40000153,5.8
